      -9  1.1e-05    3e-08        1 8.64e-05        1  1.4e-05        0
    -8.8  1.9e-05    8e-08        1 8.64e-05        1  1.4e-05        0
    -8.6    3e-05    8e-08        1 8.64e-05        1  1.4e-05        0
    -8.4  4.8e-05  1.4e-07        1 8.64e-05        1  1.4e-05        0
    -8.2  7.8e-05  1.9e-07        1 8.64e-05        1  1.4e-05        0
      -8 0.000125  3.2e-07        1 8.64e-05        1 1.41e-05        0
    -7.8 0.000203  4.2e-07        1 8.64e-05        1 1.41e-05        0
    -7.6 0.000325    1e-06        1 8.64e-05        1 1.41e-05        0
    -7.4 0.000521 1.04e-06        1 8.64e-05        1 1.41e-05        0
    -7.2 0.000827 3.22e-06        1 8.65e-05        1 1.44e-05        0
      -7  0.00132 2.87e-06        1 8.65e-05        1 1.43e-05        0
    -6.8  0.00205 4.47e-06        1 8.65e-05        1 1.47e-05        0
    -6.6  0.00315 9.48e-06        1 8.69e-05        1 1.69e-05        0
    -6.4  0.00474 1.17e-05        1 8.72e-05        1 1.82e-05        0
    -6.2  0.00698 1.33e-05        1 8.74e-05        1 1.92e-05        0
      -6  0.00996 2.25e-05        1 8.93e-05        1 2.61e-05        0
    -5.8    0.014 2.45e-05        1 8.98e-05        1 2.78e-05        0
    -5.6    0.019 2.94e-05        1 9.13e-05        1 3.21e-05        0
    -5.4   0.0254 3.75e-05        1 9.41e-05        1 3.87e-05        0
    -5.2   0.0333 3.67e-05        1 9.38e-05        1 3.73e-05        0
      -5   0.0428 5.47e-05        1 0.000103        1 5.64e-05        0
    -4.8   0.0536 4.19e-05        1 9.65e-05        1 4.21e-05        0
    -4.6   0.0654 6.77e-05        1  0.00011        1 6.21e-05        0
    -4.4   0.0788 8.13e-05        1 0.000118        1 7.91e-05        0
    -4.2   0.0936 7.84e-05        1 0.000119        1 7.11e-05        0
      -4     0.11    7e-05     1.01 0.000114    0.933 6.44e-05        0
    -3.8    0.127 6.33e-05     1.02 0.000102    0.924 6.09e-05        0
    -3.6    0.145 5.98e-05     1.02  0.00011    0.919 5.57e-05        0
    -3.4    0.164 0.000117     1.02 0.000151    0.913  0.00012        0
    -3.2    0.184 8.61e-05     1.02  0.00013    0.904 7.98e-05        0
      -3    0.205 0.000124     1.03 0.000159    0.894 0.000102        0
    -2.8    0.227 9.05e-05     1.03 0.000145    0.885 7.24e-05        0
    -2.6     0.25 6.49e-05     1.04 0.000117    0.874 8.76e-05        0
    -2.4    0.274 0.000126     1.04 0.000157    0.866 0.000124        0
    -2.2    0.299 0.000143     1.05 0.000164    0.858 0.000174        0
      -2    0.326 0.000132     1.06 0.000204    0.845 0.000123        0
    -1.8    0.355 9.77e-05     1.06  0.00021    0.834 8.81e-05        0
    -1.6    0.384 0.000122     1.07 0.000252    0.827 0.000127        0
    -1.4    0.414 0.000189     1.08  0.00024    0.816 0.000184        0
    -1.2    0.445 0.000157     1.09 0.000213     0.81 0.000256        0
      -1    0.476 0.000176      1.1 0.000362    0.799 0.000324        0
    -0.8    0.508 0.000161     1.12 0.000398    0.789 0.000315        0
    -0.6     0.54 0.000142     1.14 0.000342    0.779 0.000492        0
    -0.4    0.571 8.75e-05     1.16 0.000299    0.772 0.000364        0
    -0.2    0.603 0.000179     1.19 0.000518     0.76 0.000494        0
       0    0.633 0.000108     1.22 0.000529    0.747 0.000357        0
     0.2    0.664 0.000136     1.24 0.000312    0.733 0.000494        0
     0.4    0.694 0.000122     1.29 0.000422    0.727 0.000386        0
     0.6    0.723  0.00014     1.34 0.000671    0.706 0.000497        0
     0.8    0.751 9.97e-05     1.42  0.00117    0.689 0.000849        0
       1    0.779 0.000149     1.49 0.000842    0.681 0.000759        0
     1.2    0.806 0.000133     1.59  0.00144    0.661 0.000885        0
     1.4    0.832 8.89e-05     1.73  0.00185    0.654 0.000665        0
     1.6    0.858 0.000116     1.87   0.0025    0.636  0.00127        0
     1.8    0.882 9.65e-05     2.08  0.00307    0.625   0.0014        0
       2    0.905 9.74e-05     2.32  0.00366     0.61  0.00101        0
     2.2    0.927 6.82e-05     2.59  0.00721    0.596  0.00228        0
     2.4    0.947 3.98e-05     2.99   0.0118    0.591  0.00153        0
     2.6    0.966 7.76e-05      3.3   0.0155    0.577  0.00144        0
     2.8    0.983 3.18e-05     3.18   0.0206    0.561   0.0033        0
       3        1        0      3.6   0.0273     0.56  0.00943        0
     3.2     1.02 3.18e-05     3.08   0.0206    0.542   0.0033        0
     3.4     1.03 7.76e-05     3.08   0.0155    0.539  0.00144        0
     3.6     1.05 3.98e-05     2.69   0.0118    0.532  0.00153        0
     3.8     1.07 6.82e-05     2.24  0.00721    0.515  0.00228        0
       4     1.09 9.74e-05     1.92  0.00366    0.504  0.00101        0
     4.2     1.12 9.65e-05     1.64  0.00307    0.493   0.0014        0
     4.4     1.14 0.000116     1.41   0.0025    0.477  0.00127        0
     4.6     1.17 8.89e-05     1.24  0.00185    0.466 0.000665        0
     4.8     1.19 0.000133     1.08  0.00144    0.446 0.000885        0
       5     1.22 0.000149    0.952 0.000842    0.435 0.000759        0
     5.2     1.25 9.97e-05    0.855  0.00117    0.415 0.000849        0
     5.4     1.28  0.00014    0.761 0.000671      0.4 0.000497        0
     5.6     1.31 0.000122    0.686 0.000422    0.386 0.000386        0
     5.8     1.34 0.000136    0.618 0.000312    0.364 0.000494        0
       6     1.37 0.000108    0.564 0.000529    0.346 0.000357        0
     6.2      1.4 0.000179    0.512 0.000518    0.328 0.000494        0
     6.4     1.43 8.75e-05    0.464 0.000299    0.309 0.000364        0
     6.6     1.46 0.000142    0.422 0.000342    0.288 0.000492        0
     6.8     1.49 0.000161    0.383 0.000398    0.269 0.000315        0
       7     1.52 0.000176    0.344 0.000362     0.25 0.000324        0
     7.2     1.55 0.000157    0.312 0.000213    0.232 0.000256        0
     7.4     1.59 0.000189    0.282  0.00024    0.213 0.000184        0
     7.6     1.62 0.000122    0.254 0.000252    0.196 0.000127        0
     7.8     1.65 9.77e-05    0.229  0.00021     0.18 8.81e-05        0
       8     1.67 0.000132    0.206 0.000204    0.165 0.000123        0
     8.2      1.7 0.000143    0.185 0.000164    0.151 0.000174        0
     8.4     1.73 0.000126    0.165 0.000157    0.137 0.000124        0
     8.6     1.75 6.49e-05    0.148 0.000117    0.125 8.76e-05        0
     8.8     1.77 9.05e-05    0.132 0.000145    0.113 7.24e-05        0
       9      1.8 0.000124    0.117 0.000159    0.102 0.000102        0
     9.2     1.82 8.61e-05    0.104  0.00013   0.0915 7.98e-05        0
     9.4     1.84 0.000117   0.0912 0.000151   0.0814  0.00012        0
     9.6     1.86 5.98e-05   0.0796  0.00011   0.0718 5.57e-05        0
     9.8     1.87 6.33e-05   0.0687 0.000102   0.0625 6.09e-05        0
      10     1.89    7e-05   0.0587 0.000114   0.0541 6.44e-05        0
    10.2     1.91 7.84e-05   0.0497 0.000119   0.0461 7.11e-05        0
    10.4     1.92 8.13e-05   0.0414 0.000118   0.0387 7.91e-05        0
    10.6     1.93 6.77e-05   0.0341  0.00011   0.0321 6.21e-05        0
