rn6l30u14.0mu4.2dt0.05r1.out: Average Stheta_zz =  0.777525665537203       +-   3.930975324630966E-002
rn6l30u14.0mu4.4dt0.05r1.out: Average Stheta_zz =  0.712504721387594       +-   2.590496296846194E-002
rn6l30u14.0mu4.6dt0.05r1.out: Average Stheta_zz =  0.732951502077536       +-   2.405116321593384E-002
rn6l30u14.0mu4.8dt0.05r1.out: Average Stheta_zz =  0.698732916085646       +-   1.748161326716330E-002
rn6l30u14.0mu5.0dt0.05r1.out: Average Stheta_zz =  0.683540149464231       +-   1.846214722994259E-002
rn6l30u14.0mu5.2dt0.05r1.out: Average Stheta_zz =  0.694843340079260       +-   1.648275037339832E-002
rn6l30u14.0mu5.4dt0.05r1.out: Average Stheta_zz =  0.683172892726417       +-   1.467357506469384E-002
rn6l30u14.0mu5.6dt0.05r1.out: Average Stheta_zz =  0.654241014494674       +-   1.904153490021761E-002
rn6l30u14.0mu5.8dt0.05r1.out: Average Stheta_zz =  0.639861532496515       +-   1.348796180591221E-002
rn6l30u14.0mu6.0dt0.05r1.out: Average Stheta_zz =  0.618331541885131       +-   1.408444497366958E-002
rn6l30u14.0mu6.2dt0.05r1.out: Average Stheta_zz =  0.600919177174366       +-   1.358947364869703E-002
rn6l30u14.0mu6.4dt0.05r1.out: Average Stheta_zz =  0.581625768663974       +-   1.088692824398864E-002
rn6l30u14.0mu6.6dt0.05r1.out: Average Stheta_zz =  0.580030067065056       +-   8.763925482593193E-003
rn6l30u14.0mu6.8dt0.05r1.out: Average Stheta_zz =  0.544961599050267       +-   7.569885589535919E-003
rn6l30u14.0mu7.0dt0.05r1.out: Average Stheta_zz =  0.521417142555384       +-   1.289163239554554E-002
rn6l30u14.0mu7.2dt0.05r1.out: Average Stheta_zz =  0.511408870393847       +-   6.591429248414171E-003
rn6l30u14.0mu7.4dt0.05r1.out: Average Stheta_zz =  0.478476653344531       +-   5.034468689978495E-003
rn6l30u14.0mu7.6dt0.05r1.out: Average Stheta_zz =  0.460453808610749       +-   5.559629588387331E-003
rn6l30u14.0mu7.8dt0.05r1.out: Average Stheta_zz =  0.431984587561245       +-   3.399810448276708E-003
rn6l30u14.0mu8.0dt0.05r1.out: Average Stheta_zz =  0.412219174162001       +-   2.375053814108062E-003
rn6l30u14.0mu8.2dt0.05r1.out: Average Stheta_zz =  0.391838247876661       +-   5.338822390140831E-003
rn6l30u14.0mu8.4dt0.05r1.out: Average Stheta_zz =  0.366082140613149       +-   3.610360127617290E-003
rn6l30u14.0mu8.6dt0.05r1.out: Average Stheta_zz =  0.343834828885783       +-   3.963645239784937E-003
rn6l30u14.0mu8.8dt0.05r1.out: Average Stheta_zz =  0.324798546322242       +-   2.287521018458536E-003
rn6l30u14.0mu9.0dt0.05r1.out: Average Stheta_zz =  0.296775945646525       +-   1.492009500244346E-003
rn6l30u14.0mu9.2dt0.05r1.out: Average Stheta_zz =  0.275559473305155       +-   3.021822314908634E-003
rn6l30u14.0mu9.4dt0.05r1.out: Average Stheta_zz =  0.259153505679379       +-   2.260433321337058E-003
rn6l30u14.0mu9.6dt0.05r1.out: Average Stheta_zz =  0.239816753471178       +-   9.580621285848447E-004
rn6l30u14.0mu9.8dt0.05r1.out: Average Stheta_zz =  0.220727714278397       +-   1.123118051539483E-003
