rn6l40u14.0mu0.0dt0.05r1.out: Average Stheta_zz =  0.546024531570332       +-   4.985236320661927E-002
rn6l40u14.0mu0.2dt0.05r1.out: Average Stheta_zz =  0.720137581128588       +-   9.797678400550867E-002
rn6l40u14.0mu0.4dt0.05r1.out: Average Stheta_zz =  0.711051898214739       +-   7.668795842683661E-002
rn6l40u14.0mu0.6dt0.05r1.out: Average Stheta_zz =  0.690085579627967       +-   8.342943120039358E-002
rn6l40u14.0mu0.8dt0.05r1.out: Average Stheta_zz =  0.858294726969108       +-   8.014716748894175E-002
rn6l40u14.0mu10.0dt0.05r1.out: Average Stheta_zz =  0.183459626941666       +-   9.183765133589404E-004
rn6l40u14.0mu10.2dt0.05r1.out: Average Stheta_zz =  0.167898583759399       +-   5.885337068632782E-004
rn6l40u14.0mu10.4dt0.05r1.out: Average Stheta_zz =  0.151345610956541       +-   1.043160205425674E-003
rn6l40u14.0mu10.6dt0.05r1.out: Average Stheta_zz =  0.133770645813322       +-   6.643102119591674E-004
rn6l40u14.0mu10.8dt0.05r1.out: Average Stheta_zz =  0.119038647289124       +-   6.766000762170272E-004
rn6l40u14.0mu1.0dt0.05r1.out: Average Stheta_zz =  0.661514689182689       +-   7.514665854031224E-002
rn6l40u14.0mu11.0dt0.05r1.out: Average Stheta_zz =  0.103193115740760       +-   3.560528812136780E-004
rn6l40u14.0mu11.2dt0.05r1.out: Average Stheta_zz =  9.013562635484268E-002  +-   3.925710644078771E-004
rn6l40u14.0mu11.4dt0.05r1.out: Average Stheta_zz =  7.714183556758560E-002  +-   3.088513214099178E-004
rn6l40u14.0mu11.6dt0.05r1.out: Average Stheta_zz =  6.527568508248521E-002  +-   3.133300952010133E-004
rn6l40u14.0mu11.8dt0.05r1.out: Average Stheta_zz =  5.457182977993976E-002  +-   1.443822154305858E-004
rn6l40u14.0mu12.0dt0.05r1.out: Average Stheta_zz =  4.467452958767928E-002  +-   1.261629525535886E-004
rn6l40u14.0mu12.5dt0.05r1.out: Average Stheta_zz =  2.551197526802558E-002  +-   7.852086332189821E-005
rn6l40u14.0mu1.2dt0.05r1.out: Average Stheta_zz =  0.767212397816397       +-   6.637621761647459E-002
rn6l40u14.0mu13.0dt0.05r1.out: Average Stheta_zz =  1.291144934237168E-002  +-   3.767193553489544E-005
rn6l40u14.0mu13.5dt0.05r1.out: Average Stheta_zz =  5.857882067925674E-003  +-   1.786834345091076E-005
rn6l40u14.0mu14.0dt0.05r1.out: Average Stheta_zz =  2.386424705354691E-003  +-   1.067969483531292E-005
rn6l40u14.0mu14.5dt0.05r1.out: Average Stheta_zz =  9.254569523138797E-004  +-   6.049569411168722E-006
rn6l40u14.0mu1.4dt0.05r1.out: Average Stheta_zz =  0.889596835273281       +-   0.110563066936037     
rn6l40u14.0mu15.0dt0.05r1.out: Average Stheta_zz =  3.465271331576067E-004  +-   1.916244849033132E-006
rn6l40u14.0mu15.5dt0.05r1.out: Average Stheta_zz =  1.281229254572609E-004  +-   6.953170385240514E-007
rn6l40u14.0mu16.0dt0.05r1.out: Average Stheta_zz =  4.775871495274539E-005  +-   2.587570280878144E-007
rn6l40u14.0mu16.5dt0.05r1.out: Average Stheta_zz =  1.753440808169488E-005  +-   1.186196017411208E-007
rn6l40u14.0mu1.6dt0.05r1.out: Average Stheta_zz =  0.731218826634547       +-   0.123550227757655     
rn6l40u14.0mu17.0dt0.05r1.out: Average Stheta_zz =  6.613384811124509E-006  +-   1.711771707092634E-007
rn6l40u14.0mu17.5dt0.05r1.out: Average Stheta_zz =  2.398884854781523E-006  +-   1.165893764316240E-008
rn6l40u14.0mu18.0dt0.05r1.out: Average Stheta_zz =  8.768940026145468E-007  +-   3.284109241692718E-008
rn6l40u14.0mu18.5dt0.05r1.out: Average Stheta_zz =  2.987489117759161E-007  +-   1.603334520989109E-008
