rn6l40u14.0mu4.4dt0.05r1.out: Average SAF_zz =   1.70027691233985       +-   0.209110958940578     
rn6l40u14.0mu4.6dt0.05r1.out: Average SAF_zz =   1.40014795869347       +-   0.175926066260176     
rn6l40u14.0mu4.8dt0.05r1.out: Average SAF_zz =   6.12520784060429       +-    3.54316997011643     
rn6l40u14.0mu5.0dt0.05r1.out: Average SAF_zz =  0.202809547177311       +-   0.970722903127379     
rn6l40u14.0mu5.2dt0.05r1.out: Average SAF_zz =  0.457654505022288       +-   0.570547617881351     
rn6l40u14.0mu5.4dt0.05r1.out: Average SAF_zz = -0.154412281134927       +-   0.683050075373929     
rn6l40u14.0mu5.6dt0.05r1.out: Average SAF_zz =   1.15253542641340       +-   0.629993738816705     
rn6l40u14.0mu5.8dt0.05r1.out: Average SAF_zz = -0.415887790252273       +-    1.46009072369098     
rn6l40u14.0mu6.0dt0.05r1.out: Average SAF_zz =   2.86828383770756       +-   0.927557912367472     
rn6l40u14.0mu6.2dt0.05r1.out: Average SAF_zz =  -3.06640493342211       +-    4.85932239806246     
rn6l40u14.0mu6.4dt0.05r1.out: Average SAF_zz =   3.34161940756898       +-    1.75617953664145     
rn6l40u14.0mu6.6dt0.05r1.out: Average SAF_zz =  0.182488631730525       +-    1.86894058448072     
rn6l40u14.0mu6.8dt0.05r1.out: Average SAF_zz =  0.539753841365536       +-   0.229929969691965     
rn6l40u14.0mu7.0dt0.05r1.out: Average SAF_zz =  0.706178548350503       +-   7.161836949053911E-002
rn6l40u14.0mu7.2dt0.05r1.out: Average SAF_zz =  0.677680116673199       +-   7.235512957962302E-002
rn6l40u14.0mu7.4dt0.05r1.out: Average SAF_zz =  0.580088173496161       +-   3.691658476788209E-002
rn6l40u14.0mu7.6dt0.05r1.out: Average SAF_zz =  0.534967631698388       +-   2.161283980561954E-002
rn6l40u14.0mu7.8dt0.05r1.out: Average SAF_zz =  0.510169347871329       +-   1.283827355828647E-002
rn6l40u14.0mu8.0dt0.05r1.out: Average SAF_zz =  0.476194703801680       +-   6.023786429954119E-003
rn6l40u14.0mu8.2dt0.05r1.out: Average SAF_zz =  0.430239209770129       +-   7.219079137384715E-003
rn6l40u14.0mu8.4dt0.05r1.out: Average SAF_zz =  0.417437755256574       +-   3.796138150764338E-003
rn6l40u14.0mu8.6dt0.05r1.out: Average SAF_zz =  0.377199478856358       +-   3.464928601581136E-003
rn6l40u14.0mu8.8dt0.05r1.out: Average SAF_zz =  0.349838822197872       +-   3.441747935893426E-003
rn6l40u14.0mu9.0dt0.05r1.out: Average SAF_zz =  0.320052768548162       +-   2.393553077282764E-003
rn6l40u14.0mu9.2dt0.05r1.out: Average SAF_zz =  0.294168604798947       +-   1.141118110301014E-003
rn6l40u14.0mu9.4dt0.05r1.out: Average SAF_zz =  0.267088241576848       +-   1.332975174873587E-003
rn6l40u14.0mu9.6dt0.05r1.out: Average SAF_zz =  0.246308756837413       +-   9.967460604615912E-004
rn6l40u14.0mu9.8dt0.05r1.out: Average SAF_zz =  0.222312015252076       +-   8.245874429042530E-004
