 -12.000      0.000000    0.00000000      Infinity    0.00000505      Infinity    0.00000087
   4.800      1.766615    0.00006929      0.136155    0.00008298      0.113636    0.00007644
   5.000      1.789743    0.00002758      0.120686    0.00002361      0.102673    0.00004435
   5.200      1.811295    0.00007100      0.106643    0.00008122      0.091986    0.00006359
   5.400      1.831933    0.00005888      0.093602    0.00006224      0.081900    0.00006076
   5.600      1.851762    0.00005075      0.081493    0.00005156      0.072185    0.00004442
   5.800      1.871017    0.00002473      0.069911    0.00002587      0.062725    0.00003065
   6.000      1.889437    0.00005613      0.059230    0.00005703      0.053798    0.00005333
   6.200      1.906408    0.00003931      0.049605    0.00003917      0.045457    0.00003857
   6.400      1.921701    0.00005140      0.041074    0.00005269      0.038072    0.00004872
   6.600      1.935449    0.00004282      0.033573    0.00004303      0.031358    0.00004174
   6.800      1.947838    0.00004805      0.026920    0.00004943      0.025343    0.00004305
   7.000      1.958974    0.00003568      0.021029    0.00003617      0.019943    0.00003349
   7.200      1.968583    0.00004641      0.016007    0.00004656      0.015279    0.00004436
   7.400      1.976634    0.00002135      0.011848    0.00002193      0.011387    0.00002035
   7.600      1.982955    0.00002459      0.008610    0.00002508      0.008333    0.00002342
   7.800      1.987807    0.00001614      0.006141    0.00001698      0.005983    0.00001571
   8.000      1.991499    0.00001077      0.004272    0.00001189      0.004189    0.00001056
   8.200      1.994263    0.00000830      0.002878    0.00000971      0.002839    0.00000821
   8.400      1.996267    0.00000578      0.001871    0.00000765      0.001853    0.00000572
   8.600      1.997652    0.00000345      0.001176    0.00000605      0.001168    0.00000352
   8.800      1.998555    0.00000319      0.000723    0.00000597      0.000720    0.00000329
   9.000      1.999130    0.00000137      0.000435    0.00000523      0.000434    0.00000162
   9.200      1.999485    0.00000111      0.000258    0.00000517      0.000257    0.00000141
   9.400      1.999696    0.00000041      0.000152    0.00000507      0.000152    0.00000096
   9.600      1.999821    0.00000043      0.000089    0.00000507      0.000089    0.00000097
   9.800      1.999896    0.00000017      0.000052    0.00000505      0.000052    0.00000089
  10.000      1.999939    0.00000009      0.000030    0.00000505      0.000030    0.00000088
  10.200      1.999964    0.00000007      0.000018    0.00000505      0.000018    0.00000088
  10.400      1.999979    0.00000004      0.000010    0.00000505      0.000010    0.00000087
  10.600      1.999988    0.00000003      0.000006    0.00000505      0.000006    0.00000087
  10.800      1.999993    0.00000002      0.000004    0.00000505      0.000004    0.00000087
  11.000      1.999996    0.00000001      0.000002    0.00000505      0.000002    0.00000087
  11.200      1.999998    0.00000000      0.000001    0.00000505      0.000001    0.00000087
  11.400      1.999999    0.00000000      0.000001    0.00000505      0.000001    0.00000087
  11.600      1.999999    0.00000000      0.000000    0.00000505      0.000000    0.00000087
  11.800      2.000000    0.00000000      0.000000    0.00000505      0.000000    0.00000087
  12.000      2.000000    0.00000000      0.000000    0.00000505      0.000000    0.00000087
