 -12.000      0.000000    0.00000000      Infinity    0.00000071      Infinity    0.00000027
   9.600      1.999978    0.00000002      0.000011    0.00000071      0.000011    0.00000027
   9.800      1.999987    0.00000001      0.000007    0.00000071      0.000007    0.00000027
  10.000      1.999992    0.00000001      0.000004    0.00000071      0.000004    0.00000027
  10.200      1.999995    0.00000001      0.000002    0.00000071      0.000002    0.00000027
  10.400      1.999997    0.00000000      0.000001    0.00000071      0.000001    0.00000027
  10.600      1.999998    0.00000000      0.000001    0.00000071      0.000001    0.00000027
  10.800      1.999999    0.00000000      0.000001    0.00000071      0.000001    0.00000027
  11.000      1.999999    0.00000000      0.000000    0.00000071      0.000000    0.00000027
  11.200      2.000000    0.00000000      0.000000    0.00000071      0.000000    0.00000027
  11.400      2.000000    0.00000000      0.000000    0.00000071      0.000000    0.00000027
  11.600      2.000000    0.00000000      0.000000    0.00000071      0.000000    0.00000027
  11.800      2.000000    0.00000000      0.000000    0.00000071      0.000000    0.00000027
  12.000      2.000000    0.00000000      0.000000    0.00000071      0.000000    0.00000027
