-12	0	0
-11.8	0	0
-11.6	0	0
-11.4	0	0
-11.2	0	0
-11	0	0
-10.8	0	0
-10.6	1E-6	0
-10.4	1E-6	0
-10.2	2E-6	0
-10	4E-6	0
-9.8	7E-6	1E-8
-9.6	1.2E-5	1E-8
-9.4	2.1E-5	2E-8
-9.2	3.6E-5	4E-8
-9	6.1E-5	5E-8
-8.8	1.04E-4	1.2E-7
-8.6	1.79E-4	1.1E-7
-8.4	3.04E-4	2.8E-7
-8.2	5.15E-4	4.8E-7
-8	8.68E-4	7.7E-7
-7.8	0.001442	1.15E-6
-7.6	0.002356	1.78E-6
-7.4	0.003744	2.32E-6
-7.2	0.005766	4.13E-6
-7	0.008563	6.27E-6
-6.8	0.012306	7.59E-6
-6.6	0.017296	1.038E-5
-6.4	0.023798	1.033E-5
-6.2	0.03212	1.084E-5
-6	0.042201	1.546E-5
-5.8	0.053796	1.568E-5
-5.6	0.066897	2.992E-5
-5.4	0.0815	3.057E-5
-5.2	0.097964	2.634E-5
-5	0.116315	4.629E-5
-4.8	0.136041	3.009E-5
-4.6	0.156659	3.511E-5
-4.4	0.178082	2.018E-5
-4.2	0.200393	2.113E-5
-4	0.224361	4.711E-5
-3.8	0.250033	4.357E-5
-3.6	0.277363	3.235E-5
-3.4	0.306683	2.983E-5
-3.2	0.338049	4.295E-5
-3	0.372253	5.692E-5
-2.8	0.409225	5.194E-5
-2.6	0.44839	7.111E-5
-2.4	0.489067	4.774E-5
-2.2	0.530545	5.293E-5
-2	0.572847	5.834E-5
-1.8	0.616154	5.435E-5
-1.6	0.660539	4.873E-5
-1.4	0.705545	3.898E-5
-1.2	0.750438	4.776E-5
-1	0.794559	2.98E-5
-0.8	0.837499	2.303E-5
-0.6	0.879146	1.847E-5
-0.4	0.919868	1.688E-5
-0.2	0.960066	9.05E-6
0	1	0
0.2	1.039934	9.05E-6
0.4	1.080132	1.688E-5
0.6	1.120854	1.847E-5
0.8	1.162501	2.303E-5
1	1.205441	2.98E-5
1.2	1.249562	4.776E-5
1.4	1.294455	3.898E-5
1.6	1.339461	4.873E-5
1.8	1.383846	5.435E-5
2	1.427153	5.834E-5
2.2	1.469455	5.293E-5
2.4	1.510933	4.774E-5
2.6	1.55161	7.111E-5
2.8	1.590775	5.194E-5
3	1.627747	5.692E-5
3.2	1.661951	4.295E-5
3.4	1.693317	2.983E-5
3.6	1.722637	3.235E-5
3.8	1.749967	4.357E-5
4	1.775639	4.711E-5
4.2	1.799607	2.113E-5
4.4	1.821918	2.018E-5
4.6	1.843341	3.511E-5
4.8	1.863959	3.009E-5
5	1.883685	4.629E-5
5.2	1.902036	2.634E-5
5.4	1.9185	3.057E-5
5.6	1.933103	2.992E-5
5.8	1.946204	1.568E-5
6	1.957799	1.546E-5
6.2	1.96788	1.084E-5
6.4	1.976202	1.033E-5
6.6	1.982704	1.038E-5
6.8	1.987694	7.59E-6
7	1.991437	6.27E-6
7.2	1.994234	4.13E-6
7.4	1.996256	2.32E-6
7.6	1.997644	1.78E-6
7.8	1.998558	1.15E-6
8	1.999132	7.7E-7
8.2	1.999485	4.8E-7
8.4	1.999696	2.8E-7
8.6	1.999821	1.1E-7
8.8	1.999896	1.2E-7
9	1.999939	5E-8
9.2	1.999964	4E-8
9.4	1.999979	2E-8
9.6	1.999988	1E-8
9.8	1.999993	1E-8
10	1.999996	0
10.2	1.999998	0
10.4	1.999999	0
10.6	1.999999	0
10.8	2	0
11	2	0
11.2	2	0
11.4	2	0
11.6	2	0
11.8	2	0
12	2	0
