rn6l30u6.0mu7.4dt0.05r1.out: Average SFerro_zz =  6.242416430342479E-002  +-   5.276928330889369E-004
rn6l30u6.0mu7.6dt0.05r1.out: Average SFerro_zz =  5.491318710722035E-002  +-   4.076520672410037E-004
rn6l30u6.0mu7.8dt0.05r1.out: Average SFerro_zz =  4.857852596007369E-002  +-   1.681820030030334E-004
rn6l30u6.0mu8.0dt0.05r1.out: Average SFerro_zz =  4.299559907428133E-002  +-   2.027679654133867E-004
rn6l30u6.0mu8.2dt0.05r1.out: Average SFerro_zz =  3.688894615777560E-002  +-   1.386614858845572E-004
rn6l30u6.0mu8.4dt0.05r1.out: Average SFerro_zz =  3.139967623923169E-002  +-   1.339960052496361E-004
rn6l30u6.0mu8.6dt0.05r1.out: Average SFerro_zz =  2.627103297507978E-002  +-   7.723296339673212E-005
rn6l30u6.0mu8.8dt0.05r1.out: Average SFerro_zz =  2.196437119827607E-002  +-   5.676714955215216E-005
rn6l30u6.0mu9.0dt0.05r1.out: Average SFerro_zz =  1.802212543458626E-002  +-   5.433306329439971E-005
rn6l30u6.0mu9.2dt0.05r1.out: Average SFerro_zz =  1.456952095777704E-002  +-   3.061087724299256E-005
rn6l30u6.0mu9.4dt0.05r1.out: Average SFerro_zz =  1.168461790442962E-002  +-   1.992125968489511E-005
rn6l30u6.0mu9.6dt0.05r1.out: Average SFerro_zz =  9.246264050004869E-003  +-   1.723778640704251E-005
rn6l30u6.0mu9.8dt0.05r1.out: Average SFerro_zz =  7.231877733734305E-003  +-   1.911450799691022E-005
