rn6l40u6.0mu0.0dt0.05r1.out: Average SFerro_xx =  0.293681996584344       +-   3.155125067645101E-003
rn6l40u6.0mu0.2dt0.05r1.out: Average SFerro_xx =  0.296281864178024       +-   2.206590833593518E-003
rn6l40u6.0mu0.4dt0.05r1.out: Average SFerro_xx =  0.294092771882024       +-   1.527918858401343E-003
rn6l40u6.0mu0.6dt0.05r1.out: Average SFerro_xx =  0.294675402558519       +-   1.213718792430946E-003
rn6l40u6.0mu0.8dt0.05r1.out: Average SFerro_xx =  0.289316439108838       +-   2.174078135183833E-003
rn6l40u6.0mu10.0dt0.05r1.out: Average SFerro_xx =  2.286988828256695E-003  +-   7.039347733168635E-006
rn6l40u6.0mu10.2dt0.05r1.out: Average SFerro_xx =  1.599928165211684E-003  +-   2.721284367246609E-006
rn6l40u6.0mu10.4dt0.05r1.out: Average SFerro_xx =  1.099905058689066E-003  +-   1.933096418285676E-006
rn6l40u6.0mu10.6dt0.05r1.out: Average SFerro_xx =  7.541613924648017E-004  +-   1.513837583879629E-006
rn6l40u6.0mu10.8dt0.05r1.out: Average SFerro_xx =  5.090771998619579E-004  +-   9.309972522111491E-007
rn6l40u6.0mu1.0dt0.05r1.out: Average SFerro_xx =  0.287713586541292       +-   1.788286202212565E-003
rn6l40u6.0mu11.0dt0.05r1.out: Average SFerro_xx =  3.465401309459179E-004  +-   8.337278965147346E-007
rn6l40u6.0mu11.2dt0.05r1.out: Average SFerro_xx =  2.349791992778770E-004  +-   7.615912413203748E-007
rn6l40u6.0mu11.4dt0.05r1.out: Average SFerro_xx =  1.564117641066781E-004  +-   2.834348777073933E-007
rn6l40u6.0mu11.6dt0.05r1.out: Average SFerro_xx =  1.056211571134832E-004  +-   2.666911843400898E-007
rn6l40u6.0mu11.8dt0.05r1.out: Average SFerro_xx =  7.076820786159055E-005  +-   1.950410769607526E-007
rn6l40u6.0mu12.0dt0.05r1.out: Average SFerro_xx =  4.781635743346010E-005  +-   1.119356314445343E-007
rn6l40u6.0mu1.2dt0.05r1.out: Average SFerro_xx =  0.286060765521824       +-   1.715571824184267E-003
rn6l40u6.0mu1.4dt0.05r1.out: Average SFerro_xx =  0.285877697971694       +-   1.121862349218444E-003
rn6l40u6.0mu1.6dt0.05r1.out: Average SFerro_xx =  0.282974312388420       +-   9.628641203954350E-004
rn6l40u6.0mu1.8dt0.05r1.out: Average SFerro_xx =  0.280636842259609       +-   1.167686083666385E-003
rn6l40u6.0mu2.0dt0.05r1.out: Average SFerro_xx =  0.276874927145950       +-   1.249640090465854E-003
rn6l40u6.0mu2.2dt0.05r1.out: Average SFerro_xx =  0.273175438229233       +-   1.242019971127223E-003
