rn6l40u6.0mu0.0dt0.05r1.out: Average SFerro_zz =  0.302574108647489       +-   8.679707796283900E-003
rn6l40u6.0mu0.2dt0.05r1.out: Average SFerro_zz =  0.298122917709713       +-   1.096147930843063E-002
rn6l40u6.0mu0.4dt0.05r1.out: Average SFerro_zz =  0.294683733944647       +-   7.838858381731121E-003
rn6l40u6.0mu0.6dt0.05r1.out: Average SFerro_zz =  0.288883558559565       +-   9.872130079195874E-003
rn6l40u6.0mu0.8dt0.05r1.out: Average SFerro_zz =  0.298446018220788       +-   8.427236703168469E-003
rn6l40u6.0mu10.0dt0.05r1.out: Average SFerro_zz =  2.286185086707347E-003  +-   7.120363164779810E-006
rn6l40u6.0mu10.2dt0.05r1.out: Average SFerro_zz =  1.599608050473234E-003  +-   3.130640344600523E-006
rn6l40u6.0mu10.4dt0.05r1.out: Average SFerro_zz =  1.099978195980019E-003  +-   1.989588324282744E-006
rn6l40u6.0mu10.6dt0.05r1.out: Average SFerro_zz =  7.542983938463163E-004  +-   1.480756783085549E-006
rn6l40u6.0mu10.8dt0.05r1.out: Average SFerro_zz =  5.090402620595593E-004  +-   9.153316038124953E-007
rn6l40u6.0mu1.0dt0.05r1.out: Average SFerro_zz =  0.292450150618728       +-   7.940348878775835E-003
rn6l40u6.0mu11.0dt0.05r1.out: Average SFerro_zz =  3.465600704083441E-004  +-   8.355594859088451E-007
rn6l40u6.0mu11.2dt0.05r1.out: Average SFerro_zz =  2.349758809700984E-004  +-   7.660626410644464E-007
rn6l40u6.0mu11.4dt0.05r1.out: Average SFerro_zz =  1.564153168400684E-004  +-   2.840149759768576E-007
rn6l40u6.0mu11.6dt0.05r1.out: Average SFerro_zz =  1.056205854954710E-004  +-   2.660735516254901E-007
rn6l40u6.0mu11.8dt0.05r1.out: Average SFerro_zz =  7.076774007875655E-005  +-   1.956488567839902E-007
rn6l40u6.0mu12.0dt0.05r1.out: Average SFerro_zz =  4.781666028774163E-005  +-   1.119644361162687E-007
rn6l40u6.0mu1.2dt0.05r1.out: Average SFerro_zz =  0.289787897949279       +-   5.903247544599567E-003
rn6l40u6.0mu1.4dt0.05r1.out: Average SFerro_zz =  0.270840721210453       +-   6.477716578525987E-003
rn6l40u6.0mu1.6dt0.05r1.out: Average SFerro_zz =  0.279307287862534       +-   5.312384033830195E-003
rn6l40u6.0mu1.8dt0.05r1.out: Average SFerro_zz =  0.283689521854211       +-   4.409004546016939E-003
rn6l40u6.0mu2.0dt0.05r1.out: Average SFerro_zz =  0.279115863473795       +-   5.536311143344021E-003
rn6l40u6.0mu2.2dt0.05r1.out: Average SFerro_zz =  0.279529101775804       +-   6.923760412721617E-003
rn6l40u6.0mu2.4dt0.05r1.out: Average SFerro_zz =  0.261143187877519       +-   5.178078267209102E-003
rn6l40u6.0mu2.6dt0.05r1.out: Average SFerro_zz =  0.259790116439080       +-   5.328775089532646E-003
rn6l40u6.0mu2.8dt0.05r1.out: Average SFerro_zz =  0.257488302216524       +-   5.763285025917628E-003
rn6l40u6.0mu3.0dt0.05r1.out: Average SFerro_zz =  0.250119714788745       +-   4.263320070831395E-003
rn6l40u6.0mu3.2dt0.05r1.out: Average SFerro_zz =  0.236419529680340       +-   3.009606426388411E-003
rn6l40u6.0mu3.4dt0.05r1.out: Average SFerro_zz =  0.230332986694406       +-   4.500712288693628E-003
rn6l40u6.0mu3.6dt0.05r1.out: Average SFerro_zz =  0.223545747845122       +-   2.897700583997873E-003
rn6l40u6.0mu3.8dt0.05r1.out: Average SFerro_zz =  0.213700177243968       +-   4.595219930993505E-003
rn6l40u6.0mu4.0dt0.05r1.out: Average SFerro_zz =  0.196539744929511       +-   3.979408704109383E-003
rn6l40u6.0mu4.2dt0.05r1.out: Average SFerro_zz =  0.193136496989551       +-   3.706639144593728E-003
rn6l40u6.0mu4.4dt0.05r1.out: Average SFerro_zz =  0.170802448492703       +-   2.863536864339063E-003
