rn6l30u6.0mu7.4dt0.05r1.out: Average SFerro_xx =  6.236697702776295E-002  +-   8.614232961666858E-005
rn6l30u6.0mu7.6dt0.05r1.out: Average SFerro_xx =  5.548666755701879E-002  +-   5.282866773866818E-005
rn6l30u6.0mu7.8dt0.05r1.out: Average SFerro_xx =  4.890638041031903E-002  +-   8.432217886929267E-005
rn6l30u6.0mu8.0dt0.05r1.out: Average SFerro_xx =  4.272929393901553E-002  +-   6.669099428255455E-005
rn6l30u6.0mu8.2dt0.05r1.out: Average SFerro_xx =  3.687006078703293E-002  +-   5.221934737948716E-005
rn6l30u6.0mu8.4dt0.05r1.out: Average SFerro_xx =  3.141226781384618E-002  +-   3.285417117847686E-005
rn6l30u6.0mu8.6dt0.05r1.out: Average SFerro_xx =  2.641592161550467E-002  +-   2.725235096583805E-005
rn6l30u6.0mu8.8dt0.05r1.out: Average SFerro_xx =  2.199748601483941E-002  +-   2.953836526441580E-005
rn6l30u6.0mu9.0dt0.05r1.out: Average SFerro_xx =  1.804046522220637E-002  +-   4.218913455002987E-005
rn6l30u6.0mu9.2dt0.05r1.out: Average SFerro_xx =  1.459741703421522E-002  +-   2.554647078910433E-005
rn6l30u6.0mu9.4dt0.05r1.out: Average SFerro_xx =  1.169261434025830E-002  +-   2.391412353449576E-005
rn6l30u6.0mu9.6dt0.05r1.out: Average SFerro_xx =  9.247001039858278E-003  +-   1.264401693723127E-005
rn6l30u6.0mu9.8dt0.05r1.out: Average SFerro_xx =  7.231940847633340E-003  +-   1.638608785882165E-005
