     -25        0    0.114        0
   -24.8        0    0.116        0
   -24.6        0    0.118        0
   -24.4        0     0.12        0
   -24.2        0    0.123        0
     -24        0    0.125        0
   -23.8        0    0.127        0
   -23.6        0     0.13        0
   -23.4        0    0.132        0
   -23.2        0    0.135        0
     -23        0    0.138        0
   -22.8        0     0.14        0
   -22.6        0    0.143        0
   -22.4        0    0.146        0
   -22.2        0    0.148        0
     -22        0    0.151        0
   -21.8        0    0.154        0
   -21.6        0    0.157        0
   -21.4        0     0.16        0
   -21.2        0    0.163        0
     -21        0    0.166        0
   -20.8        0    0.169        0
   -20.6        0    0.172        0
   -20.4        0    0.175        0
   -20.2        0    0.178        0
     -20        0    0.182        0
   -19.8        0    0.185        0
   -19.6        0    0.188        0
   -19.4        0    0.191        0
   -19.2        0    0.195        0
     -19        0    0.198        0
   -18.8        0    0.202        0
   -18.6        0    0.205        0
   -18.4        0    0.209        0
   -18.2        0    0.213        0
     -18        0    0.216        0
   -17.8        0     0.22        0
   -17.6        0    0.224        0
   -17.4        0    0.228        0
   -17.2        0    0.231        0
     -17        0    0.235        0
   -16.8        0    0.239        0
   -16.6        0    0.243        0
   -16.4        0    0.247        0
   -16.2        0    0.251        0
     -16        0    0.255        0
   -15.8        0    0.259        0
   -15.6        0    0.264        0
   -15.4        0    0.268        0
   -15.2        0    0.272        0
     -15        0    0.276        0
   -14.8        0    0.281        0
   -14.6        0    0.285        0
   -14.4        0    0.289        0
   -14.2        0    0.294        0
     -14        0    0.298        0
   -13.8        0    0.303        0
   -13.6        0    0.307        0
   -13.4        0    0.312        0
   -13.2        0    0.317        0
     -13        0    0.321        0
   -12.8        0    0.326        0
   -12.6        0    0.331        0
   -12.4        0    0.335        0
   -12.2        0     0.34        0
     -12        0    0.345        0
   -11.8        0     0.35        0
   -11.6        0    0.354        0
   -11.4        0    0.359        0
   -11.2        0    0.364        0
     -11        0    0.369        0
   -10.8        0    0.374        0
   -10.6        0    0.379        0
   -10.4        0    0.384        0
   -10.2        0    0.389        0
     -10        0    0.394        0
    -9.8        0    0.399        0
    -9.6        0    0.404        0
    -9.4        0    0.409        0
    -9.2        0    0.414        0
      -9        0    0.418        0
    -8.8        0    0.423        0
    -8.6        0    0.428        0
    -8.4        0    0.433        0
    -8.2        0    0.438        0
      -8        0    0.443        0
    -7.8        0    0.448        0
    -7.6        0    0.453        0
    -7.4        0    0.458        0
    -7.2        0    0.463        0
      -7        0    0.468        0
    -6.8        0    0.473        0
    -6.6        0    0.478        0
    -6.4        0    0.483        0
    -6.2        0    0.488        0
      -6        0    0.493        0
    -5.8        0    0.497        0
    -5.6        0    0.502        0
    -5.4        0    0.507        0
    -5.2        0    0.512        0
      -5        0    0.516        0
    -4.8        0    0.521        0
    -4.6        0    0.526        0
    -4.4        0     0.53        0
    -4.2        0    0.535        0
      -4        0    0.539        0
    -3.8        0    0.544        0
    -3.6        0    0.548        0
    -3.4        0    0.552        0
    -3.2        0    0.557        0
      -3        0    0.561        0
    -2.8        0    0.565        0
    -2.6        0    0.569        0
    -2.4        0    0.574        0
    -2.2        0    0.578        0
      -2        0    0.582        0
    -1.8        0    0.586        0
    -1.6        0    0.589        0
    -1.4        0    0.593        0
    -1.2        0    0.597        0
      -1        0    0.601        0
    -0.8        0    0.604        0
    -0.6        0    0.608        0
    -0.4        0    0.611        0
    -0.2        0    0.615        0
8.88e-15        0    0.618        0
     0.2        0    0.621        0
     0.4        0    0.624        0
     0.6        0    0.627        0
     0.8        0     0.63        0
       1        0    0.633        0
     1.2        0    0.636        0
     1.4        0    0.639        0
     1.6        0    0.642        0
     1.8        0    0.644        0
       2        0    0.647        0
     2.2        0    0.649        0
     2.4        0    0.651        0
     2.6        0    0.654        0
     2.8        0    0.656        0
       3        0    0.658        0
     3.2        0     0.66        0
     3.4        0    0.661        0
     3.6        0    0.663        0
     3.8        0    0.665        0
       4        0    0.666        0
     4.2        0    0.668        0
     4.4        0    0.669        0
     4.6        0    0.671        0
     4.8        0    0.672        0
       5        0    0.673        0
     5.2        0    0.674        0
     5.4        0    0.675        0
     5.6        0    0.675        0
     5.8        0    0.676        0
       6        0    0.677        0
     6.2        0    0.677        0
     6.4        0    0.677        0
     6.6        0    0.678        0
     6.8        0    0.678        0
       7        0    0.678        0
     7.2        0    0.678        0
     7.4        0    0.678        0
     7.6        0    0.677        0
     7.8        0    0.677        0
       8        0    0.677        0
     8.2        0    0.676        0
     8.4        0    0.675        0
     8.6        0    0.675        0
     8.8        0    0.674        0
       9        0    0.673        0
     9.2        0    0.672        0
     9.4        0    0.671        0
     9.6        0    0.669        0
     9.8        0    0.668        0
      10        0    0.666        0
    10.2        0    0.665        0
    10.4        0    0.663        0
    10.6        0    0.661        0
    10.8        0     0.66        0
      11        0    0.658        0
    11.2        0    0.656        0
    11.4        0    0.654        0
    11.6        0    0.651        0
    11.8        0    0.649        0
      12        0    0.647        0
    12.2        0    0.644        0
    12.4        0    0.642        0
    12.6        0    0.639        0
    12.8        0    0.636        0
      13        0    0.633        0
    13.2        0     0.63        0
    13.4        0    0.627        0
    13.6        0    0.624        0
    13.8        0    0.621        0
      14        0    0.618        0
    14.2        0    0.615        0
    14.4        0    0.611        0
    14.6        0    0.608        0
    14.8        0    0.604        0
      15        0    0.601        0
    15.2        0    0.597        0
    15.4        0    0.593        0
    15.6        0    0.589        0
    15.8        0    0.586        0
      16        0    0.582        0
    16.2        0    0.578        0
