  0.0     1.04680991234583            1.061341552792069E-004
  0.2     1.03479570423477            1.508573396089210E-004
  0.4     1.00137759665993            8.466900681711533E-005
  0.6    0.952443738790955            1.212389593447330E-004
  0.8    0.893820169858790            8.101118805543508E-005
  1.0    0.830081468120296            8.057078463583491E-005
  1.2    0.764848837914911            5.672320764725361E-005
  1.4    0.701367025900962            5.371348383519999E-005
  1.6    0.641409519845575            3.903305956388743E-005
  1.8    0.585418811877979            3.840876165811731E-005
  2.0    0.532434262555247            3.745468620055610E-005
  2.2    0.481944487886368            3.586603511859190E-005
  2.4    0.434215988834501            3.928345718922449E-005
  2.6    0.390171706765766            3.734083079971604E-005
  2.8    0.350469807071318            3.121867474479084E-005
  3.0    0.314885989950501            1.927845721935931E-005
  3.2    0.282471858734674            2.558674577213271E-005
  3.4    0.252538499757708            2.053172916577708E-005
  3.6    0.224821304258147            1.978281310695915E-005
  3.8    0.199343096483598            2.759546784702063E-005
  4.0    0.175672702822874            1.569270736980580E-005
  4.2    0.153211423889530            1.890210999813232E-005
  4.4    0.131603633482330            1.739652044469169E-005
  4.6    0.111199129278463            1.386122022584726E-005
  4.8    9.262728477018287E-002       1.419380020039281E-005
  5.0    7.620722019928942E-002       1.267822376104066E-005
  5.2    6.178784304222327E-002       8.518247657888167E-006
  5.4    4.895984624137625E-002       1.002842975850005E-005
  5.6    3.769060451084883E-002       4.445193571729733E-006
  5.8    2.816879946757244E-002       7.054766565662013E-006
  6.0    2.058814395380052E-002       8.511111391874127E-006
  6.2    1.476396799099075E-002       4.051859653475530E-006
  6.4    1.037964552790578E-002       3.965917313174805E-006
  6.6    7.099960422625206E-003       2.582406949554119E-006
  6.8    4.688279324926584E-003       1.647534989599383E-006
  7.0    2.990310587831020E-003       1.298192709310760E-006
  7.2    1.853455610689895E-003       8.344262671121511E-007
  7.4    1.122477126952281E-003       3.499095111458088E-007
  7.6    6.707844504199111E-004       2.603660162553056E-007
  7.8    3.965512954101650E-004       2.074862002463224E-007
  8.0    2.330138325458926E-004       9.026436443219044E-008
  8.2    1.364626405590921E-004       4.899148579629954E-008
  8.4    7.981672505335166E-005       3.585049953281235E-008
  8.6    4.654338369697628E-005       2.594296687117626E-008
  8.8    2.716925572933847E-005       1.534535880172984E-008
  9.0    1.584175718454531E-005       8.489358353293552E-009
  9.2    9.236452377860067E-006       4.750922061212491E-009
  9.4    5.386073877294643E-006       2.483283371059662E-009
  9.6    3.137129442334833E-006       1.588723868414423E-009
  9.8    1.829296874794945E-006       9.001622046520452E-010
  10.0    1.065890491424743E-006       5.977352263736709E-010
  10.2    6.208953947592758E-007       2.525884107688602E-010
  10.4    3.621860756228036E-007       1.642185579460676E-010
  10.6    2.109406724939210E-007       8.370162234648532E-011
  10.8    1.229119142424287E-007       6.172767771866849E-011
  11.0    7.164557942842044E-008       3.010123218745314E-011
  11.2    4.175615879170350E-008       2.363012561198945E-011
  11.4    2.432028289710131E-008       1.268993948193850E-011
  11.6    1.416213174113437E-008       4.833033575918265E-012
  11.8    8.258767565589217E-009       5.520654759076844E-012
  12.0    4.815682431886452E-009       2.535682732820462E-012

