  0.0    0.225740408406763            1.912729844371938E-005
  0.2    0.248793985266831            2.419736877410998E-005
  0.4    0.272927277864223            2.555806706189095E-005
  0.6    0.298232544809951            3.101573513848702E-005
  0.8    0.324601795377620            2.293839308347130E-005
  1.0    0.351861086937295            3.882853318287914E-005
  1.2    0.380050378705371            2.142820437432224E-005
  1.4    0.408818249317179            4.197488832142637E-005
  1.6    0.438218830005973            3.071690634806413E-005
  1.8    0.467873534053680            3.038688803911457E-005
  2.0    0.497847350513216            3.113669802619968E-005
  2.2    0.527700229295764            6.886013269387146E-005
  2.4    0.557522389390068            3.859265066255142E-005
  2.6    0.586825885760369            3.607735516709756E-005
  2.8    0.615743208570561            4.615115777571137E-005
  3.0    0.643901236140483            4.223852235474262E-005
  3.2    0.671412793654941            3.897244732199596E-005
  3.4    0.697873864907196            4.151400397709423E-005
  3.6    0.723285396080319            3.672462921567727E-005
  3.8    0.747733516594067            3.146562249336174E-005
  4.0    0.770907077341178            3.511641766558925E-005
  4.2    0.792855666950857            1.946549321406643E-005
  4.4    0.813550563450665            4.039370565045508E-005
  4.6    0.833018396420964            2.963963539311807E-005
  4.8    0.851173929507521            2.877511456640506E-005
  5.0    0.868016921364405            2.090159244066440E-005
  5.2    0.883531738734895            2.334360633907088E-005
  5.4    0.897768970632655            2.468350021386911E-005
  5.6    0.910752044082147            1.531318041461430E-005
  5.8    0.922418682073178            1.699561455551828E-005
  6.0    0.932984860497893            1.381388359589586E-005
  6.2    0.942384370576600            1.010677475448397E-005
  6.4    0.950708737161743            1.805771098137655E-005
  6.6    0.958024625875217            1.200699913967210E-005
  6.8    0.964408465865840            9.631988518434189E-006
  7.0    0.969951775693521            9.150747966357208E-006
  7.2    0.974745980820227            7.707487096420416E-006
  7.4    0.978825702515750            5.623371230141672E-006
  7.6    0.982318882115271            4.697933468643267E-006
  7.8    0.985282637436605            5.475929468771019E-006
  8.0    0.987769725145588            3.956657280022020E-006
  8.2    0.989862532988846            2.858238129223271E-006
  8.4    0.991620691364639            2.708849158577929E-006
  8.6    0.993072400233084            1.772044674605087E-006
  8.8    0.994285773862814            2.050937897450027E-006
  9.0    0.995295241439062            1.457378767321435E-006
  9.2    0.996129071477395            1.179660335356021E-006
  9.4    0.996815988167949            1.148524767802374E-006
  9.6    0.997385971648287            8.847805894808669E-007
  9.8    0.997852269038686            5.361693836155333E-007
  10.0    0.998237862652312            7.479031166706445E-007
  10.2    0.998554243886499            3.588654653106168E-007
  10.4    0.998814501735340            3.540113059496769E-007
  10.6    0.999028301340428            2.653963026577296E-007
  10.8    0.999203282280847            1.449056879825402E-007
  11.0    0.999347555081904            1.979557067337263E-007
  11.2    0.999465221259584            1.210036636591952E-007
  11.4    0.999562152359388            1.503313951793022E-007
  11.6    0.999641094342025            1.071000703211260E-007
  11.8    0.999705997071252            6.056626661756469E-008
  12.0    0.999759192202615            8.917336937926659E-008

