  0.0    0.831946533191677            2.623991818237428E-003
  0.2    0.827385525531694            2.333483780207040E-003
  0.4    0.819129795626920            3.899798327118742E-003
  0.6    0.800418897079443            3.054730698576722E-003
  0.8    0.774639865067795            1.458235907409279E-003
  1.0    0.753287840897723            1.993255663649389E-003
  1.2    0.721946163690008            2.767868657323889E-003
  1.4    0.688939829709604            2.072601158111701E-003
  1.6    0.652770161497475            2.010367698650129E-003
  1.8    0.616442940545582            8.522779141299497E-004
  2.0    0.576789241169456            1.098449767894853E-003
  2.2    0.537322029079162            1.067606686039812E-003
  2.4    0.499272902686918            1.047879714378088E-003
  2.6    0.463919663776439            8.553263580058487E-004
  2.8    0.427269092047447            5.428790662883776E-004
  3.0    0.392869302309499            5.749478199574051E-004
  3.2    0.359115027964011            3.615061260755085E-004
  3.4    0.327477838863133            2.077029443884047E-004
  3.6    0.297727633068890            1.637970710826441E-004
  3.8    0.269984069276945            1.957293625535940E-004
  4.0    0.243157003251150            1.724364550640036E-004
  4.2    0.218441006349161            1.218290045173745E-004
  4.4    0.195359574281920            1.028100834873232E-004
  4.6    0.174339803260031            7.161038607201098E-005
  4.8    0.154538687199231            4.296300608655420E-005
  5.0    0.136374510898180            3.632405272436297E-005
  5.2    0.119857481021575            4.096606786805343E-005
  5.4    0.104825833994638            2.847462645009354E-005
  5.6    9.121246860056699E-002       2.529207519899159E-005
  5.8    7.906770251212748E-002       2.551823624931963E-005
  6.0    6.810034350741809E-002       1.685439754768507E-005
  6.2    5.842114788017684E-002       1.047638805390247E-005
  6.4    4.987345709818475E-002       1.991435148233912E-005
  6.6    4.239777191236023E-002       1.092725040337834E-005
  6.8    3.589693117393734E-002       9.351807924625278E-006
  7.0    3.026166128814299E-002       9.156479700850611E-006
  7.2    2.540455536450309E-002       7.532121066728327E-006
  7.4    2.127918032959403E-002       5.541160192894930E-006
  7.6    1.775471378107724E-002       4.463632714958169E-006
  7.8    1.476800193055831E-002       5.497439210612278E-006
  8.0    1.226554788554964E-002       4.072650770598863E-006
  8.2    1.016140417403986E-002       2.836623188800576E-006
  8.4    8.395270389313236E-003       2.642497541085602E-006
  8.6    6.938745308667248E-003       1.744942809212270E-006
  8.8    5.721702069698917E-003       2.065299611495710E-006
  9.0    4.709841700487599E-003       1.481686877502855E-006
  9.2    3.874399283270285E-003       1.163995106348193E-006
  9.4    3.186354038195995E-003       1.151013842707855E-006
  9.6    2.615616236004449E-003       8.872128270161600E-007
  9.8    2.148790670370469E-003       5.373311575634033E-007
  10.0    1.762858218621749E-003       7.459997594110233E-007
  10.2    1.446241676766639E-003       3.600026726844872E-007
  10.4    1.185824892305326E-003       3.540278933838079E-007
  10.6    9.719156205139793E-004       2.656426798155332E-007
  10.8    7.968628182400706E-004       1.452081645248987E-007
  11.0    6.525419434498159E-004       1.983716711081610E-007
  11.2    5.348450817639288E-004       1.211332199431584E-007
  11.4    4.378920638058982E-004       1.503350304280914E-007
  11.6    3.589357098635039E-004       1.072524191977426E-007
  11.8    2.940230416285769E-004       6.057434168145425E-008
  12.0    2.408212282833602E-004       8.922068134781924E-008

