  0.0    0.461843352979046            0.181397615037321     
  0.2    0.652055199528821            5.355569109771600E-002
  0.4    0.751266851231795            0.134994353766278     
  0.6    0.558799438050888            4.579817954918730E-002
  0.8    0.848023868740644            0.160712681780453     
  1.0    0.543270956735485            7.032180965066784E-002
  1.2    0.429952364044546            9.118762026475780E-002
  1.4    0.640963960133887            0.195272083612798     
  1.6    0.826889023012501            0.193060135358577     
  1.8    4.808589481343484E-002       0.216925702587720     
  2.0     1.33243429793797            0.499878876579123     
  2.2    0.318277026533978            0.640286344570856     
  2.4    -4.83104144819996             3.83878620954320     
  2.6    -5.83279344218319             1.90126905186753     
  2.8    0.756590120636820            0.642395061303099     
  3.0     1.03762165209831            0.330745173214026     
  3.2    0.382688245190495            0.308402651747403     
  3.4    0.431643805027301            0.216885139654987     
  3.6    0.463477727987937            0.103725548428274     
  3.8    0.700776629729735            8.913784842682390E-002
  4.0    0.554630537604695            6.210889266818335E-002
  4.2    0.487188839639154            6.188910770691265E-002
  4.4    0.531865327983568            5.581737036189371E-002
  4.6    0.463254633152783            2.358743401607124E-002
  4.8    0.422720863314707            1.492714643819223E-002
  5.0    0.436441199475150            7.209899200391351E-003
  5.2    0.408616044070751            3.083547506374307E-003
  5.4    0.390473206009381            2.690614725315601E-003
  5.6    0.368038802870172            1.373795371486510E-003
  5.8    0.344417111159930            9.523553690963807E-004
  6.0    0.321087832129337            1.054897953147181E-003
  6.2    0.300144112528134            4.341544394893980E-004
  6.4    0.280398923829981            2.967454679865206E-004
  6.6    0.260298124371104            2.953299242086418E-004
  6.8    0.241220873900912            1.585216862129959E-004
  7.0    0.222937534296705            2.694136093534457E-004
  7.2    0.205398697646162            1.950449166908260E-004
  7.4    0.187598129874187            1.349991800823454E-004
  7.6    0.170479243086615            9.333809737878382E-005
  7.8    0.153776208008375            1.501173636404494E-004
  8.0    0.137799734019080            1.253078853384879E-004
  8.2    0.121747370472543            1.072567293357738E-004
  8.4    0.106521007159554            6.479811296611808E-005
  8.6    9.190182413896372E-002       8.880579485886471E-005
  8.8    7.847181095049929E-002       1.210683311832918E-004
  9.0    6.597709310817899E-002       1.012317686267671E-004
  9.2    5.467170576172591E-002       5.950809838465025E-005
  9.4    4.421558871196076E-002       7.455139050609683E-005
  9.6    3.502003094267135E-002       6.859028678958568E-005
  9.8    2.702602647749218E-002       6.272500631933906E-005
  10.0    2.038247013704887E-002       4.048914096359623E-005
  10.2    1.507676527655405E-002       3.719781577681647E-005
  10.4    1.088643461180058E-002       2.379943973514378E-005
  10.6    7.683455746923385E-003       3.210116319300510E-005
  10.8    5.289748677120571E-003       1.373451952188027E-005
  11.0    3.498087041866727E-003       1.066115761667406E-005
  11.2    2.248522149646665E-003       6.559551505245432E-006
  11.4    1.437401387469012E-003       5.935094748064546E-006
  11.6    8.938058271078479E-004       3.123580798624206E-006
  11.8    5.565657908385392E-004       2.350307860374508E-006
  12.0    3.413859817309889E-004       1.487390686916439E-006

