     6.9     1.29 0.000127    0.559 0.000666    0.478 0.000566        0
     7.1     1.31 0.000119    0.542 0.000676    0.463 0.000558        0
     7.3     1.32 0.000168    0.522 0.000662    0.441 0.000582        0
     7.5     1.34 0.000158    0.501 0.000667     0.43 0.000583        0
     7.7     1.36 0.000155    0.475 0.000653    0.411 0.000566        0
     7.9     1.38 0.000181    0.457 0.000663    0.398 0.000577        0
     8.1      1.4 0.000126    0.438 0.000662    0.378  0.00055        0
     8.3     1.42 0.000245    0.421 0.000684    0.363 0.000604        0
     8.5     1.44 0.000201    0.398 0.000679    0.348  0.00058        0
     8.7     1.46 0.000158    0.382 0.000673    0.336 0.000556        0
     8.9     1.48 0.000135    0.362 0.000653    0.322 0.000551        0
     9.1      1.5  0.00016    0.348 0.000668    0.308 0.000558        0
     9.3     1.52 0.000193     0.33 0.000674    0.292 0.000567        0
     9.5     1.53 0.000192    0.315 0.000681    0.279 0.000562        0
     9.7     1.55 0.000121    0.296 0.000654    0.265 0.000549        0
     9.9     1.57 0.000219     0.28 0.000676    0.255 0.000587        0
    10.1     1.59 0.000189    0.267 0.000671    0.241 0.000569        0
    10.3     1.61 0.000179    0.251  0.00066    0.228 0.000569        0
    10.5     1.62 0.000249    0.236 0.000678    0.217 0.000596        0
    10.7     1.64 0.000233    0.224 0.000684    0.206 0.000583        0
    10.9     1.66 0.000245     0.21 0.000686    0.194  0.00059        0
    11.1     1.68 0.000124    0.198 0.000654    0.184 0.000549        0
    11.3     1.69 0.000153    0.187 0.000657    0.173 0.000556        0
    11.5     1.71 0.000211    0.177 0.000675    0.164 0.000576        0
    11.7     1.72 0.000118    0.165 0.000653    0.154 0.000545        0
    11.9     1.74 0.000158    0.156  0.00066    0.145 0.000558        0
    12.1     1.75  0.00016    0.145 0.000659    0.136 0.000558        0
    12.3     1.76 0.000104    0.135 0.000649    0.129 0.000543        0
    12.5     1.78 0.000159    0.127 0.000661     0.12 0.000556        0
    12.7     1.79 0.000132    0.118 0.000656    0.113 0.000548        0
    12.9      1.8 0.000172    0.111 0.000664    0.106  0.00056        0
    13.1     1.81 0.000206    0.103 0.000673   0.0995  0.00057        0
    13.3     1.83 0.000169   0.0967 0.000663   0.0929 0.000559        0
    13.5     1.84 0.000116     0.09 0.000651   0.0867 0.000546        0
