# 1    2   3     4     5     6      7     8     9        10        11
# mu, Saf, +-, <sign>, +-, Density, +-, Energy, +-, Double Occup., +-
0.0 2.65058462667 0.0184690266325 1.0 0.0 1.0 0.0 -0.479944726 0.00022805287045 0.0549981943333 2.38766660654e-05
-0.25 2.66358795667 0.0203914786851 0.99976 8.84433277428e-05 0.994113547 6.00931074805e-06 -0.256401588 0.000175590301382 0.052487968 2.54829346834e-05
-0.5 2.57682436333 0.0156284435999 0.99846 0.000163435342295 0.987537038 1.66334372609e-05 -0.0355116957 0.000262232146048 0.0504567843333 3.65378544736e-05
-0.75 2.49905696667 0.0151076808672 0.99568 0.000351757492221 0.979534381 1.91387903629e-05 0.179195593 0.000248942974171 0.0487201836667 2.25392231631e-05
-1.0 2.37355857 0.0143076626934 0.99112 0.00048 0.969569168 1.50013636269e-05 0.382836926 0.000222293089277 0.0470859907778 1.84644263108e-05
-1.5 2.08100545333 0.00787209232132 0.9803 0.000445471036594 0.942115978 3.03367372742e-05 0.74802188 0.000346566842301 0.043467057 2.33419365956e-05
-2.0 1.74601643 0.00519394483221 0.97016 0.000961850069166 0.903845301 4.40232589144e-05 1.04367096 0.000284415741946 0.0392376218889 2.52366647066e-05
-3.0 1.19239483333 0.00397871525479 0.978066666667 0.00140633487398 0.801183575 9.6262332777e-05 1.42797278333 0.000709008458067 0.0297157 1.59595277192e-05
-4.0 0.843415614 0.000505823333451 0.988733333333 0.00137177905574 0.676332748333 7.17364829738e-05 1.57672768333 0.000584922707382 0.0204783274074 1.49190366658e-05
-5.0 0.607165075556 0.00107361908972 0.997266666667 0.000560158707669 0.537631051667 0.000164902422145 1.51862181667 0.00120641084915 0.0127118603704 9.49358546563e-06
