# 1    2   3     4     5     6      7     8     9        10        11
# mu, Saf, +-, <sign>, +-, Density, +-, Energy, +-, Double Occup., +- 
0.0 6.74153855556 0.0703994704894 1.0 0.0 1.0 0.0 -0.724293107778 0.000762491989243 0.0871323749206 5.99895244919e-05
-0.25 6.41540149524 0.0641545347167 0.989475 0.000302223899972 0.99134638625 5.41648996761e-05 -0.503705885 0.000858976566725 0.0836790842857 8.04059495046e-05
-0.5 5.85718890417 0.0483754059187 0.922625 0.000936129951296 0.97984617625 6.22090752721e-05 -0.28755164 0.000648822747889 0.0804069010714 8.16101653398e-05
-0.75 5.09664335 0.111608640171 0.792125 0.00342781427652 0.96296044375 0.000148398556223 -0.094199586125 0.000746291286836 0.0766696707143 8.1516072258e-05
-1.0 3.84400418333 0.0648913509353 0.666625 0.00484612326652 0.9397955325 0.000131277664727 0.0770326335 0.000860262919713 0.0720115453571 0.000106435176669
-1.25 3.00340139167 0.126609559063 0.573975 0.00400239883427 0.9118831425 0.000159569621636 0.21798748125 0.000817587656215 0.0667819430357 6.75927332027e-05
-1.5 2.21090595 0.0298269928865 0.52755 0.00346198745562 0.88158801625 0.000214757290604 0.3377255575 0.00140967496379 0.0611631860714 6.8705908953e-05
-1.75 1.80253936667 0.0236618324982 0.528 0.00298041224378 0.84955258625 0.000140750149771 0.44162572125 0.000880932455791 0.0559708194643 7.33807236308e-05
-2.0 1.44343716667 0.0184736418663 0.552725 0.00257874207983 0.81594835 0.000101776916973 0.52766651 0.00126055698374 0.0510029019643 9.09078991306e-05
-2.25 1.2306146875 0.0111356623464 0.5944 0.00320557549992 0.78107297625 0.000168902933504 0.596179155 0.00150372644822 0.0462739578571 3.06384139208e-05
-2.5 1.07558074167 0.00692468040201 0.678657142857 0.00110040190555 0.74695495125 0.000143878889875 0.65720562375 0.000863403031647 0.0420837057143 5.81241886554e-05
-2.75 0.9631971775 0.0062556080097 0.74625 0.00160345608876 0.71336070875 0.000135260453563 0.7126111125 0.000459873284941 0.0381948776786 3.21488441124e-05
-3.0 0.88117398875 0.00701208143775 0.802375 0.00241585166881 0.6810170825 0.000161398705504 0.7663521075 0.000714480754499 0.0344939110714 4.2530617163e-05
-3.25 0.80446141875 0.0016240466302 0.83635 0.00127321303346 0.64831258875 7.87881965969e-05 0.81442245 0.000305012755061 0.0309057533929 2.34215733637e-05
-3.5 0.743416778333 0.0015653768974 0.860775 0.00109442581162 0.61519945 8.99893197433e-05 0.85638918 0.00066586494903 0.0272875019643 2.26916693672e-05
-3.75 0.677614123333 0.00154006482756 0.8827 0.00195228803496 0.58004057875 9.25917702768e-05 0.88264055125 0.000708375307324 0.0237004728571 2.08736448522e-05
-4.0 0.620063835 0.00143335690715 0.897075 0.0017071017628 0.543296095 7.7150258309e-05 0.895170295 0.000591546332882 0.0202532901786 1.61151788281e-05
