-25 0.8 5.86e-11 1.24e-10 9.14e-11 -4.21e-10 9.62e-10 1.21e-09 1.82e-12 1.39e-13 1.14e-13 1.82e-12 1.39e-13 1.14e-13 4.55e-13 3.48e-14 2.84e-14 1.09e-10 1.54e-10 8.14e-11 -7.13e-10 1.51e-09 1.89e-09 2.31e-26 2.67e-26 3.13e-26 -7.85e-26 6.79e-26 8.83e-26 1.82e-12 1.39e-13 1.14e-13
-24.9 0.8 3.43e-11 6.58e-11 3.96e-11 -5.38e-10 4.71e-10 1.16e-09 2.06e-12 1.58e-13 1.29e-13 2.06e-12 1.58e-13 1.29e-13 5.16e-13 3.94e-14 3.22e-14 7.5e-11 2.55e-11 1.2e-11 -9.03e-10 7.2e-10 1.81e-09 2.96e-26 3.43e-26 4.01e-26 -1.01e-25 8.72e-26 1.13e-25 2.06e-12 1.58e-13 1.29e-13
-24.8 0.8 2.68e-11 4.18e-11 2.75e-11 -7.29e-10 6.54e-10 1.71e-09 2.34e-12 1.79e-13 1.46e-13 2.34e-12 1.79e-13 1.46e-13 5.84e-13 4.46e-14 3.65e-14 9.76e-11 5.43e-11 1.91e-11 -1.21e-09 1e-09 2.68e-09 3.8e-26 4.4e-26 5.15e-26 -1.29e-25 1.12e-25 1.46e-25 2.34e-12 1.79e-13 1.46e-13
-24.7 0.8 5.19e-11 1.5e-10 6.76e-11 -1.73e-11 3.14e-10 2.88e-10 2.65e-12 2.02e-13 1.65e-13 2.65e-12 2.02e-13 1.65e-13 6.62e-13 5.06e-14 4.13e-14 1.58e-10 1.92e-10 1.02e-10 -1.07e-10 4.94e-10 4.46e-10 4.89e-26 5.65e-26 6.62e-26 -1.66e-25 1.44e-25 1.87e-25 2.65e-12 2.02e-13 1.65e-13
-24.6 0.8 -3.34e-10 3.75e-10 1.02e-09 -6.46e-10 1.07e-09 1.76e-09 3e-12 2.29e-13 1.87e-13 3e-12 2.29e-13 1.87e-13 7.5e-13 5.73e-14 4.68e-14 -3.3e-10 4.32e-10 1.26e-09 -1.1e-09 1.69e-09 2.75e-09 6.27e-26 7.25e-26 8.5e-26 -2.13e-25 1.85e-25 2.4e-25 3e-12 2.29e-13 1.87e-13
-24.5 0.8 4.67e-10 1.38e-09 4.89e-10 -5.67e-10 9.5e-10 1.36e-09 3.4e-12 2.6e-13 2.12e-13 3.4e-12 2.6e-13 2.12e-13 8.5e-13 6.49e-14 5.31e-14 6.9e-10 1.72e-09 6.15e-10 -9.89e-10 1.5e-09 2.12e-09 8.05e-26 9.31e-26 1.09e-25 -2.74e-25 2.37e-25 3.08e-25 3.4e-12 2.6e-13 2.12e-13
-24.4 0.8 -2.26e-10 2.68e-10 6.95e-10 -3.02e-10 6.04e-10 4.15e-10 3.85e-12 2.94e-13 2.41e-13 3.85e-12 2.94e-13 2.41e-13 9.63e-13 7.36e-14 6.01e-14 -1.5e-10 3.8e-10 8.84e-10 -5.89e-10 9.63e-10 6.45e-10 1.03e-25 1.2e-25 1.4e-25 -3.52e-25 3.04e-25 3.96e-25 3.85e-12 2.94e-13 2.41e-13
-24.3 0.8 -2.76e-11 3.55e-11 8.31e-11 -1.47e-10 1.43e-10 2.8e-10 4.37e-12 3.34e-13 2.73e-13 4.37e-12 3.34e-13 2.73e-13 1.09e-12 8.34e-14 6.81e-14 1.02e-10 4.92e-11 1.2e-10 -3.63e-10 2.27e-10 4.29e-10 1.33e-25 1.54e-25 1.8e-25 -4.52e-25 3.91e-25 5.08e-25 4.37e-12 3.34e-13 2.73e-13
-24.2 0.8 -7.25e-12 2.42e-11 2.57e-11 -2.3e-10 5.25e-10 3.21e-10 4.95e-12 3.78e-13 3.09e-13 4.95e-12 3.78e-13 3.09e-13 1.24e-12 9.45e-14 7.72e-14 1.74e-10 1.48e-10 9.74e-11 -5.1e-10 8.24e-10 4.93e-10 1.71e-25 1.97e-25 2.31e-25 -5.8e-25 5.02e-25 6.53e-25 4.95e-12 3.78e-13 3.09e-13
-24.1 0.8 -3.53e-11 8.52e-11 1.49e-10 -1.29e-09 1.46e-09 3.08e-09 5.61e-12 4.28e-13 3.5e-13 5.61e-12 4.28e-13 3.5e-13 1.4e-12 1.07e-13 8.75e-14 1.21e-10 1.28e-10 1.89e-10 -2.18e-09 2.31e-09 4.81e-09 2.19e-25 2.53e-25 2.97e-25 -7.44e-25 6.44e-25 8.38e-25 5.61e-12 4.28e-13 3.5e-13
