   9.000      1.998566      0.001433      0.998566    0.00000087
   9.200      1.998929      0.001070      0.998929    0.00000096
   9.400      1.999205      0.000795      0.999205    0.00000067
   9.600      1.999409      0.000591      0.999409    0.00000049
   9.800      1.999561      0.000439      0.999561    0.00000025
  10.000      1.999674      0.000326      0.999674    0.00000021
  10.200      1.999759      0.000241      0.999759    0.00000026
  10.400      1.999821      0.000179      0.999821    0.00000010
  10.600      1.999867      0.000133      0.999867    0.00000008
  10.800      1.999902      0.000098      0.999902    0.00000008
  11.000      1.999927      0.000073      0.999927    0.00000006
  11.200      1.999946      0.000054      0.999946    0.00000003
  11.400      1.999960      0.000040      0.999960    0.00000003
  11.600      1.999970      0.000030      0.999970    0.00000002
  11.800      1.999978      0.000022      0.999978    0.00000001
  12.000      1.999984      0.000016      0.999984    0.00000001
