 -12.000      0.000000    0.00000000      Infinity    0.00000047      Infinity    0.00000014
  -1.800      0.616866    0.00004413      1.109305    0.00010866      0.642611    0.00008636
  -1.600      0.660967    0.00003854      1.125624    0.00006222      0.619539    0.00014058
  -1.400      0.705664    0.00004074      1.154030    0.00013047      0.596395    0.00011376
  -1.200      0.750328    0.00004813      1.176348    0.00012847      0.572901    0.00011740
  -1.000      0.794229    0.00003612      1.201719    0.00019243      0.549650    0.00012187
  -0.800      0.837016    0.00002724      1.230962    0.00018960      0.525737    0.00012212
  -0.600      0.878813    0.00001678      1.254259    0.00020629      0.505490    0.00010869
  -0.400      0.919625    0.00001312      1.266080    0.00026693      0.485076    0.00009065
  -0.200      0.959945    0.00000971      1.268022    0.00021670      0.466595    0.00008540
   0.000      1.000000    0.00000000      1.235523    0.00035910      0.449306    0.00021007
   0.200      1.040055    0.00000971      1.170353    0.00021670      0.430655    0.00008540
   0.400      1.080375    0.00001312      1.077699    0.00026693      0.412901    0.00009065
   0.600      1.121187    0.00001678      0.983118    0.00020629      0.396215    0.00010869
   0.800      1.162984    0.00002724      0.885940    0.00018960      0.378380    0.00012212
   1.000      1.205771    0.00003612      0.791560    0.00019243      0.362049    0.00012187
   1.200      1.249672    0.00004813      0.706303    0.00012847      0.343981    0.00011740
   1.400      1.294336    0.00004074      0.629170    0.00013047      0.325151    0.00011376
   1.600      1.339033    0.00003854      0.555625    0.00006222      0.305814    0.00014058
   1.800      1.383134    0.00004413      0.494740    0.00010866      0.286599    0.00008636
   2.000      1.426359    0.00006411      0.439907    0.00008873      0.266580    0.00014107
   2.200      1.468601    0.00006066      0.390520    0.00006947      0.247180    0.00005880
   2.400      1.509887    0.00005748      0.346541    0.00006645      0.227702    0.00008299
   2.600      1.550457    0.00006917      0.307096    0.00009288      0.208085    0.00004989
   2.800      1.589414    0.00005856      0.271437    0.00005415      0.189720    0.00009005
   3.000      1.626327    0.00004536      0.239902    0.00005224      0.172464    0.00005588
   3.200      1.660355    0.00005350      0.212301    0.00006039      0.156894    0.00005069
   3.400      1.692084    0.00005184      0.187809    0.00005369      0.142951    0.00006482
   3.600      1.721411    0.00005311      0.166298    0.00005726      0.130102    0.00005749
   3.800      1.748950    0.00003442      0.147133    0.00003909      0.118040    0.00002885
   4.000      1.774623    0.00004483      0.129579    0.00005253      0.106382    0.00003897
   4.200      1.798717    0.00002638      0.113904    0.00002807      0.095410    0.00002477
   4.400      1.821196    0.00002873      0.099696    0.00002732      0.085028    0.00002484
   4.600      1.842719    0.00004172      0.086457    0.00004148      0.074983    0.00003907
   4.800      1.863285    0.00003129      0.074200    0.00003092      0.065307    0.00002746
   5.000      1.883000    0.00002603      0.062706    0.00002561      0.056026    0.00002426
   5.200      1.901177    0.00003071      0.052369    0.00003139      0.047369    0.00003049
   5.400      1.917704    0.00002328      0.043178    0.00002388      0.039552    0.00002204
   5.600      1.932365    0.00002176      0.035172    0.00002185      0.032552    0.00002011
   5.800      1.945408    0.00001847      0.028174    0.00001827      0.026328    0.00001724
   6.000      1.957036    0.00002208      0.022019    0.00002200      0.020762    0.00002069
   6.200      1.967109    0.00001776      0.016759    0.00001801      0.015931    0.00001666
   6.400      1.975449    0.00001648      0.012449    0.00001662      0.011927    0.00001559
   6.600      1.982052    0.00001643      0.009067    0.00001643      0.008752    0.00001568
   6.800      1.987135    0.00000629      0.006480    0.00000631      0.006301    0.00000612
   7.000      1.990973    0.00000419      0.004536    0.00000423      0.004441    0.00000409
   7.200      1.993856    0.00000539      0.003083    0.00000542      0.003036    0.00000528
   7.400      1.995948    0.00000214      0.002031    0.00000219      0.002010    0.00000213
   7.600      1.997408    0.00000133      0.001298    0.00000141      0.001289    0.00000132
   7.800      1.998381    0.00000134      0.000810    0.00000142      0.000807    0.00000134
   8.000      1.999007    0.00000103      0.000497    0.00000113      0.000495    0.00000104
   8.200      1.999399    0.00000035      0.000301    0.00000058      0.000300    0.00000038
   8.400      1.999638    0.00000040      0.000181    0.00000061      0.000181    0.00000042
   8.600      1.999783    0.00000017      0.000108    0.00000050      0.000108    0.00000022
   8.800      1.999870    0.00000009      0.000065    0.00000047      0.000065    0.00000016
   9.000      1.999923    0.00000011      0.000039    0.00000048      0.000039    0.00000018
   9.200      1.999954    0.00000003      0.000023    0.00000047      0.000023    0.00000014
   9.400      1.999973    0.00000003      0.000014    0.00000047      0.000014    0.00000014
   9.600      1.999984    0.00000002      0.000008    0.00000047      0.000008    0.00000014
   9.800      1.999990    0.00000001      0.000005    0.00000047      0.000005    0.00000014
  10.000      1.999994    0.00000000      0.000003    0.00000047      0.000003    0.00000014
  10.200      1.999997    0.00000000      0.000002    0.00000047      0.000002    0.00000014
  10.400      1.999998    0.00000000      0.000001    0.00000047      0.000001    0.00000014
  10.600      1.999999    0.00000000      0.000001    0.00000047      0.000001    0.00000014
  10.800      1.999999    0.00000000      0.000000    0.00000047      0.000000    0.00000014
  11.000      2.000000    0.00000000      0.000000    0.00000047      0.000000    0.00000014
  11.200      2.000000    0.00000000      0.000000    0.00000047      0.000000    0.00000014
  11.400      2.000000    0.00000000      0.000000    0.00000047      0.000000    0.00000014
  11.600      2.000000    0.00000000      0.000000    0.00000047      0.000000    0.00000014
  11.800      2.000000    0.00000000      0.000000    0.00000047      0.000000    0.00000014
  12.000      2.000000    0.00000000      0.000000    0.00000047      0.000000    0.00000014
