mu	density			error			Spi/n		Stheta/n
-12	1.62968002399566E-5	9.41006741088127E-9	1.2272347764909	1.2272347764909
-11.8	2.20229174099362E-5	1.08135676772347E-8	0.908144894144518	0.908144894144518
-11.6	2.97003123899131E-5	1.99878568556177E-8	1.01009038578963	1.01009038578963
-11.4	4.0089194349946E-5	2.73433550838684E-8	0.997775102458599	0.997775102458599
-11.2	5.41220861498548E-5	3.13118997310719E-8	0.923837264172681	0.923837264172681
-11	7.30584828601E-5	5.53608111804756E-8	0.958136512826899	0.958136512826899
-10.8	9.84782694399833E-5	8.20161551758745E-8	1.01545245025801	1.01545245025801
-10.6	1.32935398629908E-4	7.57086650542061E-8	0.97791860813477	0.97791860813477
-10.4	1.79129794919852E-4	1.01522492655488E-7	1.00485795833427	1.00485795833427
-10.2	2.41423427179921E-4	2.60416220269558E-7	0.994104022146699	0.994104022146699
-10	3.25754159890002E-4	2.10961732514245E-7	1.01303387840521	1.01303387840521
-9.8	4.39032713809961E-4	2.49133874267569E-7	1.00220322121704	1.00220322121704
-9.6	5.91213240910049E-4	4.93797377461546E-7	0.997947879333383	0.997947879333383
-9.4	7.9513769986006E-4	6.70815554301878E-7	0.993538603614237	0.993538603614237
-9.2	0.0010707083597199	9.56179306028519E-7	0.999338419548642	0.999338419548642
-9	0.00143399686654	8.66746775257037E-7	1.00418629468451	0.997212778749201
-8.8	0.00192505503625018	7.67975492839793E-7	1.00256873889666	1.00256873889666
-8.6	0.00257637595044002	1.29637626873262E-6	1.00916948846535	0.997525225136908
-8.4	0.00343013667210013	2.0532662093547E-6	0.997044819764013	0.999960155494317
-8.2	0.00455833234744984	2.72518810502738E-6	1.00255963182603	1.00036584707368
-8	0.00601347843020017	5.13266356174028E-6	1.00441035419145	0.999421561041493
-7.8	0.00791116658835	3.53483937041879E-6	0.999852539023547	0.998588502943871
-7.6	0.0103345263154297	4.968395765158E-6	0.997626759593893	0.998594389816584
-7.4	0.0133663009345599	7.01046749332759E-6	1.00027674563503	0.998032295196054
-7.2	0.01717797868295	8.85893647391144E-6	1.0006998097548	0.997206965741689
-7	0.0218571060377701	1.83919235226056E-5	1.00196247216607	0.996472266839128
-6.8	0.0275706850273301	1.61616169220859E-5	1.00160732214764	0.995622704796401
-6.6	0.03433546887943	1.52528472482073E-5	1.00246191834068	0.994015841748034
-6.4	0.0424126344828402	1.9395840331839E-5	1.00264934066299	0.992039294730046
-6.2	0.05176693425968	2.86952144597085E-5	1.00382610527651	0.989144919093312
-6	0.06253566872812	2.85256055131449E-5	1.00454670554682	0.985437611100327
-5.8	0.0747045876338897	2.04887828383853E-5	1.00582845551928	0.980863455924612
-5.6	0.0883990959610901	4.1382870027428E-5	1.0066845031896	0.975066532783771
-5.4	0.10349677034288	2.90206878407563E-5	1.008630507543	0.968387705896129
-5.2	0.1202851035923	3.26978922130806E-5	1.00993386855076	0.960052380146868
-5	0.13831963730632	3.20335994508057E-5	1.01157003246138	0.950335054081248
-4.8	0.15787794859482	3.45950106456683E-5	1.01397947860879	0.939206528332515
-4.6	0.17884709448834	2.79187274039586E-5	1.01639895532019	0.926182225514428
-4.4	0.20162966089673	4.89445753555876E-5	1.01929447823286	0.912266574183298
-4.2	0.22569419709793	4.37975959823411E-5	1.02213527404031	0.896478520944019
-4	0.25131937382693	8.22207190322555E-5	1.02522935687973	0.880552886274487
-3.8	0.27864194171465	5.49193458145771E-5	1.02839866186927	0.862558588707119
-3.6	0.3075276531001	7.12842410560413E-5	1.03327293268345	0.843842813431582
-3.4	0.33812482820681	5.14475697143391E-5	1.03934988111862	0.824887664946642
-3.2	0.37036664459482	4.49769620828222E-5	1.04383050051103	0.805823106253274
-3	0.40412127277848	5.49749346596036E-5	1.05214703763707	0.785964564092885
-2.8	0.43933549241122	5.58134277003774E-5	1.0600782500952	0.767716257452516
-2.6	0.47604764566932	7.88036999101979E-5	1.0679078126418	0.747918833837321
-2.4	0.51365715868076	4.81876901030304E-5	1.0764962400605	0.728920046518227
-2.2	0.55253925650859	4.20847519844898E-5	1.08623956204037	0.710718732423485
-2	0.59211529754404	4.12672360140889E-5	1.09635742007107	0.691090065899817
-1.8	0.63228688147942	5.12130613183278E-5	1.1120189594237	0.671902284301667
-1.6	0.67279289198893	7.01175841801792E-5	1.12252226352657	0.653195069735117
-1.4	0.7138293704362	6.33104346973151E-5	1.12838590475452	0.636671757737124
-1.2	0.75476827716747	4.12836345268316E-5	1.13923706919284	0.616765455150032
-1	0.7959452112209	2.3426134311471E-5	1.14586404584433	0.598200721968861
-0.8	0.83694491867824	3.63738531173665E-5	1.14303818405496	0.578622307385293
-0.6	0.87787671674293	2.72156110618126E-5	1.13680540896751	0.560243813988772
-0.4	0.91867374406938	1.02534067355659E-5	1.10773275776035	0.539946856217694
-0.2	0.95935354625704	4.68408759650847E-6	1.08079029263545	0.519990781236286
0	1	0	1.050915	0.500415
0.2	1.04065	4.68409E-6	0.996358045452361	0.479368663815884
0.4	1.08133	1.02534E-5	0.941104935588581	0.458726753165084
0.6	1.12212	2.72156E-5	0.889365664991266	0.438299825330624
0.8	1.16306	3.63739E-5	0.822537100407546	0.416380066376627
1	1.20405	2.34261E-5	0.757481001619534	0.395444541339645
1.2	1.24523	4.12836E-5	0.690523035905014	0.373838567975394
1.4	1.28617	6.33104E-5	0.626258581680493	0.353355310728753
1.6	1.32721	7.01176E-5	0.569032029595919	0.331119415917602
1.8	1.36771	5.12131E-5	0.514081932573426	0.310617747914397
2	1.40788	4.12672E-5	0.46109753672188	0.290653322726369
