  0.2  0.05     1.00203293173395            1.106525022618860E-005
  0.4  0.05     1.00416571289764            1.630444794180243E-005
  0.6  0.05     1.00635621034807            3.359919978475408E-005
  0.8  0.05     1.00907854455041            4.206891177436471E-005
  1.0  0.05     1.01195976904275            5.643966807681925E-005
  1.2  0.05     1.01542059871918            5.416371704213152E-005
  1.4  0.05     1.01914124023189            6.749356903300562E-005
  1.6  0.05     1.02377524899354            7.690754078472703E-005
  1.8  0.05     1.02911660168630            7.606873525271925E-005
  2.0  0.05     1.03517592425614            1.368307125127892E-004
  2.2  0.05     1.04251401670385            1.235831960383429E-004
  2.4  0.05     1.05057744836347            8.975580229670606E-005
  2.6  0.05     1.06003213394724            1.211554186562371E-004
  2.8  0.05     1.07056158522470            1.634708506190640E-004
  3.0  0.05     1.08250531587978            1.636945868540366E-004
  3.2  0.05     1.09539616247643            1.228654327757733E-004
  3.4  0.05     1.10989200614651            2.385001512927239E-004
  3.6  0.05     1.12561553804180            2.040929140498207E-004
  3.8  0.05     1.14199655839192            3.455931470658069E-004
  4.0  0.05     1.16009230245313            1.806933001665853E-004
  4.2  0.05     1.17867063024774            1.952947137100375E-004
  4.4  0.05     1.19831152199401            1.523332506749627E-004
  4.6  0.05     1.21904956313447            2.624288591465503E-004
  4.8  0.05     1.24066522593411            3.224487170081739E-004
  5.0  0.05     1.26356334391886            3.338303818137233E-004
  5.2  0.05     1.28591222173720            2.977632643506692E-004
  5.4  0.05     1.31016347875656            2.256479831071916E-004
  5.6  0.05     1.33499354208665            3.727103529646302E-004
  5.8  0.05     1.35946991604472            1.678678820004374E-004
  6.0  0.05     1.38454776191618            2.896358980922996E-004
  6.2  0.05     1.41002060644895            2.112043208723531E-004
  6.4  0.05     1.43647461181451            3.874350858641937E-004
  6.6  0.05     1.46263274848787            4.389029854773095E-004
  6.8  0.05     1.48930973848658            1.841964871344645E-004
  7.0  0.05     1.51566096240122            2.691035077906627E-004
  7.2  0.05     1.54204400500096            3.826209774470722E-004
  7.4  0.05     1.56735548926991            2.182633216356253E-004
  7.6  0.05     1.59348203554284            2.215147644583513E-004
  7.8  0.05     1.61895217727919            3.652647705525253E-004
  8.0  0.05     1.64389912268753            3.657561704658855E-004
  8.2  0.05     1.66885265358820            2.968802209626056E-004
  8.4  0.05     1.69192123859767            1.627590510769680E-004
  8.6  0.05     1.71523040668416            1.937331500751393E-004
  8.8  0.05     1.73758924618354            2.468205128877423E-004
  9.0  0.05     1.75907186061361            2.511942900861303E-004
  9.2  0.05     1.77960860128635            2.301604922086387E-004
  9.4  0.05     1.79937762185516            1.743583604724348E-004
  9.6  0.05     1.81815274103022            1.396068085903468E-004
  9.8  0.05     1.83587252267755            2.624639505737116E-004
  10.0  0.05     1.85237115439422            8.440154508621149E-005
  10.2  0.05     1.86821900283355            1.395125982856672E-004
  10.4  0.05     1.88252894653361            9.532562016639813E-005
  10.6  0.05     1.89659956171019            1.292062162781899E-004
  10.8  0.05     1.90940637845402            1.171198494069659E-004
  11.0  0.05     1.92056709421214            1.391394475325438E-004
  11.2  0.05     1.93127040817214            5.908851042717712E-005
  11.4  0.05     1.94073967205928            1.057814322417011E-004
  11.6  0.05     1.94911227062350            5.922008899438981E-005
  11.8  0.05     1.95668841101057            1.255816264898771E-004
  12.0  0.05     1.96355172030376            8.998157230475379E-005
  12.5  0.05     1.97657687696286            6.734781931445443E-005
  13.0  0.05     1.98545209772262            3.672100973743958E-005
  13.5  0.05     1.99111974365923            3.114341173312478E-005
  14.0  0.05     1.99472954782347            2.259937803933502E-005
  14.5  0.05     1.99690585531024            1.103556153438996E-005
  15.0  0.05     1.99820439760492            6.293646018582554E-006
  15.5  0.05     1.99895583905889            3.027730184636018E-006
  16.0  0.05     1.99939326155816            3.634924915179375E-006
  16.5  0.05     1.99965208096799            1.758202593104536E-006
  17.0  0.05     1.99979608806828            8.577005443911977E-007
  17.5  0.05     1.99988206068108            5.716468289834588E-007
  18.0  0.05     1.99993192650976            4.034401297537436E-007
  18.5  0.05     1.99996066191776            2.228952965672513E-007
  19.0  0.05     1.99997761862646            1.114451722614832E-007
  19.5  0.05     1.99998692500606            1.006856862669836E-007
  20.0  0.05     1.99999243850548            3.237787750925820E-008

