mu	density			entropy	
-20	1.81844829860722E-7	0
-19.5	3.81477679889386E-7	6.11053116589266E-6
-19	8.07125040136469E-7	1.82592929532932E-5
-18.5	1.72729736003241E-6	4.20471161243774E-5
-18	3.66280062991109E-6	8.86193505325039E-5
-17.5	7.65815875025666E-6	1.79462380722584E-4
-17	1.63279084297585E-5	3.56517342656681E-4
-16.5	3.45423157399605E-5	6.94963873263787E-4
-16	7.36012545701215E-5	0.00134001049302457
-15.5	1.55311062000063E-4	0.00257938769586352
-15	3.26270840260046E-4	0.00490802526886758
-14.5	6.84088877070277E-4	0.00920442793806986
-14	0.00144167246057014	0.0169137398901937
-13.5	0.00294185951511006	0.0302554529176264
-13	0.00593232620507012	0.051970420580879
-12.5	0.01160297127459	0.0857762125603112
-12	0.0211117328371002	0.133818364074471
-11.8	0.0265721104784902	0.156832850087568
-11.6	0.0326318731022903	0.182152956881934
-11.4	0.0400566265987099	0.209551345488191
-11.2	0.0484791671208398	0.238854863123333
-11	0.0580029503827801	0.270142606058043
-10.8	0.0687088125825299	0.302849866204194
-10.6	0.08062424884468	0.336321839365206
-10.4	0.09352380953221	0.370148053100673
-10.2	0.10744235061592	0.404230473254247
-10	0.12224562630982	0.438819694100148
-9.8	0.13858230855882	0.473597328242706
-9.6	0.15616638070377	0.510188493414612
-9.4	0.17443666403045	0.548860716887166
-9.2	0.19335757785993	0.589669772351563
-9	0.21410178400266	0.632459438261328
-8.8	0.23487466118975	0.674562573015582
-8.6	0.25670787988664	0.716301289715595
-8.4	0.27964436907476	0.759690068723154
-8.2	0.3034521091731	0.80256702910168
-8	0.32869655109222	0.846564023423923
-7.8	0.35423332537437	0.892331842769129
-7.6	0.38008362972102	0.934662152517719
-7.4	0.4064811826578	0.976135309310181
-7.2	0.43341624858925	1.01856419944128
-7	0.4609123755944	1.05941848234765
-6.8	0.48802956739638	1.09771124564965
-6.6	0.51593396035975	1.13404130745582
-6.4	0.54349733021534	1.16910115118568
-6.2	0.57029718020537	1.20137455838994
-6	0.59699522689695	1.23186985571445
-5.8	0.62373074706379	1.26227634796169
-5.6	0.64960105616901	1.2918787589356
-5.4	0.67532536012111	1.32075276073943
-5.2	0.7013769962835	1.34649718070627
-5	0.72546060403819	1.36823874007718
-4.8	0.74955318974799	1.38741480632508
-4.6	0.77308358224609	1.40664568267007
-4.4	0.79542207782839	1.42508125086923
-4.2	0.81709851286026	1.43908515820974
-4	0.83818466192728	1.44894795033026
-3.8	0.85745903750081	1.45509887456448
-3.6	0.87653644392397	1.45756136195349
-3.4	0.89335140405061	1.45606272210715
-3.2	0.91016412604097	1.452847521726
-3	0.92427961054973	1.44659325964499
-2.8	0.93752029563048	1.43566124097774
-2.6	0.94905729001312	1.42207841291316
-2.4	0.95886935727175	1.40778763221234
-2.2	0.96762067145714	1.39299043651233
-2	0.97459543298426	1.37649277245873
-1.8	0.98034145389541	1.35984136710595
-1.6	0.98506854450284	1.34410260901316
-1.4	0.98858078703242	1.33004934946251
-1.2	0.99144864135251	1.31808451713745
-1	0.9937024908863	1.30829818653408
-0.8	0.99554204423695	1.30052173813096
-0.6	0.99689100078551	1.29436145857084
-0.4	0.99810079194264	1.2900200130204
-0.2	0.99907972656546	1.28756729672113
0	1	1.28676374772481
0.2	1.00092	1.28756774772481
0.4	1.0019	1.29002774772481
0.6	1.00311	1.29435974772481
0.8	1.00446	1.30050374772481
1	1.0063	1.30828574772481
1.2	1.00855	1.31806574772481
1.4	1.01142	1.33001774772481
1.6	1.01493	1.34406674772481
1.8	1.01966	1.35980174772481
2	1.0254	1.37644574772481
2.2	1.03238	1.39293374772481
2.4	1.04113	1.40772974772481
2.6	1.05094	1.42203074772481
2.8	1.06248	1.43561774772481
3	1.07572	1.44654374772481
3.2	1.08984	1.45280174772481
3.4	1.10665	1.45602074772481
3.6	1.12346	1.45752974772481
3.8	1.14254	1.45508474772481
4	1.16182	1.44894074772481
4.2	1.1829	1.43907074772481
4.4	1.20458	1.42504874772481
4.6	1.22692	1.40661074772481
4.8	1.25045	1.38737174772481
5	1.27454	1.36818974772481
5.2	1.29862	1.34644874772481
5.4	1.32467	1.32069674772481
5.6	1.3504	1.29183674772481
5.8	1.37627	1.26224474772481
6	1.403	1.23183374772481
6.2	1.4297	1.20133874772481
6.4	1.4565	1.16907074772481
6.6	1.48407	1.13400974772481
6.8	1.51197	1.09767674772481
7	1.53909	1.05937574772481
7.2	1.56658	1.01850674772481
7.4	1.59352	0.976068747724807
7.6	1.61992	0.934590747724806
7.8	1.64577	0.892239747724806
8	1.6713	0.846453747724805
8.2	1.69655	0.802464747724805
8.4	1.72036	0.759579747724804
8.6	1.74329	0.716169747724804
8.8	1.76513	0.674427747724803
9	1.7859	0.632316747724803
9.2	1.80664	0.589515747724802
9.4	1.82556	0.548694747724801
9.6	1.84383	0.510024747724801
9.8	1.86142	0.473439747724801
10	1.87775	0.438663747724801
10.2	1.89256	0.4040797477248
10.4	1.90648	0.3699787477248
10.6	1.91938	0.3361207477248
10.8	1.93129	0.3026227477248
11	1.942	0.269898747724799
11.2	1.95152	0.2385877477248
11.4	1.95994	0.2092537477248
11.6	1.96737	0.1818247477248
11.8	1.97343	0.156486747724799
12	1.97889	0.133467747724799
12.5	1.9884	0.0854602477247985
13	1.99407	0.0517252477247995
13.5	1.99706	0.0300052477248006
14	1.99856	0.0165952477248002
14.5	1.99932	0.00881024772479962
15	1.99967	0.00448274772479975
15.5	1.99984	0.00220274772479964
16	1.99993	9.80247724800121E-4
16.5	1.99997	3.20247724801959E-4
