  0.2  0.05     1.00245546053405            8.333692574659958E-006
  0.4  0.05     1.00502197337355            1.658615331073146E-005
  0.6  0.05     1.00773546887872            2.656752565792927E-005
  0.8  0.05     1.01074169271804            2.754825981712736E-005
  1.0  0.05     1.01401711328818            6.006008370131243E-005
  1.2  0.05     1.01780175575068            5.329443295150556E-005
  1.4  0.05     1.02200845053426            6.360284928213269E-005
  1.6  0.05     1.02689797396106            7.634828991898569E-005
  1.8  0.05     1.03245896326524            8.408725126828093E-005
  2.0  0.05     1.03867402247015            9.784025796796741E-005
  2.2  0.05     1.04609713477901            1.529070614670664E-004
  2.4  0.05     1.05446399841651            9.964997727762152E-005
  2.6  0.05     1.06379585171667            9.518927823146830E-005
  2.8  0.05     1.07387937255215            9.716552971644942E-005
  3.0  0.05     1.08581254287864            1.897677838931638E-004
  3.2  0.05     1.09789000228451            1.264909794048423E-004
  3.4  0.05     1.11176622812046            1.261445416593441E-004
  3.6  0.05     1.12707129508824            3.011737356855065E-004
  3.8  0.05     1.14291282639729            2.554778691178453E-004
  4.0  0.05     1.16023878457732            1.632286055715334E-004
  4.2  0.05     1.17836323865529            2.184669015831198E-004
  4.4  0.05     1.19778330343399            2.640751505514599E-004
  4.6  0.05     1.21777278187769            2.555647765751883E-004
  4.8  0.05     1.23854873083194            3.082493841311047E-004
  5.0  0.05     1.26029664354323            2.541930026586968E-004
  5.2  0.05     1.28334350988867            2.078978799271923E-004
  5.4  0.05     1.30610905262512            2.879795943103195E-004
  5.6  0.05     1.33025386384747            2.572630427908061E-004
  5.8  0.05     1.35412370971595            2.995942894249503E-004
  6.0  0.05     1.37936186430709            2.936143546043809E-004
  6.2  0.05     1.40456157303286            2.463409560497220E-004
  6.4  0.05     1.42959736234864            2.312160088508990E-004
  6.6  0.05     1.45535715748359            2.578516391247004E-004
  6.8  0.05     1.48141923065288            3.812731925620184E-004
  7.0  0.05     1.50743654281646            3.894487918193436E-004
  7.2  0.05     1.53289968199841            3.324772601727268E-004
  7.4  0.05     1.55871553092797            3.690994196359662E-004
  7.6  0.05     1.58350877420585            2.670990602189254E-004
  7.8  0.05     1.60874098257493            1.586551784776054E-004
  8.0  0.05     1.63344258636016            3.251193830027364E-004
  8.2  0.05     1.65822558272085            3.337128393538380E-004
  8.4  0.05     1.68144372791074            2.447034061535972E-004
  8.6  0.05     1.70420339340357            2.533871866982356E-004
  8.8  0.05     1.72689628739442            3.610270201008380E-004
  9.0  0.05     1.74795538660398            3.712293930396088E-004
  9.2  0.05     1.76882224604792            1.876438265369116E-004
  9.4  0.05     1.78823111746062            1.820154603061068E-004
  9.6  0.05     1.80711233020586            1.514923492672034E-004
  9.8  0.05     1.82531306313660            2.138191134742739E-004
  10.0  0.05     1.84223440458886            1.733305033688821E-004
  10.2  0.05     1.85803048916871            1.950448850958693E-004
  10.4  0.05     1.87283824079076            2.561032407627996E-004
  10.6  0.05     1.88691691853463            1.657183970428795E-004
  10.8  0.05     1.89978795514823            1.694948400357138E-004
  11.0  0.05     1.91152482594083            1.248687356312510E-004
  11.2  0.05     1.92238189290895            8.189646335234186E-005
  11.4  0.05     1.93256170815855            7.890971526980560E-005
  11.6  0.05     1.94138023617522            1.347924047639069E-004
  11.8  0.05     1.94935525723376            1.418303201809891E-004
  12.0  0.05     1.95689448214618            8.279927714382768E-005
  12.5  0.05     1.97095027546475            8.175737798447195E-005
  13.0  0.05     1.98099699720446            3.370592138973005E-005
  13.5  0.05     1.98796430337937            3.715059951134983E-005
  14.0  0.05     1.99244810646979            2.066127170715213E-005
  14.5  0.05     1.99532696292919            2.147011290365184E-005
  15.0  0.05     1.99711965837592            1.145281710278205E-005
  15.5  0.05     1.99824738645146            8.823099796842755E-006
  16.0  0.05     1.99892821178003            4.704165228102810E-006
  16.5  0.05     1.99934899364244            2.963661249261333E-006
  17.0  0.05     1.99960527996050            1.826241910695299E-006
  17.5  0.05     1.99976030777159            1.080195180905871E-006
  18.0  0.05     1.99985372382504            6.146223202572872E-007
  18.5  0.05     1.99991123151975            4.298018627587292E-007
  19.0  0.05     1.99994590284621            2.925555790743077E-007
  19.5  0.05     1.99996733552590            1.828430358386961E-007
  20.0  0.05     1.99998026527555            9.314638713032986E-008

