-15 0.201 0.637 0.198 1
-14.6 0.211 0.657 0.207 1
-14.2 0.221 0.677 0.216 1
-13.8 0.231 0.697 0.226 1
-13.4 0.241 0.717 0.236 1
-13 0.252 0.738 0.246 1
-12.6 0.263 0.758 0.257 1
-12.2 0.275 0.778 0.268 1
-11.8 0.287 0.798 0.279 1
-11.4 0.299 0.818 0.29 1
-11 0.312 0.838 0.302 1
-10.6 0.324 0.858 0.314 1
-10.2 0.338 0.878 0.326 1
-9.8 0.351 0.897 0.338 1
-9.4 0.365 0.917 0.351 1
-9 0.379 0.936 0.363 1
-8.6 0.393 0.954 0.376 1
-8.2 0.408 0.973 0.389 1
-7.8 0.423 0.991 0.402 1
-7.4 0.438 1.01 0.416 1
-7 0.453 1.03 0.429 1
-6.6 0.469 1.04 0.442 1
-6.2 0.485 1.06 0.455 1
-5.8 0.501 1.07 0.469 1
-5.4 0.517 1.09 0.482 1
-5 0.534 1.1 0.495 1
-4.6 0.55 1.12 0.508 1
-4.2 0.567 1.13 0.521 1
-3.8 0.583 1.14 0.534 1
-3.4 0.6 1.16 0.546 1
-3 0.617 1.17 0.558 1
-2.6 0.634 1.18 0.57 1
-2.2 0.651 1.19 0.582 1
-1.8 0.668 1.2 0.594 1
-1.4 0.685 1.21 0.605 0.882
-1 0.703 1.22 0.615 0.876
-0.6 0.72 1.22 0.625 0.869
-0.2 0.737 1.23 0.635 0.862
0.2 0.754 1.24 0.644 0.855
0.6 0.771 1.24 0.653 0.847
1 0.788 1.25 0.661 0.839
1.4 0.805 1.26 0.669 0.831
1.8 0.822 1.26 0.676 0.822
2.2 0.839 1.26 0.683 0.813
2.6 0.856 1.27 0.689 0.804
3 0.873 1.27 0.694 0.795
3.4 0.89 1.27 0.699 0.785
3.8 0.907 1.28 0.703 0.775
4.2 0.924 1.28 0.706 0.764
4.6 0.941 1.28 0.709 0.753
5 0.958 1.28 0.711 0.742
5.4 0.975 1.28 0.712 0.731
5.8 0.992 1.28 0.713 0.719
6.2 1.01 1.28 0.713 0.707
6.6 1.03 1.28 0.712 0.695
7 1.04 1.28 0.711 0.682
7.4 1.06 1.28 0.709 0.669
7.8 1.08 1.28 0.706 0.656
8.2 1.09 1.28 0.703 0.643
8.6 1.11 1.27 0.699 0.63
9 1.13 1.27 0.694 0.616
9.4 1.14 1.27 0.689 0.602
9.8 1.16 1.26 0.683 0.588
10.2 1.18 1.26 0.676 0.574
10.6 1.19 1.26 0.669 0.56
11 1.21 1.25 0.661 0.546
11.4 1.23 1.24 0.653 0.531
11.8 1.25 1.24 0.644 0.517
12.2 1.26 1.23 0.635 0.503
12.6 1.28 1.22 0.625 0.488
13 1.3 1.22 0.615 0.474
13.4 1.31 1.21 0.605 0.46
13.8 1.33 1.2 0.594 0.446
14.2 1.35 1.19 0.582 0.432
14.6 1.37 1.18 0.57 0.418
15 1.38 1.17 0.558 0.404
15.4 1.4 1.16 0.546 0.39
15.8 1.42 1.14 0.534 0.377
16.2 1.43 1.13 0.521 0.364
16.6 1.45 1.12 0.508 0.351
17 1.47 1.1 0.495 0.338
17.4 1.48 1.09 0.482 0.325
17.8 1.5 1.07 0.469 0.313
18.2 1.51 1.06 0.455 0.301
18.6 1.53 1.04 0.442 0.289
19 1.55 1.03 0.429 0.277
19.4 1.56 1.01 0.416 0.266
19.8 1.58 0.991 0.402 0.255
20.2 1.59 0.973 0.389 0.245
20.6 1.61 0.954 0.376 0.234
21 1.62 0.936 0.363 0.224
21.4 1.64 0.917 0.351 0.214
21.8 1.65 0.897 0.338 0.205
22.2 1.66 0.878 0.326 0.196
22.6 1.68 0.858 0.314 0.187
23 1.69 0.838 0.302 0.179
23.4 1.7 0.818 0.29 0.171
23.8 1.71 0.798 0.279 0.163
24.2 1.73 0.778 0.268 0.155
24.6 1.74 0.757 0.257 0.148
25 1.75 0.737 0.246 0.141
25.4 1.76 0.717 0.236 0.134
25.8 1.77 0.697 0.226 0.128
26.2 1.78 0.677 0.216 0.122
26.6 1.79 0.657 0.207 0.116
27 1.8 0.637 0.198 0.11
27.4 1.81 0.618 0.189 0.105
27.8 1.82 0.599 0.18 0.0993
28.2 1.83 0.58 0.172 0.0942
28.6 1.83 0.561 0.164 0.0895
29 1.84 0.543 0.157 0.0851
29.4 1.85 0.525 0.149 0.0808
29.8 1.86 0.507 0.142 0.0767
30.2 1.86 0.49 0.135 0.0727
30.6 1.87 0.473 0.129 0.069
31 1.88 0.456 0.123 0.0654
31.4 1.88 0.44 0.117 0.062
31.8 1.89 0.424 0.111 0.0588
32.2 1.89 0.408 0.106 0.0558
32.6 1.9 0.393 0.1 0.0528
33 1.9 0.379 0.0953 0.05
33.4 1.91 0.364 0.0904 0.0474
33.8 1.91 0.35 0.0859 0.0449
34.2 1.92 0.337 0.0815 0.0425
34.6 1.92 0.324 0.0774 0.0403
35 1.93 0.311 0.0734 0.0381
35.4 1.93 0.299 0.0696 0.0361
35.8 1.93 0.287 0.066 0.0341
36.2 1.94 0.275 0.0626 0.0323
36.6 1.94 0.264 0.0593 0.0306
37 1.94 0.253 0.0562 0.0289
37.4 1.95 0.243 0.0533 0.0274
37.8 1.95 0.233 0.0505 0.0259
38.2 1.95 0.223 0.0478 0.0245
38.6 1.95 0.214 0.0453 0.0232
39 1.96 0.205 0.0429 0.0219
39.4 1.96 0.196 0.0406 0.0207
39.8 1.96 0.188 0.0384 0.0196
40.2 1.96 0.18 0.0364 0.0185
40.6 1.97 0.172 0.0344 0.0175
41 1.97 0.165 0.0326 0.0166
41.4 1.97 0.158 0.0308 0.0157
41.8 1.97 0.151 0.0292 0.0148
42.2 1.97 0.144 0.0276 0.014
42.6 1.97 0.138 0.0261 0.0132
43 1.97 0.132 0.0247 0.0125
43.4 1.98 0.126 0.0234 0.0118
43.8 1.98 0.12 0.0221 0.0112
44.2 1.98 0.115 0.0209 0.0106
44.6 1.98 0.11 0.0198 0.00998
45 1.98 0.105 0.0187 0.00943
45.4 1.98 0.1 0.0177 0.00891
45.8 1.98 0.0956 0.0167 0.00842
46.2 1.98 0.0913 0.0158 0.00795
46.6 1.99 0.0871 0.0149 0.00751
47 1.99 0.0831 0.0141 0.0071
47.4 1.99 0.0793 0.0133 0.00671
47.8 1.99 0.0757 0.0126 0.00634
48.2 1.99 0.0722 0.0119 0.00599
48.6 1.99 0.0689 0.0112 0.00566
49 1.99 0.0657 0.0106 0.00534
49.4 1.99 0.0627 0.0101 0.00505
49.8 1.99 0.0598 0.00951 0.00478
50.2 1.99 0.057 0.00898 0.00451
50.6 1.99 0.0543 0.00849 0.00427
51 1.99 0.0518 0.00802 0.00403
51.4 1.99 0.0494 0.00758 0.00381
51.8 1.99 0.047 0.00716 0.0036
52.2 1.99 0.0448 0.00677 0.0034
52.6 1.99 0.0427 0.00639 0.00321
53 1.99 0.0407 0.00604 0.00303
53.4 1.99 0.0388 0.00571 0.00286
53.8 1.99 0.0369 0.00539 0.0027
54.2 1.99 0.0352 0.00509 0.00255
54.6 2 0.0335 0.00481 0.00241
55 2 0.0319 0.00455 0.00228
55.4 2 0.0304 0.00429 0.00215
55.8 2 0.0289 0.00406 0.00203
56.2 2 0.0276 0.00383 0.00192
56.6 2 0.0262 0.00362 0.00181
57 2 0.025 0.00342 0.00171
57.4 2 0.0238 0.00323 0.00162
57.8 2 0.0226 0.00305 0.00153
58.2 2 0.0216 0.00288 0.00144
58.6 2 0.0205 0.00272 0.00136
59 2 0.0195 0.00257 0.00129
59.4 2 0.0186 0.00243 0.00122
59.8 2 0.0177 0.0023 0.00115
60.2 2 0.0168 0.00217 0.00108
60.6 2 0.016 0.00205 0.00102
61 2 0.0152 0.00193 0.000967
61.4 2 0.0145 0.00183 0.000914
61.8 2 0.0138 0.00173 0.000863
62.2 2 0.0131 0.00163 0.000815
62.6 2 0.0125 0.00154 0.00077
63 2 0.0119 0.00145 0.000727
63.4 2 0.0113 0.00137 0.000687
63.8 2 0.0107 0.0013 0.000649
64.2 2 0.0102 0.00123 0.000613
64.6 2 0.00971 0.00116 0.000578
65 2 0.00924 0.00109 0.000546
65.4 2 0.00878 0.00103 0.000516
65.8 2 0.00835 0.000975 0.000488
66.2 2 0.00794 0.000921 0.000461
66.6 2 0.00755 0.00087 0.000435
67 2 0.00718 0.000822 0.000411
67.4 2 0.00682 0.000776 0.000388
67.8 2 0.00649 0.000733 0.000367
68.2 2 0.00617 0.000692 0.000346
68.6 2 0.00586 0.000654 0.000327
69 2 0.00557 0.000618 0.000309
69.4 2 0.00529 0.000583 0.000292
69.8 2 0.00503 0.000551 0.000275
70.2 2 0.00478 0.000521 0.00026
70.6 2 0.00454 0.000492 0.000246
71 2 0.00432 0.000464 0.000232
71.4 2 0.0041 0.000439 0.000219
71.8 2 0.0039 0.000414 0.000207
72.2 2 0.00371 0.000391 0.000196
72.6 2 0.00352 0.000369 0.000185
73 2 0.00335 0.000349 0.000174
73.4 2 0.00318 0.00033 0.000165
73.8 2 0.00302 0.000311 0.000156
74.2 2 0.00287 0.000294 0.000147
74.6 2 0.00273 0.000278 0.000139
75 2 0.00259 0.000262 0.000131
75.4 2 0.00246 0.000248 0.000124
