 -10.000      0.000000    0.00000000      Infinity    0.00000078      Infinity    0.00000020
   1.600      1.346152    0.00004991      0.545530    0.00010526      0.298109    0.00010055
   1.800      1.392552    0.00003972      0.481717    0.00008517      0.278613    0.00006071
   2.000      1.434431    0.00003757      0.429635    0.00008059      0.260285    0.00007440
   2.200      1.474405    0.00003298      0.383927    0.00004065      0.241698    0.00004447
   2.400      1.515901    0.00003336      0.340235    0.00005086      0.221526    0.00006424
   2.600      1.559504    0.00004347      0.298383    0.00005384      0.200490    0.00005859
   2.800      1.602802    0.00006048      0.259656    0.00006273      0.179614    0.00008044
   3.000      1.641952    0.00002617      0.226760    0.00002757      0.161839    0.00004454
   3.200      1.674580    0.00004391      0.201004    0.00004798      0.147310    0.00004344
   3.400      1.702501    0.00003194      0.179933    0.00003527      0.135486    0.00003359
   3.600      1.729491    0.00003195      0.160608    0.00003410      0.124501    0.00004276
   3.800      1.756882    0.00003311      0.141611    0.00003831      0.112945    0.00002883
   4.000      1.783198    0.00004353      0.123977    0.00004620      0.101534    0.00003530
   4.200      1.806073    0.00003552      0.109207    0.00003821      0.091120    0.00003221
   4.400      1.825865    0.00002715      0.096789    0.00003038      0.082068    0.00002443
   4.600      1.845415    0.00002751      0.084830    0.00002882      0.072928    0.00002613
   4.800      1.866892    0.00003367      0.072089    0.00003442      0.062939    0.00002873
   5.000      1.889178    0.00002307      0.059171    0.00002365      0.052562    0.00002145
   5.200      1.909271    0.00002632      0.047845    0.00002703      0.043137    0.00002330
   5.400      1.925298    0.00002126      0.039015    0.00002170      0.035596    0.00001902
   5.600      1.938333    0.00002040      0.031958    0.00002021      0.029443    0.00001923
   5.800      1.950616    0.00001511      0.025405    0.00001542      0.023624    0.00001432
   6.000      1.962956    0.00002360      0.018919    0.00002347      0.017759    0.00002223
   6.200      1.974022    0.00001499      0.013183    0.00001502      0.012487    0.00001417
   6.400      1.982245    0.00001055      0.008968    0.00001059      0.008571    0.00000991
   6.600      1.987703    0.00000392      0.006192    0.00000387      0.005970    0.00000380
   6.800      1.991462    0.00000375      0.004290    0.00000385      0.004174    0.00000362
   7.000      1.994394    0.00000297      0.002812    0.00000332      0.002760    0.00000289
   7.200      1.996683    0.00000294      0.001661    0.00000294      0.001643    0.00000288
   7.400      1.998240    0.00000103      0.000881    0.00000130      0.000876    0.00000103
   7.600      1.999137    0.00000133      0.000432    0.00000155      0.000431    0.00000134
   7.800      1.999594    0.00000046      0.000203    0.00000091      0.000203    0.00000051
   8.000      1.999814    0.00000030      0.000093    0.00000089      0.000093    0.00000036
   8.200      1.999916    0.00000008      0.000042    0.00000078      0.000042    0.00000022
   8.400      1.999962    0.00000004      0.000019    0.00000078      0.000019    0.00000021
   8.600      1.999983    0.00000002      0.000009    0.00000079      0.000009    0.00000020
   8.800      1.999992    0.00000001      0.000004    0.00000078      0.000004    0.00000020
   9.000      1.999997    0.00000000      0.000002    0.00000078      0.000002    0.00000020
   9.200      1.999998    0.00000000      0.000001    0.00000078      0.000001    0.00000020
   9.400      1.999999    0.00000000      0.000000    0.00000078      0.000000    0.00000020
   9.600      2.000000    0.00000000      0.000000    0.00000078      0.000000    0.00000020
   9.800      2.000000    0.00000000      0.000000    0.00000078      0.000000    0.00000020
  10.000      2.000000    0.00000000      0.000000    0.00000078      0.000000    0.00000020
