-12	0	0	0	0
-11.8	0	0	0	0
-11.6	0	0	0	0
-11.4	0	0	0	0
-11.2	0	0	0	0
-11	1E-6	0	0	0
-10.8	1E-6	0	0	0
-10.6	2E-6	0	0	0
-10.4	3E-6	0	0	0
-10.2	5E-6	1E-8	0	1E-8
-10	8E-6	1E-8	0	1E-8
-9.8	1.3E-5	1E-8	0	1E-8
-9.6	2.2E-5	2E-8	0	2E-8
-9.4	3.6E-5	3E-8	0	3E-8
-9.2	6E-5	6E-8	0	6E-8
-9	9.8E-5	6E-8	0	6E-8
-8.8	1.62E-4	1.3E-7	0	1.3E-7
-8.6	2.65E-4	2.4E-7	0	2.4E-7
-8.4	4.34E-4	4.1E-7	0	4.1E-7
-8.2	7.07E-4	5.3E-7	0	5.3E-7
-8	0.001139	1.04E-6	0	1.04E-6
-7.8	0.001822	1.41E-6	1E-6	1.4E-6
-7.6	0.002864	1.5E-6	1E-6	1.5E-6
-7.4	0.004393	2.71E-6	3E-6	2.71E-6
-7.2	0.006563	2.09E-6	7E-6	2.09E-6
-7	0.009536	6.54E-6	1.4E-5	6.53E-6
-6.8	0.013519	7.47E-6	2.9E-5	7.45E-6
-6.6	0.018685	1.585E-5	5.5E-5	1.578E-5
-6.4	0.02537	1.297E-5	1.01E-4	1.289E-5
-6.2	0.033759	1.402E-5	1.78E-4	1.393E-5
-6	0.043807	2.544E-5	3.02E-4	2.51E-5
-5.8	0.05542	1.892E-5	4.84E-4	1.857E-5
-5.6	0.068535	2.753E-5	7.44E-4	2.708E-5
-5.4	0.083196	2.419E-5	0.0011	2.366E-5
-5.2	0.099671	2.529E-5	0.001583	2.451E-5
-5	0.117902	2.786E-5	0.002225	2.753E-5
-4.8	0.137387	1.838E-5	0.003039	1.804E-5
-4.6	0.15807	3.511E-5	0.004038	3.404E-5
-4.4	0.179545	3.065E-5	0.005236	2.993E-5
-4.2	0.202191	5.183E-5	0.006662	5.001E-5
-4	0.226414	3.525E-5	0.008375	3.484E-5
-3.8	0.252195	4.169E-5	0.010422	4.04E-5
-3.6	0.279885	5.172E-5	0.012876	4.841E-5
-3.4	0.309409	3.531E-5	0.01579	3.287E-5
-3.2	0.341164	4.997E-5	0.019253	5.066E-5
-3	0.37548	4.306E-5	0.023425	3.989E-5
-2.8	0.412162	5.403E-5	0.028406	5.197E-5
-2.6	0.450915	4.271E-5	0.034291	3.914E-5
-2.4	0.491108	6.525E-5	0.041092	6.415E-5
-2.2	0.532423	4.567E-5	0.048887	4.338E-5
-2	0.57462	5.681E-5	0.057688	5.149E-5
-1.8	0.617739	3.325E-5	0.067647	3.476E-5
-1.6	0.661598	5.644E-5	0.078867	6.047E-5
-1.4	0.705984	4.48E-5	0.091385	5.624E-5
-1.2	0.750221	2.299E-5	0.105134	4.357E-5
-1	0.793946	2.693E-5	0.119924	2.735E-5
-0.8	0.836655	2.229E-5	0.135698	3.82E-5
-0.6	0.878459	2.346E-5	0.152419	2.82E-5
-0.4	0.919388	1.205E-5	0.16989	3.503E-5
-0.2	0.959815	7.19E-6	0.188291	1.755E-5
0	1	0	0.207857	2.328E-5
0.2	1.040185	7.19E-6	0.228475	1.755E-5
0.4	1.080612	1.205E-5	0.250502	3.503E-5
