 -12.000      0.000000    0.00000000      Infinity    0.00000024      Infinity    0.00000011
 -11.800      0.000000    0.00000000      Infinity    0.00000024      Infinity    0.00000011
 -11.600      0.000000    0.00000000      Infinity    0.00000024      Infinity    0.00000011
 -11.400      0.000000    0.00000000      Infinity    0.00000024      Infinity    0.00000011
 -11.200      0.000000    0.00000000      Infinity    0.00000024      Infinity    0.00000011
 -11.000      0.000000    0.00000000      Infinity    0.00000024      Infinity    0.00000011
 -10.800      0.000000    0.00000000      Infinity    0.00000024      Infinity    0.00000011
 -10.600      0.000001    0.00000000      0.547979    0.00000024      0.547978    0.00000011
 -10.400      0.000001    0.00000000      0.959563    0.00000024      0.959560    0.00000011
 -10.200      0.000002    0.00000000      0.840434    0.00000024      0.840430    0.00000011
 -10.000      0.000003    0.00000000      0.979940    0.00000024      0.979932    0.00000011
  -9.800      0.000005    0.00000001      1.028507    0.00000024      1.028491    0.00000011
  -9.600      0.000009    0.00000001      1.002330    0.00000024      1.002304    0.00000011
  -9.400      0.000016    0.00000001      0.984849    0.00000024      0.984805    0.00000011
  -9.200      0.000028    0.00000003      0.987030    0.00000024      0.986952    0.00000011
  -9.000      0.000048    0.00000003      1.006228    0.00000024      1.006089    0.00000011
  -8.800      0.000084    0.00000009      1.002738    0.00000025      1.002496    0.00000014
  -8.600      0.000147    0.00000019      0.999605    0.00000030      0.999185    0.00000022
  -8.400      0.000256    0.00000024      0.999866    0.00000034      0.999135    0.00000027
  -8.200      0.000443    0.00000050      1.000229    0.00000055      0.998964    0.00000051
  -8.000      0.000761    0.00000069      1.000683    0.00000073      0.998515    0.00000070
  -7.800      0.001293    0.00000115      1.000094    0.00000118      0.996437    0.00000115
  -7.600      0.002154    0.00000252      1.000036    0.00000253      0.994012    0.00000250
  -7.400      0.003484    0.00000224      1.000089    0.00000226      0.990497    0.00000222
  -7.200      0.005437    0.00000325      1.000305    0.00000327      0.985836    0.00000318
  -7.000      0.008149    0.00000550      1.000484    0.00000551      0.979840    0.00000532
  -6.800      0.011809    0.00000434      1.000762    0.00000434      0.973182    0.00000424
  -6.600      0.016681    0.00000926      1.001082    0.00000929      0.966162    0.00000892
  -6.400      0.023133    0.00001182      1.001523    0.00001191      0.959104    0.00001120
  -6.200      0.031420    0.00000913      1.002101    0.00000927      0.951958    0.00000884
  -6.000      0.041523    0.00002131      1.002962    0.00002161      0.944915    0.00001984
  -5.800      0.053148    0.00002811      1.003830    0.00002851      0.937165    0.00002553
  -5.600      0.066202    0.00001798      1.004833    0.00001804      0.929094    0.00001608
  -5.400      0.080730    0.00002209      1.005999    0.00002193      0.920096    0.00002060
  -5.200      0.097174    0.00002525      1.007543    0.00002547      0.910573    0.00002247
  -5.000      0.115650    0.00002809      1.008974    0.00002891      0.899791    0.00002444
  -4.800      0.135484    0.00003173      1.011030    0.00003285      0.888641    0.00002809
  -4.600      0.156182    0.00003094      1.013068    0.00003251      0.876940    0.00003213
  -4.400      0.177370    0.00003680      1.015227    0.00003856      0.865371    0.00003379
  -4.200      0.199687    0.00003945      1.018001    0.00003996      0.851749    0.00004503
  -4.000      0.223463    0.00004247      1.020772    0.00004298      0.836704    0.00004243
  -3.800      0.249112    0.00003876      1.023805    0.00004345      0.820432    0.00003829
  -3.600      0.276387    0.00003464      1.027556    0.00003536      0.802365    0.00004586
  -3.400      0.305456    0.00004076      1.031703    0.00004554      0.783690    0.00004657
  -3.200      0.336783    0.00005238      1.036669    0.00006054      0.767045    0.00005811
  -3.000      0.370877    0.00005232      1.042356    0.00005088      0.748774    0.00006337
  -2.800      0.408122    0.00004410      1.050301    0.00005206      0.732770    0.00005039
  -2.600      0.447287    0.00003886      1.059227    0.00004711      0.715897    0.00007004
  -2.400      0.488165    0.00003661      1.068593    0.00006403      0.699461    0.00010062
  -2.200      0.529693    0.00005179      1.080021    0.00004549      0.682150    0.00007329
  -2.000      0.572065    0.00002454      1.093285    0.00004789      0.662837    0.00006527
  -1.800      0.615500    0.00005855      1.111217    0.00009234      0.641216    0.00011235
  -1.600      0.660059    0.00003239      1.129941    0.00007945      0.618508    0.00005128
  -1.400      0.705404    0.00005132      1.153091    0.00013286      0.595256    0.00009007
  -1.200      0.750534    0.00004732      1.177055    0.00013097      0.568098    0.00014188
  -1.000      0.794868    0.00002783      1.206256    0.00014491      0.544392    0.00010930
  -0.800      0.837918    0.00002236      1.238435    0.00016846      0.522970    0.00014774
  -0.600      0.879568    0.00001380      1.267495    0.00019583      0.500987    0.00011795
  -0.400      0.920147    0.00001110      1.294484    0.00025780      0.482740    0.00017644
  -0.200      0.960183    0.00000845      1.283078    0.00031837      0.462939    0.00009050
   0.000      1.000000    0.00000000      1.249269    0.00029057      0.444785    0.00011419
   0.200      1.039817    0.00000845      1.184814    0.00031837      0.427485    0.00009050
   0.400      1.079853    0.00001110      1.103035    0.00025780      0.411344    0.00017644
   0.600      1.120432    0.00001380      0.995016    0.00019583      0.393288    0.00011795
   0.800      1.162082    0.00002236      0.892973    0.00016846      0.377087    0.00014774
   1.000      1.205132    0.00002783      0.795609    0.00014491      0.359064    0.00010930
   1.200      1.249466    0.00004732      0.707038    0.00013097      0.341247    0.00014188
   1.400      1.294596    0.00005132      0.628300    0.00013286      0.324345    0.00009007
   1.600      1.339941    0.00003239      0.556612    0.00007945      0.304679    0.00005128
   1.800      1.384500    0.00005855      0.494008    0.00009234      0.285062    0.00011235
   2.000      1.427935    0.00002454      0.437996    0.00004789      0.265549    0.00006527
   2.200      1.470307    0.00005179      0.389089    0.00004549      0.245752    0.00007329
   2.400      1.511835    0.00003661      0.345044    0.00006403      0.225853    0.00010062
   2.600      1.552713    0.00003886      0.305130    0.00004711      0.206227    0.00007004
   2.800      1.591878    0.00004410      0.269274    0.00005206      0.187866    0.00005039
   3.000      1.629123    0.00005232      0.237297    0.00005088      0.170462    0.00006337
   3.200      1.663217    0.00005238      0.209914    0.00006054      0.155318    0.00005811
   3.400      1.694544    0.00004076      0.185973    0.00004554      0.141267    0.00004657
   3.600      1.723613    0.00003464      0.164772    0.00003536      0.128662    0.00004586
   3.800      1.750888    0.00003876      0.145664    0.00004345      0.116729    0.00003829
   4.000      1.776537    0.00004247      0.128398    0.00004298      0.105245    0.00004243
   4.200      1.800313    0.00003945      0.112915    0.00003996      0.094474    0.00004503
   4.400      1.822630    0.00003680      0.098797    0.00003856      0.084214    0.00003379
   4.600      1.843818    0.00003094      0.085813    0.00003251      0.074282    0.00003213
   4.800      1.864516    0.00003173      0.073466    0.00003285      0.064573    0.00002809
   5.000      1.884350    0.00002809      0.061925    0.00002891      0.055224    0.00002444
   5.200      1.902826    0.00002525      0.051453    0.00002547      0.046501    0.00002247
   5.400      1.919270    0.00002209      0.042315    0.00002193      0.038702    0.00002060
   5.600      1.933798    0.00001798      0.034400    0.00001804      0.031807    0.00001608
   5.800      1.946852    0.00002811      0.027404    0.00002851      0.025584    0.00002553
   6.000      1.958477    0.00002131      0.021264    0.00002161      0.020034    0.00001984
   6.200      1.968580    0.00000913      0.015994    0.00000927      0.015194    0.00000884
   6.400      1.976867    0.00001182      0.011720    0.00001191      0.011223    0.00001120
   6.600      1.983319    0.00000926      0.008420    0.00000929      0.008126    0.00000892
   6.800      1.988191    0.00000434      0.005944    0.00000434      0.005780    0.00000424
   7.000      1.991851    0.00000550      0.004093    0.00000551      0.004009    0.00000532
   7.200      1.994563    0.00000325      0.002727    0.00000327      0.002687    0.00000318
   7.400      1.996516    0.00000224      0.001745    0.00000226      0.001728    0.00000222
   7.600      1.997846    0.00000252      0.001078    0.00000253      0.001072    0.00000250
   7.800      1.998707    0.00000115      0.000647    0.00000118      0.000645    0.00000115
   8.000      1.999239    0.00000069      0.000381    0.00000073      0.000380    0.00000070
   8.200      1.999557    0.00000050      0.000222    0.00000055      0.000221    0.00000051
   8.400      1.999744    0.00000024      0.000128    0.00000034      0.000128    0.00000027
   8.600      1.999853    0.00000019      0.000073    0.00000030      0.000073    0.00000022
   8.800      1.999916    0.00000009      0.000042    0.00000025      0.000042    0.00000014
   9.000      1.999952    0.00000003      0.000024    0.00000024      0.000024    0.00000011
