-15 0.162 0.55 0.15 0.928
-14.6 0.172 0.575 0.159 0.925
-14.2 0.182 0.599 0.168 0.921
-13.8 0.194 0.624 0.177 0.915
-13.4 0.205 0.65 0.187 0.909
-13 0.218 0.675 0.197 0.904
-12.6 0.231 0.701 0.207 0.898
-12.2 0.245 0.727 0.218 0.891
-11.8 0.259 0.754 0.229 0.885
-11.4 0.274 0.781 0.241 0.879
-11 0.29 0.808 0.253 0.872
-10.6 0.307 0.836 0.265 0.864
-10.2 0.324 0.864 0.277 0.856
-9.8 0.342 0.892 0.29 0.847
-9.4 0.361 0.92 0.302 0.838
-9 0.38 0.948 0.315 0.829
-8.6 0.401 0.976 0.328 0.819
-8.2 0.422 1 0.341 0.809
-7.8 0.444 1.03 0.355 0.798
-7.4 0.467 1.06 0.368 0.787
-7 0.49 1.08 0.381 0.776
-6.6 0.515 1.11 0.393 0.764
-6.2 0.54 1.13 0.406 0.752
-5.8 0.566 1.16 0.418 0.739
-5.4 0.592 1.18 0.43 0.726
-5 0.619 1.2 0.442 0.713
-4.6 0.647 1.22 0.453 0.699
-4.2 0.676 1.24 0.463 0.685
-3.8 0.705 1.26 0.473 0.671
-3.4 0.734 1.28 0.482 0.656
-3 0.764 1.29 0.49 0.64
-2.6 0.795 1.31 0.497 0.625
-2.2 0.826 1.32 0.503 0.609
-1.8 0.857 1.33 0.509 0.593
-1.4 0.889 1.33 0.513 0.577
-1 0.92 1.34 0.516 0.561
-0.6 0.952 1.34 0.518 0.544
-0.2 0.984 1.35 0.519 0.528
0.2 1.02 1.35 0.519 0.511
0.6 1.05 1.34 0.518 0.494
1 1.08 1.34 0.516 0.478
1.4 1.11 1.33 0.513 0.461
1.8 1.14 1.33 0.509 0.445
2.2 1.17 1.32 0.503 0.428
2.6 1.21 1.31 0.497 0.412
3 1.24 1.29 0.49 0.396
3.4 1.27 1.28 0.482 0.38
3.8 1.3 1.26 0.473 0.365
4.2 1.32 1.24 0.463 0.35
4.6 1.35 1.22 0.453 0.335
5 1.38 1.2 0.442 0.32
5.4 1.41 1.18 0.43 0.306
5.8 1.43 1.16 0.418 0.292
6.2 1.46 1.13 0.406 0.278
6.6 1.48 1.11 0.393 0.265
7 1.51 1.08 0.381 0.252
7.4 1.53 1.06 0.368 0.24
7.8 1.56 1.03 0.355 0.228
8.2 1.58 1 0.341 0.217
8.6 1.6 0.976 0.328 0.205
9 1.62 0.948 0.315 0.195
9.4 1.64 0.92 0.302 0.185
9.8 1.66 0.892 0.29 0.175
10.2 1.68 0.864 0.277 0.165
10.6 1.69 0.836 0.265 0.156
11 1.71 0.808 0.253 0.148
11.4 1.73 0.78 0.241 0.14
11.8 1.74 0.753 0.229 0.132
12.2 1.76 0.726 0.218 0.124
12.6 1.77 0.699 0.207 0.117
13 1.78 0.673 0.197 0.11
13.4 1.8 0.647 0.187 0.104
13.8 1.81 0.622 0.177 0.098
14.2 1.82 0.597 0.168 0.0924
14.6 1.83 0.573 0.159 0.0869
15 1.84 0.55 0.15 0.0818
15.4 1.85 0.527 0.142 0.0768
15.8 1.86 0.505 0.134 0.0722
16.2 1.87 0.483 0.127 0.0679
16.6 1.87 0.462 0.12 0.0639
17 1.88 0.442 0.113 0.06
17.4 1.89 0.423 0.106 0.0564
17.8 1.89 0.404 0.1 0.0529
18.2 1.9 0.386 0.0944 0.0496
18.6 1.91 0.368 0.0889 0.0466
19 1.91 0.351 0.0837 0.0437
19.4 1.92 0.335 0.0787 0.041
19.8 1.92 0.319 0.074 0.0385
20.2 1.93 0.304 0.0696 0.0361
20.6 1.93 0.289 0.0654 0.0339
21 1.94 0.276 0.0615 0.0317
21.4 1.94 0.262 0.0578 0.0298
21.8 1.94 0.25 0.0542 0.0279
22.2 1.95 0.237 0.0509 0.0261
22.6 1.95 0.226 0.0478 0.0245
23 1.95 0.214 0.0449 0.023
23.4 1.96 0.204 0.0421 0.0215
23.8 1.96 0.194 0.0395 0.0201
24.2 1.96 0.184 0.037 0.0189
24.6 1.97 0.174 0.0347 0.0177
25 1.97 0.166 0.0326 0.0166
25.4 1.97 0.157 0.0305 0.0155
25.8 1.97 0.149 0.0286 0.0145
26.2 1.97 0.141 0.0268 0.0136
26.6 1.97 0.134 0.0251 0.0127
27 1.98 0.127 0.0236 0.0119
27.4 1.98 0.121 0.0221 0.0112
27.8 1.98 0.114 0.0207 0.0104
28.2 1.98 0.108 0.0194 0.00978
28.6 1.98 0.103 0.0181 0.00915
29 1.98 0.0971 0.017 0.00857
29.4 1.98 0.092 0.0159 0.00803
29.8 1.99 0.0871 0.0149 0.00751
30.2 1.99 0.0825 0.014 0.00703
30.6 1.99 0.0781 0.0131 0.00657
31 1.99 0.0739 0.0122 0.00615
31.4 1.99 0.0699 0.0114 0.00576
31.8 1.99 0.0661 0.0107 0.0054
32.2 1.99 0.0626 0.01 0.00505
32.6 1.99 0.0592 0.0094 0.00473
33 1.99 0.056 0.0088 0.00442
33.4 1.99 0.0529 0.00824 0.00414
33.8 1.99 0.0502 0.00771 0.00387
34.2 1.99 0.0481 0.00722 0.00362
34.6 1.99 0.0458 0.00675 0.00339
35 1.99 0.0433 0.00632 0.00317
35.4 1.99 0.0407 0.00592 0.00297
35.8 1.99 0.038 0.00554 0.00278
36.2 1.99 0.0352 0.00518 0.0026
36.6 2 0.0325 0.00485 0.00243
37 2 0.0297 0.00454 0.00227
37.4 2 0.027 0.00425 0.00213
37.8 2 0.0243 0.0041 0.00205
38.2 2 0.0218 0.00371 0.00186
38.6 2 0.0193 0.00275 0.00138
45.2 2 0.0169 0.00168 0.000842
45.6 2 0.0147 0.000967 0.000483
46 2 0.0127 0.00102 0.000508
46.4 2 0.0108 0.000951 0.000476
46.8 2 0.00916 0.000889 0.000445
47.2 2 0.00771 0.000832 0.000416
47.6 2 0.0065 0.000779 0.000389
48 2 0.00553 0.000728 0.000364
48.4 2 0.00482 0.000681 0.000341
48.8 2 0.00438 0.000637 0.000319
49.2 2 0.00422 0.000596 0.000298
49.6 2 0.00435 0.000558 0.000279
50 2 0.00478 0.000522 0.000261
50.4 2 0.00451 0.000488 0.000244
