-25 0.84 -4.07e-11 4.56e-11 7.45e-11 5.77e-10 2.28e-09 9.92e-10 6.21e-12 3.59e-13 3.1e-13 6.21e-12 3.59e-13 3.1e-13 1.55e-12 8.97e-14 7.75e-14 1.48e-10 5.62e-11 9.29e-11 6.5e-10 3.23e-09 1.4e-09 5.15e-25 8.12e-25 9.38e-25 -1.42e-24 1.11e-24 1.79e-24 6.21e-12 3.59e-13 3.1e-13
-24.9 0.84 -1.1e-09 1.17e-09 3.34e-09 -4.59e-10 7.46e-10 5.71e-10 6.99e-12 4.04e-13 3.49e-13 6.99e-12 4.04e-13 3.49e-13 1.75e-12 1.01e-13 8.73e-14 -1.08e-09 1.39e-09 3.94e-09 -8.39e-10 1.08e-09 8.04e-10 6.54e-25 1.03e-24 1.19e-24 -1.8e-24 1.41e-24 2.27e-24 6.99e-12 4.04e-13 3.49e-13
-24.8 0.84 -4.81e-10 5.49e-10 1.48e-09 -2.89e-10 4.25e-10 8.19e-10 7.88e-12 4.55e-13 3.93e-13 7.88e-12 4.55e-13 3.93e-13 1.97e-12 1.14e-13 9.83e-14 -3.31e-10 6.27e-10 1.73e-09 -6.22e-10 6.32e-10 1.15e-09 8.3e-25 1.31e-24 1.51e-24 -2.29e-24 1.79e-24 2.88e-24 7.88e-12 4.55e-13 3.93e-13
-24.7 0.84 1.22e-11 1.08e-10 5.72e-11 -1.07e-12 5.15e-10 3.8e-10 8.87e-12 5.13e-13 4.43e-13 8.87e-12 5.13e-13 4.43e-13 2.22e-12 1.28e-13 1.11e-13 2.89e-10 1.44e-10 8.69e-11 -2.4e-10 7.35e-10 5.3e-10 1.05e-24 1.66e-24 1.92e-24 -2.9e-24 2.28e-24 3.66e-24 8.87e-12 5.13e-13 4.43e-13
-24.6 0.84 -1.93e-10 1.93e-10 4.92e-10 5.24e-10 1.22e-09 5.48e-10 1e-11 5.77e-13 4.99e-13 1e-11 5.77e-13 4.99e-13 2.5e-12 1.44e-13 1.25e-13 6.94e-11 2.48e-10 6.07e-10 4.74e-10 1.73e-09 7.39e-10 1.34e-24 2.1e-24 2.43e-24 -3.68e-24 2.89e-24 4.64e-24 1e-11 5.77e-13 4.99e-13
-24.5 0.84 -5.75e-11 2.92e-11 1.46e-11 -2.6e-10 2.75e-10 5.72e-10 1.13e-11 6.5e-13 5.62e-13 1.13e-11 6.5e-13 5.62e-13 2.81e-12 1.63e-13 1.41e-13 2.84e-10 1.43e-11 1.35e-11 -6.71e-10 3.97e-10 8e-10 1.69e-24 2.67e-24 3.08e-24 -4.67e-24 3.67e-24 5.88e-24 1.13e-11 6.5e-13 5.62e-13
-24.4 0.84 2.14e-11 1.5e-10 5.21e-11 -1.78e-10 5.49e-10 6.54e-10 1.27e-11 7.33e-13 6.33e-13 1.27e-11 7.33e-13 6.33e-13 3.17e-12 1.83e-13 1.58e-13 3.81e-10 9.83e-11 4.89e-11 -5.94e-10 7.87e-10 9.16e-10 2.15e-24 3.39e-24 3.91e-24 -5.93e-24 4.65e-24 7.47e-24 1.27e-11 7.33e-13 6.33e-13
-24.3 0.84 -1.16e-10 7.01e-11 7.05e-11 1.37e-10 1.09e-09 6.89e-10 1.43e-11 8.25e-13 7.13e-13 1.43e-11 8.25e-13 7.13e-13 3.57e-12 2.06e-13 1.78e-13 2.92e-10 6.62e-11 6.69e-11 -1.91e-10 1.56e-09 9.64e-10 2.73e-24 4.3e-24 4.97e-24 -7.52e-24 5.9e-24 9.47e-24 1.43e-11 8.25e-13 7.13e-13
-24.2 0.84 -2.16e-11 1.52e-10 5.62e-11 -2.12e-11 3.9e-10 6.72e-10 1.61e-11 9.3e-13 8.03e-13 1.61e-11 9.3e-13 8.03e-13 4.02e-12 2.32e-13 2.01e-13 4.54e-10 2.21e-10 9.17e-11 -4.63e-10 6.13e-10 9.42e-10 3.46e-24 5.45e-24 6.3e-24 -9.55e-24 7.49e-24 1.2e-23 1.61e-11 9.3e-13 8.03e-13
-24.1 0.84 -2.49e-11 1.06e-10 6.23e-11 1.91e-10 1.7e-09 1.06e-09 1.81e-11 1.05e-12 9.05e-13 1.81e-11 1.05e-12 9.05e-13 4.53e-12 2.62e-13 2.26e-13 5.17e-10 1.52e-10 9.03e-11 -2.17e-10 2.42e-09 1.48e-09 4.39e-24 6.92e-24 7.99e-24 -1.21e-23 9.5e-24 1.53e-23 1.81e-11 1.05e-12 9.05e-13
-24 0.84 -7.3e-11 1.08e-10 1.58e-10 2.52e-10 2.22e-09 1.23e-09 2.04e-11 1.18e-12 1.02e-12 2.04e-11 1.18e-12 1.02e-12 5.1e-12 2.95e-13 2.55e-13 5.04e-10 1.27e-10 2.18e-10 -1.92e-10 3.17e-09 1.72e-09 5.57e-24 8.78e-24 1.01e-23 -1.54e-23 1.21e-23 1.94e-23 2.04e-11 1.18e-12 1.02e-12
-23.9 0.84 -9.01e-11 7.14e-11 1.36e-10 4.06e-10 2.72e-09 1.44e-09 2.3e-11 1.33e-12 1.15e-12 2.3e-11 1.33e-12 1.15e-12 5.75e-12 3.32e-13 2.87e-13 5.8e-10 1.16e-10 1.84e-10 -4.38e-11 3.88e-09 2.02e-09 7.07e-24 1.11e-23 1.29e-23 -1.95e-23 1.53e-23 2.46e-23 2.3e-11 1.33e-12 1.15e-12
-23.8 0.84 -1.86e-10 8.54e-11 4.93e-11 8.99e-10 2.06e-09 1.21e-09 2.59e-11 1.5e-12 1.29e-12 2.59e-11 1.5e-12 1.29e-12 6.48e-12 3.74e-13 3.23e-13 5.26e-10 7.7e-11 7.58e-11 5.77e-10 2.94e-09 1.61e-09 8.97e-24 1.41e-23 1.63e-23 -2.47e-23 1.94e-23 3.12e-23 2.59e-11 1.5e-12 1.29e-12
