-25 0.46 -0.875 0.875 0.875 -2.6e-19 2.1e-19 4.2e-19 8.58e-21 1.49e-20 6.04e-21 8.58e-21 1.49e-20 6.04e-21 2.14e-21 3.72e-21 1.51e-21 -1.9 1.9 1.9 -1.52e-18 1.26e-18 2.33e-18 3.66e-44 5.86e-44 3.68e-44 -8.76e-44 8.78e-44 1.42e-43 8.58e-21 1.49e-20 6.04e-21
-24.9 0.46 -0.875 0.875 0.875 -3.23e-19 2.61e-19 5.22e-19 1.07e-20 1.85e-20 7.5e-21 1.07e-20 1.85e-20 7.5e-21 2.66e-21 4.62e-21 1.88e-21 -1.9 1.9 1.9 -1.88e-18 1.57e-18 2.9e-18 5.66e-44 9.05e-44 5.69e-44 -1.35e-43 1.36e-43 2.2e-43 1.07e-20 1.85e-20 7.5e-21
-24.8 0.46 -0.875 0.875 0.875 -4.01e-19 3.24e-19 6.48e-19 1.32e-20 2.3e-20 9.33e-21 1.32e-20 2.3e-20 9.33e-21 3.31e-21 5.74e-21 2.33e-21 -1.9 1.9 1.9 -2.34e-18 1.95e-18 3.6e-18 8.74e-44 1.4e-43 8.78e-44 -2.09e-43 2.1e-43 3.4e-43 1.32e-20 2.3e-20 9.33e-21
-24.7 0.46 -0.875 0.875 0.875 -4.99e-19 4.03e-19 8.06e-19 1.65e-20 2.85e-20 1.16e-20 1.65e-20 2.85e-20 1.16e-20 4.12e-21 7.14e-21 2.9e-21 -1.9 1.9 1.9 -2.91e-18 2.43e-18 4.47e-18 1.35e-43 2.16e-43 1.36e-43 -3.23e-43 3.24e-43 5.25e-43 1.65e-20 2.85e-20 1.16e-20
-24.6 0.46 -0.875 0.875 0.875 -6.2e-19 5e-19 1e-18 2.05e-20 3.55e-20 1.44e-20 2.05e-20 3.55e-20 1.44e-20 5.12e-21 8.87e-21 3.6e-21 -1.9 1.9 1.9 -3.62e-18 3.02e-18 5.56e-18 2.08e-43 3.33e-43 2.1e-43 -4.99e-43 5e-43 8.11e-43 2.05e-20 3.55e-20 1.44e-20
-24.5 0.46 -0.875 0.875 0.875 -7.71e-19 6.22e-19 1.24e-18 2.54e-20 4.41e-20 1.79e-20 2.54e-20 4.41e-20 1.79e-20 6.36e-21 1.1e-20 4.48e-21 -1.9 1.9 1.9 -4.49e-18 3.75e-18 6.91e-18 3.22e-43 5.15e-43 3.24e-43 -7.7e-43 7.72e-43 1.25e-42 2.54e-20 4.41e-20 1.79e-20
-24.4 0.46 -0.875 0.875 0.875 -9.58e-19 7.73e-19 1.55e-18 3.16e-20 5.48e-20 2.22e-20 3.16e-20 5.48e-20 2.22e-20 7.9e-21 1.37e-20 5.56e-21 -1.9 1.9 1.9 -5.58e-18 4.66e-18 8.59e-18 4.97e-43 7.95e-43 5e-43 -1.19e-42 1.19e-42 1.93e-42 3.16e-20 5.48e-20 2.22e-20
-24.3 0.46 -0.875 0.875 0.875 -1.19e-18 9.61e-19 1.92e-18 3.93e-20 6.81e-20 2.77e-20 3.93e-20 6.81e-20 2.77e-20 9.82e-21 1.7e-20 6.91e-21 -1.9 1.9 1.9 -6.94e-18 5.79e-18 1.07e-17 7.68e-43 1.23e-42 7.72e-43 -1.84e-42 1.84e-42 2.99e-42 3.93e-20 6.81e-20 2.77e-20
-24.2 0.46 -0.875 0.875 0.875 -1.48e-18 1.19e-18 2.39e-18 4.88e-20 8.47e-20 3.44e-20 4.88e-20 8.47e-20 3.44e-20 1.22e-20 2.12e-20 8.59e-21 -1.9 1.9 1.9 -8.63e-18 7.2e-18 1.33e-17 1.19e-42 1.9e-42 1.19e-42 -2.84e-42 2.85e-42 4.61e-42 4.88e-20 8.47e-20 3.44e-20
-24.1 0.46 -0.875 0.875 0.875 -1.84e-18 1.48e-18 2.97e-18 6.07e-20 1.05e-19 4.27e-20 6.07e-20 1.05e-19 4.27e-20 1.52e-20 2.63e-20 1.07e-20 -1.9 1.9 1.9 -1.07e-17 8.95e-18 1.65e-17 1.83e-42 2.93e-42 1.84e-42 -4.39e-42 4.4e-42 7.13e-42 6.07e-20 1.05e-19 4.27e-20
-24 0.46 -0.875 0.875 0.875 -2.29e-18 1.84e-18 3.69e-18 7.54e-20 1.31e-19 5.31e-20 7.54e-20 1.31e-19 5.31e-20 1.89e-20 3.27e-20 1.33e-20 -1.9 1.9 1.9 -1.33e-17 1.11e-17 2.05e-17 2.83e-42 4.53e-42 2.85e-42 -6.77e-42 6.79e-42 1.1e-41 7.54e-20 1.31e-19 5.31e-20
-23.9 0.46 -0.875 0.875 0.875 -2.84e-18 2.29e-18 4.59e-18 9.37e-20 1.63e-19 6.6e-20 9.37e-20 1.63e-19 6.6e-20 2.34e-20 4.06e-20 1.65e-20 -1.9 1.9 1.9 -1.66e-17 1.38e-17 2.55e-17 4.37e-42 6.99e-42 4.4e-42 -1.05e-41 1.05e-41 1.7e-41 9.37e-20 1.63e-19 6.6e-20
-23.8 0.46 -0.875 0.875 0.875 -3.53e-18 2.85e-18 5.7e-18 1.16e-19 2.02e-19 8.2e-20 1.16e-19 2.02e-19 8.2e-20 2.91e-20 5.05e-20 2.05e-20 -1.9 1.9 1.9 -2.06e-17 1.72e-17 3.17e-17 6.75e-42 1.08e-41 6.79e-42 -1.62e-41 1.62e-41 2.63e-41 1.16e-19 2.02e-19 8.2e-20
-23.7 0.46 -0.875 0.875 0.875 -4.39e-18 3.54e-18 7.09e-18 1.45e-19 2.51e-19 1.02e-19 1.45e-19 2.51e-19 1.02e-19 3.62e-20 6.28e-20 2.55e-20 -1.9 1.9 1.9 -2.56e-17 2.13e-17 3.93e-17 1.04e-41 1.67e-41 1.05e-41 -2.5e-41 2.5e-41 4.06e-41 1.45e-19 2.51e-19 1.02e-19
-23.6 0.46 -0.875 0.875 0.875 -5.45e-18 4.4e-18 8.81e-18 1.8e-19 3.12e-19 1.27e-19 1.8e-19 3.12e-19 1.27e-19 4.5e-20 7.8e-20 3.17e-20 -1.9 1.9 1.9 -3.18e-17 2.65e-17 4.89e-17 1.61e-41 2.58e-41 1.62e-41 -3.86e-41 3.87e-41 6.27e-41 1.8e-19 3.12e-19 1.27e-19
-23.5 0.46 -0.875 0.875 0.875 -6.78e-18 5.47e-18 1.09e-17 2.24e-19 3.88e-19 1.57e-19 2.24e-19 3.88e-19 1.57e-19 5.59e-20 9.69e-20 3.94e-20 -1.9 1.9 1.9 -3.95e-17 3.3e-17 6.08e-17 2.49e-41 3.98e-41 2.5e-41 -5.96e-41 5.97e-41 9.68e-41 2.24e-19 3.88e-19 1.57e-19
-23.4 0.46 -0.875 0.875 0.875 -8.42e-18 6.8e-18 1.36e-17 2.78e-19 4.82e-19 1.96e-19 2.78e-19 4.82e-19 1.96e-19 6.95e-20 1.2e-19 4.89e-20 -1.9 1.9 1.9 -4.91e-17 4.1e-17 7.55e-17 3.84e-41 6.15e-41 3.86e-41 -9.2e-41 9.22e-41 1.5e-40 2.78e-19 4.82e-19 1.96e-19
-23.3 0.46 -0.875 0.875 0.875 -1.05e-17 8.45e-18 1.69e-17 3.45e-19 5.99e-19 2.43e-19 3.45e-19 5.99e-19 2.43e-19 8.63e-20 1.5e-19 6.08e-20 -1.9 1.9 1.9 -6.1e-17 5.09e-17 9.39e-17 5.94e-41 9.5e-41 5.97e-41 -1.42e-40 1.42e-40 2.31e-40 3.45e-19 5.99e-19 2.43e-19
-23.2 0.46 -0.875 0.875 0.875 -1.3e-17 1.05e-17 2.1e-17 4.29e-19 7.44e-19 3.02e-19 4.29e-19 7.44e-19 3.02e-19 1.07e-19 1.86e-19 7.55e-20 -1.9 1.9 1.9 -7.58e-17 6.33e-17 1.17e-16 9.17e-41 1.47e-40 9.22e-41 -2.19e-40 2.2e-40 3.57e-40 4.29e-19 7.44e-19 3.02e-19
-23.1 0.46 -0.875 0.875 0.875 -1.62e-17 1.3e-17 2.61e-17 5.33e-19 9.25e-19 3.76e-19 5.33e-19 9.25e-19 3.76e-19 1.33e-19 2.31e-19 9.39e-20 -1.9 1.9 1.9 -9.43e-17 7.87e-17 1.45e-16 1.42e-40 2.27e-40 1.42e-40 -3.39e-40 3.4e-40 5.51e-40 5.33e-19 9.25e-19 3.76e-19
-23 0.46 -0.875 0.875 0.875 -2.01e-17 1.62e-17 3.25e-17 6.63e-19 1.15e-18 4.67e-19 6.63e-19 1.15e-18 4.67e-19 1.66e-19 2.87e-19 1.17e-19 -1.9 1.9 1.9 -1.17e-16 9.78e-17 1.8e-16 2.19e-40 3.5e-40 2.2e-40 -5.24e-40 5.25e-40 8.51e-40 6.63e-19 1.15e-18 4.67e-19
