     -25        0   0.0179        0
   -24.8        0   0.0185        0
   -24.6        0   0.0192        0
   -24.4        0     0.02        0
   -24.2        0   0.0208        0
     -24        0   0.0215        0
   -23.8        0   0.0224        0
   -23.6        0   0.0232        0
   -23.4        0   0.0241        0
   -23.2        0    0.025        0
     -23        0    0.026        0
   -22.8        0    0.027        0
   -22.6        0    0.028        0
   -22.4        0    0.029        0
   -22.2        0   0.0301        0
     -22        0   0.0313        0
   -21.8        0   0.0325        0
   -21.6        0   0.0337        0
   -21.4        0    0.035        0
   -21.2        0   0.0363        0
     -21        0   0.0376        0
   -20.8        0    0.039        0
   -20.6        0   0.0405        0
   -20.4        0    0.042        0
   -20.2        0   0.0436        0
     -20        0   0.0452        0
   -19.8        0   0.0469        0
   -19.6        0   0.0486        0
   -19.4        0   0.0504        0
   -19.2        0   0.0522        0
     -19        0   0.0542        0
   -18.8        0   0.0561        0
   -18.6        0   0.0582        0
   -18.4        0   0.0603        0
   -18.2        0   0.0625        0
     -18        0   0.0648        0
   -17.8        0   0.0671        0
   -17.6        0   0.0695        0
   -17.4        0    0.072        0
   -17.2        0   0.0746        0
     -17        0   0.0773        0
   -16.8        0     0.08        0
   -16.6        0   0.0829        0
   -16.4        0   0.0858        0
   -16.2        0   0.0888        0
     -16        0   0.0919        0
   -15.8        0   0.0951        0
   -15.6        0   0.0983        0
   -15.4        0    0.102        0
   -15.2        0    0.105        0
     -15        0    0.109        0
   -14.8        0    0.113        0
   -14.6        0    0.116        0
   -14.4        0     0.12        0
   -14.2        0    0.124        0
     -14        0    0.128        0
   -13.8        0    0.133        0
   -13.6        0    0.137        0
   -13.4        0    0.142        0
   -13.2        0    0.146        0
     -13        0    0.151        0
   -12.8        0    0.156        0
   -12.6        0    0.161        0
   -12.4        0    0.166        0
   -12.2        0    0.171        0
     -12        0    0.176        0
   -11.8        0    0.181        0
   -11.6        0    0.187        0
   -11.4        0    0.193        0
   -11.2        0    0.198        0
     -11        0    0.204        0
   -10.8        0     0.21        0
   -10.6        0    0.216        0
   -10.4        0    0.222        0
   -10.2        0    0.229        0
     -10        0    0.235        0
    -9.8        0    0.242        0
    -9.6        0    0.248        0
    -9.4        0    0.255        0
    -9.2        0    0.262        0
      -9        0    0.269        0
    -8.8        0    0.275        0
    -8.6        0    0.282        0
    -8.4        0     0.29        0
    -8.2        0    0.297        0
      -8        0    0.304        0
    -7.8        0    0.311        0
    -7.6        0    0.318        0
    -7.4        0    0.326        0
    -7.2        0    0.333        0
      -7        0     0.34        0
    -6.8        0    0.348        0
    -6.6        0    0.355        0
    -6.4        0    0.362        0
    -6.2        0     0.37        0
      -6        0    0.377        0
    -5.8        0    0.384        0
    -5.6        0    0.392        0
    -5.4        0    0.399        0
    -5.2        0    0.406        0
      -5        0    0.413        0
    -4.8        0     0.42        0
    -4.6        0    0.427        0
    -4.4        0    0.433        0
    -4.2        0     0.44        0
      -4        0    0.447        0
    -3.8        0    0.453        0
    -3.6        0    0.459        0
    -3.4        0    0.465        0
    -3.2        0    0.471        0
      -3        0    0.477        0
    -2.8        0    0.482        0
    -2.6        0    0.487        0
    -2.4        0    0.492        0
    -2.2        0    0.497        0
      -2        0    0.502        0
    -1.8        0    0.506        0
    -1.6        0     0.51        0
    -1.4        0    0.514        0
    -1.2        0    0.517        0
      -1        0     0.52        0
    -0.8        0    0.523        0
    -0.6        0    0.526        0
    -0.4        0    0.528        0
    -0.2        0     0.53        0
1.11e-16        0    0.532        0
     0.2        0    0.534        0
     0.4        0    0.535        0
     0.6        0    0.535        0
     0.8        0    0.536        0
       1        0    0.536        0
     1.2        0    0.536        0
     1.4        0    0.535        0
     1.6        0    0.535        0
     1.8        0    0.534        0
       2        0    0.532        0
     2.2        0     0.53        0
     2.4        0    0.528        0
     2.6        0    0.526        0
     2.8        0    0.523        0
       3        0     0.52        0
     3.2        0    0.517        0
     3.4        0    0.514        0
     3.6        0     0.51        0
     3.8        0    0.506        0
       4        0    0.502        0
     4.2        0    0.497        0
     4.4        0    0.492        0
     4.6        0    0.487        0
     4.8        0    0.482        0
       5        0    0.477        0
     5.2        0    0.471        0
     5.4        0    0.465        0
     5.6        0    0.459        0
     5.8        0    0.453        0
       6        0    0.447        0
     6.2        0     0.44        0
     6.4        0    0.433        0
     6.6        0    0.427        0
     6.8        0     0.42        0
       7        0    0.413        0
     7.2        0    0.406        0
     7.4        0    0.399        0
     7.6        0    0.392        0
     7.8        0    0.384        0
       8        0    0.377        0
     8.2        0     0.37        0
     8.4        0    0.362        0
     8.6        0    0.355        0
     8.8        0    0.348        0
       9        0     0.34        0
     9.2        0    0.333        0
     9.4        0    0.326        0
     9.6        0    0.318        0
     9.8        0    0.311        0
      10        0    0.304        0
    10.2        0    0.297        0
    10.4        0     0.29        0
    10.6        0    0.282        0
    10.8        0    0.275        0
      11        0    0.269        0
    11.2        0    0.262        0
    11.4        0    0.255        0
    11.6        0    0.248        0
    11.8        0    0.242        0
      12        0    0.235        0
    12.2        0    0.229        0
    12.4        0    0.222        0
    12.6        0    0.216        0
    12.8        0     0.21        0
      13        0    0.204        0
    13.2        0    0.198        0
    13.4        0    0.193        0
    13.6        0    0.187        0
    13.8        0    0.181        0
      14        0    0.176        0
    14.2        0    0.171        0
    14.4        0    0.166        0
    14.6        0    0.161        0
    14.8        0    0.156        0
      15        0    0.151        0
    15.2        0    0.146        0
    15.4        0    0.142        0
    15.6        0    0.137        0
    15.8        0    0.133        0
      16        0    0.128        0
    16.2        0    0.124        0
    16.4        0     0.12        0
    16.6        0    0.116        0
    16.8        0    0.113        0
      17        0    0.109        0
    17.2        0    0.105        0
    17.4        0    0.102        0
    17.6        0   0.0983        0
    17.8        0   0.0951        0
      18        0   0.0919        0
    18.2        0   0.0888        0
    18.4        0   0.0858        0
    18.6        0   0.0829        0
    18.8        0     0.08        0
