-12	0	0	--	--	--	--
-11.8	0	0	--	--	--	--
-11.6	0	0	--	--	--	--
-11.4	0	0	--	--	--	--
-11.2	0	0	--	--	--	--
-11	0	0	--	--	--	--
-10.8	0	0	--	--	--	--
-10.6	1E-6	0	0.812432	7E-8	0.81243	1.8E-7
-10.4	1E-6	0	1.396639	7E-8	1.396633	1.8E-7
-10.2	2E-6	0	1.197582	7E-8	1.197574	1.8E-7
-10	4E-6	0	1.025013	7E-8	1.025001	1.8E-7
-9.8	7E-6	1E-8	1.00675	8E-8	1.00673	1.8E-7
-9.6	1.2E-5	1E-8	1.009451	8E-8	1.009417	1.8E-7
-9.4	2.1E-5	2E-8	0.988074	8E-8	0.988017	1.8E-7
-9.2	3.6E-5	4E-8	0.989066	8E-8	0.988968	1.9E-7
-9	6.1E-5	5E-8	1.000315	9E-8	1.000145	1.9E-7
-8.8	1.04E-4	1.2E-7	1.001801	1.4E-7	1.001509	2.2E-7
-8.6	1.79E-4	1.1E-7	0.99749	1.4E-7	0.996995	2.2E-7
-8.4	3.04E-4	2.8E-7	1.001385	2.9E-7	1.000538	3.3E-7
-8.2	5.15E-4	4.8E-7	0.999978	4.9E-7	0.998551	5.2E-7
-8	8.68E-4	7.7E-7	1.000418	7.7E-7	0.998021	7.9E-7
-7.8	0.001442	1.15E-6	1.000132	1.16E-6	0.996174	1.16E-6
-7.6	0.002356	1.78E-6	1.000363	1.78E-6	0.993983	1.77E-6
-7.4	0.003744	2.32E-6	1.000214	2.33E-6	0.990272	2.3E-6
-7.2	0.005766	4.13E-6	1.000385	4.14E-6	0.985616	4.05E-6
-7	0.008563	6.27E-6	1.000545	6.28E-6	0.979732	6.11E-6
-6.8	0.012306	7.59E-6	1.000854	7.58E-6	0.973297	7.29E-6
-6.6	0.017296	1.038E-5	1.001182	1.046E-5	0.966418	9.86E-6
-6.4	0.023798	1.033E-5	1.001602	1.042E-5	0.959356	9.74E-6
-6.2	0.03212	1.084E-5	1.002224	1.089E-5	0.952464	1.042E-5
-6	0.042201	1.546E-5	1.002969	1.584E-5	0.94507	1.421E-5
-5.8	0.053796	1.568E-5	1.003854	1.611E-5	0.937708	1.479E-5
-5.6	0.066897	2.992E-5	1.004922	3.057E-5	0.929747	2.701E-5
-5.4	0.0815	3.057E-5	1.006112	3.12E-5	0.920455	2.721E-5
-5.2	0.097964	2.634E-5	1.007597	2.679E-5	0.91164	2.349E-5
-5	0.116315	4.629E-5	1.009233	4.722E-5	0.900647	4.152E-5
-4.8	0.136041	3.009E-5	1.011128	3.115E-5	0.889656	2.805E-5
-4.6	0.156659	3.511E-5	1.013129	3.522E-5	0.877787	2.946E-5
-4.4	0.178082	2.018E-5	1.015432	2.187E-5	0.865035	2.247E-5
-4.2	0.200393	2.113E-5	1.017924	2.35E-5	0.85257	2.546E-5
-4	0.224361	4.711E-5	1.020799	4.76E-5	0.836588	4.327E-5
-3.8	0.250033	4.357E-5	1.024068	4.293E-5	0.821271	4.344E-5
-3.6	0.277363	3.235E-5	1.027786	3.473E-5	0.802312	3.667E-5
-3.4	0.306683	2.983E-5	1.032043	3.01E-5	0.784749	3.838E-5
-3.2	0.338049	4.295E-5	1.037025	4.456E-5	0.768432	5.222E-5
-3	0.372253	5.692E-5	1.043055	7.573E-5	0.751141	5.857E-5
-2.8	0.409225	5.194E-5	1.05018	6.154E-5	0.734344	3.907E-5
-2.6	0.44839	7.111E-5	1.058614	8.077E-5	0.717788	6.425E-5
-2.4	0.489067	4.774E-5	1.068441	6.146E-5	0.700008	6.216E-5
-2.2	0.530545	5.293E-5	1.080234	7.741E-5	0.683201	9.809E-5
-2	0.572847	5.834E-5	1.09375	1.1749E-4	0.662234	6.08E-5
-1.8	0.616154	5.435E-5	1.109955	6.964E-5	0.641543	1.0687E-4
-1.6	0.660539	4.873E-5	1.129215	9.083E-5	0.620024	7.205E-5
-1.4	0.705545	3.898E-5	1.152307	1.0102E-4	0.593824	9.595E-5
-1.2	0.750438	4.776E-5	1.178615	2.0162E-4	0.571165	1.2114E-4
-1	0.794559	2.98E-5	1.207555	2.051E-4	0.546685	1.2236E-4
-0.8	0.837499	2.303E-5	1.237198	2.2386E-4	0.523805	8.033E-5
-0.6	0.879146	1.847E-5	1.261836	1.7687E-4	0.502109	1.2785E-4
-0.4	0.919868	1.688E-5	1.276271	2.1218E-4	0.483065	1.3186E-4
-0.2	0.960066	9.05E-6	1.271017	2.7505E-4	0.464081	1.0114E-4
0	1	0	1.237451	2.5209E-4	0.44694	1.5215E-4
0.2	1.039934	9.05E-6	1.173402	2.7505E-4	0.428439	1.0114E-4
0.4	1.080132	1.688E-5	1.086905	2.1218E-4	0.41139	1.3186E-4
0.6	1.120854	1.847E-5	0.989726	1.7687E-4	0.393831	1.2785E-4
0.8	1.162501	2.303E-5	0.891313	2.2386E-4	0.377364	8.033E-5
1	1.205441	2.98E-5	0.795952	2.051E-4	0.360344	1.2236E-4
1.2	1.249562	4.776E-5	0.70783	2.0162E-4	0.343019	1.2114E-4
1.4	1.294455	3.898E-5	0.628067	1.0102E-4	0.323665	9.595E-5
1.6	1.339461	4.873E-5	0.556858	9.083E-5	0.305757	7.205E-5
1.8	1.383846	5.435E-5	0.494205	6.964E-5	0.285645	1.0687E-4
2	1.427153	5.834E-5	0.439022	1.1749E-4	0.265815	6.08E-5
2.2	1.469455	5.293E-5	0.390017	7.741E-5	0.246669	9.809E-5
2.4	1.510933	4.774E-5	0.345839	6.146E-5	0.226582	6.216E-5
2.6	1.55161	7.111E-5	0.305922	8.077E-5	0.207429	6.425E-5
2.8	1.590775	5.194E-5	0.270158	6.154E-5	0.188909	3.907E-5
3	1.627747	5.692E-5	0.238538	7.573E-5	0.17178	5.857E-5
3.2	1.661951	4.295E-5	0.210936	4.456E-5	0.156303	5.222E-5
3.4	1.693317	2.983E-5	0.186917	3.01E-5	0.142129	3.838E-5
3.6	1.722637	3.235E-5	0.165485	3.473E-5	0.129181	3.667E-5
3.8	1.749967	4.357E-5	0.146317	4.293E-5	0.117342	4.344E-5
4	1.775639	4.711E-5	0.128983	4.76E-5	0.105707	4.327E-5
