-12	0	0	0	0
-11.8	0	0	0	0
-11.6	0	0	0	0
-11.4	0	0	0	0
-11.2	0	0	0	0
-11	0	0	0	0
-10.8	1E-6	0	0	0
-10.6	1E-6	0	0	0
-10.4	2E-6	0	0	0
-10.2	3E-6	0	0	0
-10	6E-6	0	0	0
-9.8	1E-5	1E-8	0	1E-8
-9.6	1.6E-5	2E-8	0	2E-8
-9.4	2.7E-5	3E-8	0	3E-8
-9.2	4.6E-5	3E-8	0	3E-8
-9	7.7E-5	1.1E-7	0	1.1E-7
-8.8	1.3E-4	9E-8	0	9E-8
-8.6	2.17E-4	1.7E-7	0	1.7E-7
-8.4	3.62E-4	4E-7	0	4E-7
-8.2	6.01E-4	3.5E-7	0	3.5E-7
-8	9.93E-4	1.03E-6	0	1.03E-6
-7.8	0.001619	1.34E-6	0	1.34E-6
-7.6	0.002592	1.33E-6	1E-6	1.33E-6
-7.4	0.004052	2.14E-6	3E-6	2.14E-6
-7.2	0.006144	5.39E-6	6E-6	5.38E-6
-7	0.009027	4.19E-6	1.3E-5	4.18E-6
-6.8	0.012865	6.29E-6	2.6E-5	6.27E-6
-6.6	0.017948	1.643E-5	5.1E-5	1.637E-5
-6.4	0.024551	1.648E-5	9.4E-5	1.637E-5
-6.2	0.032891	1.776E-5	1.7E-4	1.763E-5
-6	0.042964	2.208E-5	2.91E-4	2.185E-5
-5.8	0.054592	1.847E-5	4.71E-4	1.821E-5
-5.6	0.067635	2.176E-5	7.26E-4	2.149E-5
-5.4	0.082296	2.328E-5	0.001079	2.285E-5
-5.2	0.098823	3.071E-5	0.001561	3.039E-5
-5	0.117	2.603E-5	0.002198	2.545E-5
-4.8	0.136715	3.129E-5	0.003013	3.077E-5
-4.6	0.157281	4.172E-5	0.00401	4.087E-5
-4.4	0.178804	2.873E-5	0.005203	2.754E-5
-4.2	0.201283	2.638E-5	0.006616	2.623E-5
-4	0.225377	4.483E-5	0.008317	4.304E-5
-3.8	0.25105	3.442E-5	0.010352	3.244E-5
-3.6	0.278589	5.311E-5	0.012786	5.265E-5
-3.4	0.307916	5.184E-5	0.015671	4.96E-5
-3.2	0.339645	5.35E-5	0.019127	5.103E-5
-3	0.373673	4.536E-5	0.023268	4.33E-5
-2.8	0.410586	5.856E-5	0.028249	5.764E-5
-2.6	0.449543	6.917E-5	0.034141	6.719E-5
-2.4	0.490113	5.748E-5	0.040971	5.681E-5
-2.2	0.531399	6.066E-5	0.048761	6.094E-5
-2	0.573641	6.411E-5	0.057602	7.006E-5
-1.8	0.616866	4.413E-5	0.067594	4.583E-5
-1.6	0.660967	3.854E-5	0.07884	5.563E-5
-1.4	0.705664	4.074E-5	0.091437	4.565E-5
-1.2	0.750328	4.813E-5	0.105269	6.676E-5
-1	0.794229	3.612E-5	0.120241	4.439E-5
-0.8	0.837016	2.724E-5	0.136063	4.841E-5
-0.6	0.878813	1.678E-5	0.152735	2.97E-5
-0.4	0.919625	1.312E-5	0.170299	3.01E-5
-0.2	0.959945	9.71E-6	0.18867	3.249E-5
0	1	0	0.208138	3.915E-5
0.2	1.040055	9.71E-6	0.228724	3.249E-5
0.4	1.080375	1.312E-5	0.250674	3.01E-5
0.6	1.121187	1.678E-5	0.273923	2.97E-5
