-12	0	0	--	--	--	--
-11.8	0	0	--	--	--	--
-11.6	0	0	--	--	--	--
-11.4	0	0	--	--	--	--
-11.2	0	0	--	--	--	--
-11	0	0	--	--	--	--
-10.8	1E-6	0	0.719818	4.7E-7	0.719817	1.4E-7
-10.6	1E-6	0	1.212528	4.7E-7	1.212524	1.4E-7
-10.4	2E-6	0	1.017804	4.7E-7	1.017799	1.4E-7
-10.2	3E-6	0	1.144045	4.7E-7	1.144034	1.4E-7
-10	6E-6	0	0.960781	4.7E-7	0.960766	1.4E-7
-9.8	1E-5	1E-8	0.968611	4.7E-7	0.968585	1.4E-7
-9.6	1.6E-5	2E-8	1.018559	4.7E-7	1.018514	1.4E-7
-9.4	2.7E-5	3E-8	1.014854	4.7E-7	1.014779	1.4E-7
-9.2	4.6E-5	3E-8	0.99972	4.7E-7	0.999596	1.4E-7
-9	7.7E-5	1.1E-7	1.002839	4.8E-7	1.002631	1.8E-7
-8.8	1.3E-4	9E-8	0.997356	4.7E-7	0.997008	1.6E-7
-8.6	2.17E-4	1.7E-7	0.999792	5E-7	0.999208	2.2E-7
-8.4	3.62E-4	4E-7	0.999618	6.1E-7	0.998645	4.2E-7
-8.2	6.01E-4	3.5E-7	1.000699	5.8E-7	0.999081	3.8E-7
-8	9.93E-4	1.03E-6	0.999664	1.13E-6	0.997014	1.04E-6
-7.8	0.001619	1.34E-6	1.000119	1.42E-6	0.995829	1.34E-6
-7.6	0.002592	1.33E-6	1.000311	1.41E-6	0.993542	1.32E-6
-7.4	0.004052	2.14E-6	1.000194	2.19E-6	0.989872	2.13E-6
-7.2	0.006144	5.39E-6	1.000407	5.42E-6	0.985319	5.28E-6
-7	0.009027	4.19E-6	1.000552	4.23E-6	0.979589	4.09E-6
-6.8	0.012865	6.29E-6	1.00083	6.31E-6	0.973222	6.12E-6
-6.6	0.017948	1.643E-5	1.001242	1.643E-5	0.966501	1.568E-5
-6.4	0.024551	1.648E-5	1.00169	1.662E-5	0.959671	1.559E-5
-6.2	0.032891	1.776E-5	1.002284	1.801E-5	0.952784	1.666E-5
-6	0.042964	2.208E-5	1.002979	2.2E-5	0.945736	2.069E-5
-5.8	0.054592	1.847E-5	1.003975	1.827E-5	0.938224	1.724E-5
-5.6	0.067635	2.176E-5	1.004877	2.185E-5	0.930035	2.011E-5
-5.4	0.082296	2.328E-5	1.006145	2.388E-5	0.921664	2.204E-5
-5.2	0.098823	3.071E-5	1.007489	3.139E-5	0.911299	3.049E-5
-5	0.117	2.603E-5	1.009196	2.561E-5	0.901676	2.426E-5
-4.8	0.136715	3.129E-5	1.01127	3.092E-5	0.890072	2.746E-5
-4.6	0.157281	4.172E-5	1.01294	4.148E-5	0.878503	3.907E-5
-4.4	0.178804	2.873E-5	1.015446	2.732E-5	0.866051	2.484E-5
-4.2	0.201283	2.638E-5	1.017877	2.807E-5	0.852609	2.477E-5
-4	0.225377	4.483E-5	1.020312	5.253E-5	0.837655	3.897E-5
-3.8	0.25105	3.442E-5	1.025007	3.909E-5	0.82233	2.885E-5
-3.6	0.278589	5.311E-5	1.027561	5.726E-5	0.803904	5.749E-5
-3.4	0.307916	5.184E-5	1.032063	5.369E-5	0.785557	6.482E-5
-3.2	0.339645	5.35E-5	1.037834	6.039E-5	0.766978	5.069E-5
-3	0.373673	4.536E-5	1.04412	5.224E-5	0.750612	5.588E-5
-2.8	0.410586	5.856E-5	1.050757	5.415E-5	0.734423	9.005E-5
-2.6	0.449543	6.917E-5	1.059162	9.288E-5	0.717676	4.989E-5
-2.4	0.490113	5.748E-5	1.067586	6.645E-5	0.70148	8.299E-5
-2.2	0.531399	6.066E-5	1.079259	6.947E-5	0.683119	5.88E-5
-2	0.573641	6.411E-5	1.09383	8.873E-5	0.662852	1.4107E-4
-1.8	0.616866	4.413E-5	1.109305	1.0866E-4	0.642611	8.636E-5
-1.6	0.660967	3.854E-5	1.125624	6.222E-5	0.619539	1.4058E-4
-1.4	0.705664	4.074E-5	1.15403	1.3047E-4	0.596395	1.1376E-4
-1.2	0.750328	4.813E-5	1.176348	1.2847E-4	0.572901	1.174E-4
-1	0.794229	3.612E-5	1.201719	1.9243E-4	0.54965	1.2187E-4
-0.8	0.837016	2.724E-5	1.230962	1.896E-4	0.525737	1.2212E-4
-0.6	0.878813	1.678E-5	1.254259	2.0629E-4	0.50549	1.0869E-4
-0.4	0.919625	1.312E-5	1.26608	2.6693E-4	0.485076	9.065E-5
-0.2	0.959945	9.71E-6	1.268022	2.167E-4	0.466595	8.54E-5
0	1	0	1.235523	3.591E-4	0.449306	2.1007E-4
0.2	1.040055	9.71E-6	1.170353	2.167E-4	0.430655	8.54E-5
0.4	1.080375	1.312E-5	1.077699	2.6693E-4	0.412901	9.065E-5
0.6	1.121187	1.678E-5	0.983118	2.0629E-4	0.396215	1.0869E-4
0.8	1.162984	2.724E-5	0.88594	1.896E-4	0.37838	1.2212E-4
1	1.205771	3.612E-5	0.79156	1.9243E-4	0.362049	1.2187E-4
1.2	1.249672	4.813E-5	0.706303	1.2847E-4	0.343981	1.174E-4
1.4	1.294336	4.074E-5	0.62917	1.3047E-4	0.325151	1.1376E-4
1.6	1.339033	3.854E-5	0.555625	6.222E-5	0.305814	1.4058E-4
1.8	1.383134	4.413E-5	0.49474	1.0866E-4	0.286599	8.636E-5
2	1.426359	6.411E-5	0.439907	8.873E-5	0.26658	1.4107E-4
2.2	1.468601	6.066E-5	0.39052	6.947E-5	0.24718	5.88E-5
2.4	1.509887	5.748E-5	0.346541	6.645E-5	0.227702	8.299E-5
2.6	1.550457	6.917E-5	0.307096	9.288E-5	0.208085	4.989E-5
2.8	1.589414	5.856E-5	0.271437	5.415E-5	0.18972	9.005E-5
3	1.626327	4.536E-5	0.239902	5.224E-5	0.172464	5.588E-5
3.2	1.660355	5.35E-5	0.212301	6.039E-5	0.156894	5.069E-5
3.4	1.692084	5.184E-5	0.187809	5.369E-5	0.142951	6.482E-5
3.6	1.721411	5.311E-5	0.166298	5.726E-5	0.130102	5.749E-5
3.8	1.74895	3.442E-5	0.147133	3.909E-5	0.11804	2.885E-5
