mu	density			error			entropy	docc			error
-12	0.00107513616217991	1.04805451494032E-6	0	2.5344602820887E-6	1.04790775985432E-6
-11.8	0.00130686182430995	1.53331718465046E-6	0.00278319171340807	1.72091680705755E-6	1.53312312159917E-6
-11.6	0.00159529862750007	1.1787545258676E-6	0.00604396771733796	2.57671382508651E-6	1.17868403610124E-6
-11.4	0.00194619289977993	2.63654164479842E-6	0.00986283070379389	2.23981185676347E-6	2.63585910626824E-6
-11.2	0.00236223044716022	1.9786090059392E-6	0.0143148993087436	-6.18845411026747E-7	1.97849689675126E-6
-11	0.0028808514646701	3.92741966519411E-6	0.0195005418814053	3.12260251988938E-7	3.92641447678223E-6
-10.8	0.00350424868444987	3.07758100536632E-6	0.0255337572902353	-1.03185058020205E-6	3.07645908441414E-6
-10.6	0.00425732184486005	5.93381159902472E-6	0.032515210302231	2.95073487288633E-6	5.93092540408264E-6
-10.4	0.00516791310519005	8.6106244560179E-6	0.040594401253869	3.41709457407635E-6	8.60742383267861E-6
-10.2	0.0062705751802199	7.2459098380313E-6	0.0499131705987994	3.20535665387922E-6	7.2412047295856E-6
-10	0.00759623603169013	6.57684994937579E-6	0.0605749019915974	7.00887109994497E-6	6.57199631264358E-6
-9.8	0.00917168277808988	8.89845462316101E-6	0.0727480103708662	6.64950526296781E-6	8.89332425302142E-6
-9.6	0.0110815884552298	1.28585686436765E-5	0.0866032405989901	1.01249513279056E-5	1.28458764513366E-5
-9.4	0.0133139785021301	1.37544904202539E-5	0.102335612377937	1.38223405973248E-5	1.37317377329857E-5
-9.2	0.01601682988978	1.83052180374685E-5	0.120036053014622	2.44331285150778E-5	1.82831777699217E-5
-9	0.01919594678531	2.2496736153512E-5	0.1397749609357	3.48014157820487E-5	2.245874785679E-5
-8.8	0.02287496076539	2.4029516663771E-5	0.16176038988091	4.41012783669592E-5	2.39671421704747E-5
-8.6	0.0271395026309098	2.1804614760296E-5	0.186096218061972	6.6146377766807E-5	2.17458390715816E-5
-8.4	0.0322268148270202	3.72373566344646E-5	0.21285443742437	9.42370701370043E-5	3.71623008528104E-5
-8.2	0.0380198496735402	1.7235753303038E-5	0.242013495645712	1.29199457335138E-4	1.7141051208435E-5
-8	0.04464293212163	4.736987907443E-5	0.273470205870282	1.7685131728995E-4	4.71610118777603E-5
-7.8	0.0521537645140899	5.24028028152982E-5	0.30727878584519	2.41797622990036E-4	5.21476774595845E-5
-7.6	0.06070205938479	4.88742404958981E-5	0.343479126613281	3.30104925375108E-4	4.8685065927201E-5
-7.4	0.0702920854947999	8.65352186032258E-5	0.381986121048294	4.42547964383921E-4	8.59590528534245E-5
-7.2	0.0808842806476902	6.41556298174752E-5	0.422494200899569	5.87199794214177E-4	6.36349271613663E-5
-7	0.0926358712162902	6.48564793413519E-5	0.464671391448992	7.75815577155003E-4	6.44362007655149E-5
-6.8	0.10546616511066	6.34429805550091E-5	0.508471290801919	0.00100810566113507	6.24968388361914E-5
-6.6	0.11948412056153	1.28804524267997E-4	0.553831237732475	0.0012937454942461	1.27839135336508E-4
-6.4	0.13481805466289	7.23184928923106E-5	0.600441615079942	0.00165437490515807	7.20034151203466E-5
-6.2	0.15133092102689	8.223483746785E-5	0.648082658586087	0.00208603467304114	8.1555566639767E-5
-6	0.16889548837758	7.08115614848411E-5	0.696726402835828	0.00261485876359513	7.01903910921144E-5
-5.8	0.18782563160364	1.17479967724809E-4	0.746300619786882	0.00323575248745012	1.15095633541811E-4
-5.6	0.20813822040207	1.51484009756523E-4	0.796836123026452	0.00398810339068012	1.49428445842872E-4
-5.4	0.22923322540012	1.34774930547751E-4	0.847912311138256	0.00486185894313818	1.33361777786245E-4
-5.2	0.25149080640236	7.83373886165218E-5	0.898782829981258	0.00589374838565593	7.8390796257217E-5
-5	0.2749997976086	1.2953017819585E-4	0.949580713795214	0.00707766145396183	1.27720333147916E-4
-4.8	0.29958065717346	1.17704429296531E-4	1.0002551814977	0.00844763478662514	1.16580990316948E-4
-4.6	0.32540400616535	1.43505315798791E-4	1.05020290324712	0.0100138451164603	1.42958004306907E-4
-4.4	0.35188679860115	9.99838959866979E-5	1.09892205856866	0.0118196805343841	9.90487144641268E-5
-4.2	0.37919019682137	1.19488969215702E-4	1.14598147816193	0.0138455954544701	1.21744106814017E-4
-4	0.40729889019877	7.49967425439996E-5	1.19181083222305	0.0161380005743661	7.77131116030925E-5
-3.8	0.43637640166263	1.19697270130538E-4	1.23591324294176	0.018726494262325	1.22927865410773E-4
-3.6	0.46565859978774	1.37978228568914E-4	1.27732382968642	0.021592090372603	1.40805063730379E-4
-3.4	0.49593266003352	1.15378777739721E-4	1.31616977966661	0.024783676740737	1.15499111111029E-4
-3.2	0.52641800127534	1.67853255574382E-4	1.35278492964714	0.0283222620674919	1.67338220987139E-4
-3	0.55722698209176	1.21508292053269E-4	1.38676502540454	0.032237543940183	1.23852431371013E-4
