-25 0.5 -6.33e-13 6.67e-13 1.93e-12 -1.33e-14 4.17e-14 9.27e-14 3.28e-19 4.77e-19 1.75e-19 3.28e-19 4.77e-19 1.75e-19 8.2e-20 1.19e-19 4.38e-20 -3.15e-12 6.11e-12 1.25e-11 -5.31e-14 1.67e-13 3.71e-13 3.92e-40 5.17e-40 4.02e-40 -3.86e-40 3.91e-40 5.44e-40 3.28e-19 4.77e-19 1.75e-19
-24.9 0.5 -6.33e-13 6.67e-13 1.93e-12 -1.33e-14 4.17e-14 9.27e-14 4e-19 5.83e-19 2.14e-19 4e-19 5.83e-19 2.14e-19 1e-19 1.46e-19 5.35e-20 -3.15e-12 6.11e-12 1.25e-11 -5.31e-14 1.67e-13 3.71e-13 5.85e-40 7.71e-40 6e-40 -5.77e-40 5.83e-40 8.12e-40 4e-19 5.83e-19 2.14e-19
-24.8 0.5 -6.33e-13 6.67e-13 1.93e-12 -1.33e-14 4.17e-14 9.27e-14 4.89e-19 7.12e-19 2.61e-19 4.89e-19 7.12e-19 2.61e-19 1.22e-19 1.78e-19 6.53e-20 -3.15e-12 6.11e-12 1.25e-11 -5.31e-14 1.67e-13 3.71e-13 8.72e-40 1.15e-39 8.95e-40 -8.6e-40 8.69e-40 1.21e-39 4.89e-19 7.12e-19 2.61e-19
-24.7 0.5 -6.33e-13 6.67e-13 1.93e-12 -1.33e-14 4.17e-14 9.27e-14 5.97e-19 8.7e-19 3.19e-19 5.97e-19 8.7e-19 3.19e-19 1.49e-19 2.17e-19 7.97e-20 -3.15e-12 6.11e-12 1.25e-11 -5.31e-14 1.67e-13 3.71e-13 1.3e-39 1.72e-39 1.33e-39 -1.28e-39 1.3e-39 1.81e-39 5.97e-19 8.7e-19 3.19e-19
-24.6 0.5 -6.33e-13 6.67e-13 1.93e-12 -1.33e-14 4.17e-14 9.27e-14 7.3e-19 1.06e-18 3.9e-19 7.3e-19 1.06e-18 3.9e-19 1.82e-19 2.66e-19 9.74e-20 -3.15e-12 6.11e-12 1.25e-11 -5.31e-14 1.67e-13 3.71e-13 1.94e-39 2.56e-39 1.99e-39 -1.91e-39 1.93e-39 2.69e-39 7.3e-19 1.06e-18 3.9e-19
-24.5 0.5 -6.33e-13 6.67e-13 1.93e-12 -1.33e-14 4.17e-14 9.27e-14 8.91e-19 1.3e-18 4.76e-19 8.91e-19 1.3e-18 4.76e-19 2.23e-19 3.24e-19 1.19e-19 -3.15e-12 6.11e-12 1.25e-11 -5.31e-14 1.67e-13 3.71e-13 2.9e-39 3.82e-39 2.97e-39 -2.86e-39 2.89e-39 4.02e-39 8.91e-19 1.3e-18 4.76e-19
-24.4 0.5 -6.33e-13 6.67e-13 1.93e-12 -1.33e-14 4.17e-14 9.27e-14 1.09e-18 1.58e-18 5.81e-19 1.09e-18 1.58e-18 5.81e-19 2.72e-19 3.96e-19 1.45e-19 -3.15e-12 6.11e-12 1.25e-11 -5.31e-14 1.67e-13 3.71e-13 4.32e-39 5.69e-39 4.43e-39 -4.26e-39 4.31e-39 6e-39 1.09e-18 1.58e-18 5.81e-19
-24.3 0.5 -6.33e-13 6.67e-13 1.93e-12 -1.33e-14 4.17e-14 9.27e-14 1.33e-18 1.94e-18 7.1e-19 1.33e-18 1.94e-18 7.1e-19 3.32e-19 4.84e-19 1.77e-19 -3.15e-12 6.11e-12 1.25e-11 -5.31e-14 1.67e-13 3.71e-13 6.44e-39 8.5e-39 6.61e-39 -6.36e-39 6.42e-39 8.95e-39 1.33e-18 1.94e-18 7.1e-19
-24.2 0.5 -6.33e-13 6.67e-13 1.93e-12 -1.33e-14 4.17e-14 9.27e-14 1.62e-18 2.36e-18 8.67e-19 1.62e-18 2.36e-18 8.67e-19 4.06e-19 5.91e-19 2.17e-19 -3.15e-12 6.11e-12 1.25e-11 -5.32e-14 1.67e-13 3.71e-13 9.61e-39 1.27e-38 9.86e-39 -9.48e-39 9.58e-39 1.33e-38 1.62e-18 2.36e-18 8.67e-19
-24.1 0.5 -6.33e-13 6.67e-13 1.93e-12 -1.33e-14 4.17e-14 9.26e-14 1.98e-18 2.89e-18 1.06e-18 1.98e-18 2.89e-18 1.06e-18 4.96e-19 7.22e-19 2.65e-19 -3.15e-12 6.11e-12 1.25e-11 -5.32e-14 1.67e-13 3.71e-13 1.43e-38 1.89e-38 1.47e-38 -1.41e-38 1.43e-38 1.99e-38 1.98e-18 2.89e-18 1.06e-18
-24 0.5 -6.33e-13 6.67e-13 1.93e-12 -1.33e-14 4.17e-14 9.26e-14 2.42e-18 3.53e-18 1.29e-18 2.42e-18 3.53e-18 1.29e-18 6.06e-19 8.82e-19 3.23e-19 -3.15e-12 6.11e-12 1.25e-11 -5.32e-14 1.66e-13 3.71e-13 2.14e-38 2.82e-38 2.2e-38 -2.11e-38 2.13e-38 2.97e-38 2.42e-18 3.53e-18 1.29e-18
-23.9 0.5 -6.33e-13 6.67e-13 1.93e-12 -1.33e-14 4.17e-14 9.26e-14 2.96e-18 4.31e-18 1.58e-18 2.96e-18 4.31e-18 1.58e-18 7.4e-19 1.08e-18 3.95e-19 -3.15e-12 6.11e-12 1.25e-11 -5.33e-14 1.66e-13 3.71e-13 3.19e-38 4.21e-38 3.27e-38 -3.15e-38 3.18e-38 4.43e-38 2.96e-18 4.31e-18 1.58e-18
-23.8 0.5 -6.33e-13 6.67e-13 1.93e-12 -1.33e-14 4.17e-14 9.26e-14 3.61e-18 5.26e-18 1.93e-18 3.61e-18 5.26e-18 1.93e-18 9.03e-19 1.32e-18 4.82e-19 -3.15e-12 6.11e-12 1.25e-11 -5.33e-14 1.66e-13 3.71e-13 4.76e-38 6.28e-38 4.89e-38 -4.7e-38 4.75e-38 6.61e-38 3.61e-18 5.26e-18 1.93e-18
-23.7 0.5 -6.33e-13 6.67e-13 1.93e-12 -1.33e-14 4.17e-14 9.26e-14 4.41e-18 6.43e-18 2.36e-18 4.41e-18 6.43e-18 2.36e-18 1.1e-18 1.61e-18 5.89e-19 -3.15e-12 6.11e-12 1.25e-11 -5.34e-14 1.66e-13 3.7e-13 7.1e-38 9.36e-38 7.29e-38 -7.01e-38 7.08e-38 9.86e-38 4.41e-18 6.43e-18 2.36e-18
-23.6 0.5 -6.33e-13 6.67e-13 1.93e-12 -1.33e-14 4.16e-14 9.26e-14 5.39e-18 7.85e-18 2.88e-18 5.39e-18 7.85e-18 2.88e-18 1.35e-18 1.96e-18 7.2e-19 -3.15e-12 6.11e-12 1.25e-11 -5.35e-14 1.66e-13 3.7e-13 1.06e-37 1.4e-37 1.09e-37 -1.05e-37 1.06e-37 1.47e-37 5.39e-18 7.85e-18 2.88e-18
-23.5 0.5 -6.33e-13 6.67e-13 1.93e-12 -1.33e-14 4.16e-14 9.26e-14 6.58e-18 9.59e-18 3.52e-18 6.58e-18 9.59e-18 3.52e-18 1.65e-18 2.4e-18 8.79e-19 -3.15e-12 6.11e-12 1.25e-11 -5.36e-14 1.66e-13 3.7e-13 1.58e-37 2.08e-37 1.62e-37 -1.56e-37 1.58e-37 2.19e-37 6.58e-18 9.59e-18 3.52e-18
-23.4 0.5 -6.33e-13 6.67e-13 1.93e-12 -1.33e-14 4.16e-14 9.26e-14 8.04e-18 1.17e-17 4.29e-18 8.04e-18 1.17e-17 4.29e-18 2.01e-18 2.93e-18 1.07e-18 -3.15e-12 6.11e-12 1.25e-11 -5.37e-14 1.66e-13 3.7e-13 2.36e-37 3.11e-37 2.42e-37 -2.33e-37 2.35e-37 3.27e-37 8.04e-18 1.17e-17 4.29e-18
