-25 0.64 -1.36e-12 3.21e-12 5.92e-12 1.01e-11 4.1e-11 2.08e-11 3e-15 8.34e-16 4.5e-16 3e-15 8.34e-16 4.5e-16 7.5e-16 2.08e-16 1.12e-16 1.31e-12 4.05e-12 1.65e-12 2.45e-11 1e-10 5.07e-11 1.23e-31 7.61e-32 1.45e-31 -1.12e-31 1.14e-31 8.3e-32 3e-15 8.34e-16 4.5e-16
-24.9 0.64 -5.46e-12 1.08e-11 2.17e-11 1.7e-11 6.89e-11 3.48e-11 3.51e-15 9.75e-16 5.26e-16 3.51e-15 9.75e-16 5.26e-16 8.77e-16 2.44e-16 1.31e-16 -4.92e-12 9.25e-12 1.94e-11 4.14e-11 1.68e-10 8.5e-11 1.68e-31 1.04e-31 1.98e-31 -1.53e-31 1.55e-31 1.13e-31 3.51e-15 9.75e-16 5.26e-16
-24.8 0.64 -3.57e-12 7e-12 1.41e-11 1.73e-11 6.88e-11 3.41e-11 4.1e-15 1.14e-15 6.14e-16 4.1e-15 1.14e-15 6.14e-16 1.02e-15 2.85e-16 1.54e-16 -2.31e-12 6.5e-12 1.15e-11 4.22e-11 1.68e-10 8.32e-11 2.29e-31 1.42e-31 2.71e-31 -2.09e-31 2.13e-31 1.55e-31 4.1e-15 1.14e-15 6.14e-16
-24.7 0.64 -1.26e-12 3.13e-12 5.64e-12 7.07e-12 3.36e-11 1.94e-11 4.79e-15 1.33e-15 7.18e-16 4.79e-15 1.33e-15 7.18e-16 1.2e-15 3.33e-16 1.8e-16 1.1e-12 1.08e-12 9.47e-13 1.71e-11 8.22e-11 4.73e-11 3.13e-31 1.94e-31 3.71e-31 -2.86e-31 2.91e-31 2.12e-31 4.79e-15 1.33e-15 7.18e-16
-24.6 0.64 -8.15e-13 1.27e-12 2.9e-12 8.81e-12 3.22e-11 1.48e-11 5.6e-15 1.56e-15 8.4e-16 5.6e-15 1.56e-15 8.4e-16 1.4e-15 3.89e-16 2.1e-16 1.76e-12 4.72e-12 1.67e-12 2.13e-11 7.87e-11 3.6e-11 4.28e-31 2.66e-31 5.07e-31 -3.91e-31 3.97e-31 2.9e-31 5.6e-15 1.56e-15 8.4e-16
-24.5 0.64 -3.28e-14 7.86e-13 8.57e-13 6.92e-12 2.84e-11 1.43e-11 6.55e-15 1.82e-15 9.82e-16 6.55e-15 1.82e-15 9.82e-16 1.64e-15 4.55e-16 2.45e-16 1.56e-12 4.46e-12 1.66e-12 1.66e-11 6.95e-11 3.47e-11 5.85e-31 3.63e-31 6.93e-31 -5.34e-31 5.43e-31 3.96e-31 6.55e-15 1.82e-15 9.82e-16
-24.4 0.64 -1.25e-12 3.29e-12 5.73e-12 1.21e-11 4.8e-11 2.38e-11 7.66e-15 2.13e-15 1.15e-15 7.66e-15 2.13e-15 1.15e-15 1.91e-15 5.32e-16 2.87e-16 1.35e-12 2.96e-12 1.15e-12 2.92e-11 1.17e-10 5.79e-11 8e-31 4.96e-31 9.47e-31 -7.3e-31 7.42e-31 5.41e-31 7.66e-15 2.13e-15 1.15e-15
-24.3 0.64 -8.15e-12 8.18e-12 1.41e-11 1.43e-11 4.22e-11 1.44e-11 8.95e-15 2.49e-15 1.34e-15 8.95e-15 2.49e-15 1.34e-15 2.24e-15 6.22e-16 3.36e-16 -9.36e-12 1.19e-11 2.5e-11 3.46e-11 1.03e-10 3.57e-11 1.09e-30 6.79e-31 1.29e-30 -9.98e-31 1.01e-30 7.4e-31 8.95e-15 2.49e-15 1.34e-15
-24.2 0.64 -1.35e-13 1.18e-12 1.6e-12 3.6e-12 1.8e-11 1.06e-11 1.05e-14 2.91e-15 1.57e-15 1.05e-14 2.91e-15 1.57e-15 2.62e-15 7.28e-16 3.92e-16 7.67e-13 9.01e-13 4.72e-13 8.39e-12 4.42e-11 2.57e-11 1.49e-30 9.28e-31 1.77e-30 -1.36e-30 1.39e-30 1.01e-30 1.05e-14 2.91e-15 1.57e-15
-24.1 0.64 -2.81e-12 3.66e-12 9.29e-12 1.08e-11 3.87e-11 1.69e-11 1.22e-14 3.4e-15 1.83e-15 1.22e-14 3.4e-15 1.83e-15 3.06e-15 8.51e-16 4.59e-16 -5.2e-13 1.13e-12 1.85e-12 2.59e-11 9.47e-11 4.08e-11 2.04e-30 1.27e-30 2.42e-30 -1.86e-30 1.89e-30 1.38e-30 1.22e-14 3.4e-15 1.83e-15
